rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,html-keyboard-response,1495189,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2700.60000000149,,shortestpath_phase,1497910,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/newhope.png,1,0.639344262295082,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1498916,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2730.8000000044703,,shortestpath_phase,1501669,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/leesburg.png,0,0.6290322580645161,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1502674,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2814.7999999970198,,shortestpath_phase,1505502,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/westpalmbeach.png,0,0.6190476190476191,,,,../static/images/US_Cities_List/huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1506508,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1760.1000000014901,,shortestpath_phase,1508284,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/peoria.png,1,0.625,,,,../static/images/US_Cities_List/shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1509289,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1739.4000000059605,,shortestpath_phase,1511046,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/gatlinburg.png,0,0.6153846153846154,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1512052,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2382.6999999955297,,shortestpath_phase,1514451,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/peoria.png,0,0.6060606060606061,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1515457,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2011.1000000014901,,shortestpath_phase,1517489,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/cornwall.png,0,0.5970149253731343,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
