rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
null,,color_black,389751,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),392768,,,black_plus_sign,,,,,null,US_Cities_List/boulder.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),393718,,,blue,,,,,null,US_Cities_List/boulder.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,394234,,,blue,,,,,null,US_Cities_List/boulder.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
864.5999999642372,,rt_thecrossant_black,395304,,,black_plus_sign,,,,,49,,,0.9666666666666667,1,,,,,,,,,,,,,,,,
null,,color_black,395411,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),398435,,,black_plus_sign,,,,,null,US_Cities_List/peoria.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),399060,,,yellow,,,,,null,US_Cities_List/peoria.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,399567,,,yellow,,,,,null,US_Cities_List/peoria.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
1107.7000000476837,,rt_thecrossant_black,400957,,,black_plus_sign,,,,,50,,,0.967741935483871,1,,,,,,,,,,,,,,,,
null,,color_black,401064,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),404075,,,black_plus_sign,,,,,null,US_Cities_List/boulder.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),405102,,,blue,,,,,null,US_Cities_List/boulder.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,405618,,,blue,,,,,null,US_Cities_List/boulder.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
830.2999999523163,,rt_thecrossant_black,406618,,,black_plus_sign,,,,,49,,,0.96875,1,,,,,,,,,,,,,,,,
null,,color_black,406725,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),409750,,,black_plus_sign,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),410492,,,yellow,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
393.5,,rt_plussign_withcolor,411008,,,yellow,,,,,50,US_Cities_List/huntsville.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,412290,,,black_plus_sign,,,,,null,,,0.9696969696969697,1,,,,,,,,,,,,,,,,
null,,color_black,412398,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),415418,,,black_plus_sign,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),416294,,,yellow,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
407.0999999642372,,rt_plussign_withcolor,416808,,,yellow,,,,,50,US_Cities_List/cornwall.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,417950,,,black_plus_sign,,,,,null,,,0.9705882352941176,1,,,,,,,,,,,,,,,,
null,,color_black,418059,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),421076,,,black_plus_sign,,,,,null,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),421700,,,yellow,,,,,null,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
361,,rt_plussign_withcolor,422208,,,yellow,,,,,50,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,423609,,,black_plus_sign,,,,,null,,,0.9714285714285714,1,,,,,,,,,,,,,,,,
null,,color_black,423717,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),426734,,,black_plus_sign,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),427284,,,yellow,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,427793,,,yellow,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
773.8000000119209,,rt_thecrossant_black,429259,,,black_plus_sign,,,,,50,,,0.9722222222222222,1,,,,,,,,,,,,,,,,
null,,color_black,429368,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),432386,,,black_plus_sign,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),433109,,,yellow,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
449.0999999642372,,rt_plussign_withcolor,433618,,,yellow,,,,,50,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,434901,,,black_plus_sign,,,,,null,,,0.972972972972973,1,,,,,,,,,,,,,,,,
null,,color_black,435009,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),438035,,,black_plus_sign,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),438493,,,blue,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,438995,,,blue,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
992.1000000238419,,rt_thecrossant_black,440559,,,black_plus_sign,,,,,49,,,0.9736842105263158,1,,,,,,,,,,,,,,,,
null,,color_black,440668,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),443684,,,black_plus_sign,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),444351,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,444859,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
685,,rt_thecrossant_black,446217,,,black_plus_sign,,,,,49,,,0.9743589743589743,1,,,,,,,,,,,,,,,,
null,,color_black,446327,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),449349,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),449860,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,450376,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
763.7000000476837,,rt_thecrossant_black,451893,,,black_plus_sign,,,,,49,,,0.975,1,,,,,,,,,,,,,,,,
null,,color_black,452009,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),455026,,,black_plus_sign,,,,,null,US_Cities_List/carmel.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),456067,,,yellow,,,,,null,US_Cities_List/carmel.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,456576,,,yellow,,,,,null,US_Cities_List/carmel.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
599.8000000119209,,rt_thecrossant_black,457551,,,black_plus_sign,,,,,50,,,0.975609756097561,1,,,,,,,,,,,,,,,,
null,,color_black,457659,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),460677,,,black_plus_sign,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),461626,,,yellow,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,462135,,,yellow,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
1179.199999988079,,rt_thecrossant_black,463200,,,black_plus_sign,,,,,50,,,0.9761904761904762,1,,,,,,,,,,,,,,,,
null,,color_black,463312,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),466326,,,black_plus_sign,,,,,null,US_Cities_List/carmel.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),467035,,,yellow,,,,,null,US_Cities_List/carmel.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
397,,rt_plussign_withcolor,467540,,,yellow,,,,,50,US_Cities_List/carmel.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,468860,,,black_plus_sign,,,,,null,,,0.9767441860465116,1,,,,,,,,,,,,,,,,
null,,color_black,468968,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),471984,,,black_plus_sign,,,,,null,US_Cities_List/hanover.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),472787,,,yellow,,,,,null,US_Cities_List/hanover.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,473293,,,yellow,,,,,null,US_Cities_List/hanover.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
824,,rt_thecrossant_black,474519,,,black_plus_sign,,,,,50,,,0.9772727272727273,1,,,,,,,,,,,,,,,,
null,,color_black,474627,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),477644,,,black_plus_sign,,,,,null,US_Cities_List/hanover.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),478287,,,yellow,,,,,null,US_Cities_List/hanover.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,478804,,,yellow,,,,,null,US_Cities_List/hanover.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
989,,rt_thecrossant_black,480186,,,black_plus_sign,,,,,50,,,0.9777777777777777,1,,,,,,,,,,,,,,,,
null,,color_black,480300,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),483319,,,black_plus_sign,,,,,null,US_Cities_List/boulder.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),483954,,,yellow,,,,,null,US_Cities_List/boulder.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
425.5,,rt_plussign_withcolor,484471,,,yellow,,,,,50,US_Cities_List/boulder.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,485853,,,black_plus_sign,,,,,null,,,0.9782608695652174,1,,,,,,,,,,,,,,,,
null,,color_black,485962,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),488977,,,black_plus_sign,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),489777,,,blue,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,490287,,,blue,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/carmel.png,,,,,,,,,,,,,,,,,,
903.5,,rt_thecrossant_black,491494,,,black_plus_sign,,,,,49,,,0.9787234042553191,1,,,,,,,,,,,,,,,,
null,,color_black,491604,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),494626,,,black_plus_sign,,,,,null,US_Cities_List/peoria.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),495376,,,blue,,,,,null,US_Cities_List/peoria.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,495894,,,blue,,,,,null,US_Cities_List/peoria.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
940.5,,rt_thecrossant_black,497150,,,black_plus_sign,,,,,49,,,0.9791666666666666,1,,,,,,,,,,,,,,,,
null,,color_black,497260,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),500287,,,black_plus_sign,,,,,null,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),500894,,,blue,,,,,null,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
481.5999999642372,,rt_plussign_withcolor,501399,,,blue,,,,,49,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,502803,,,black_plus_sign,,,,,null,,,0.9795918367346939,1,,,,,,,,,,,,,,,,
null,,color_black,502914,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),505936,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),506704,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,507208,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
794.1000000238419,,rt_thecrossant_black,508474,,,black_plus_sign,,,,,49,,,0.98,1,,,,,,,,,,,,,,,,
null,,color_black,508579,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),511596,,,black_plus_sign,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),512448,,,blue,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/carmel.png,,,,,,,,,,,,,,,,,,
505.5,,rt_plussign_withcolor,512957,,,blue,,,,,49,US_Cities_List/shreveport.png,US_Cities_List/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,514136,,,black_plus_sign,,,,,null,,,0.9803921568627451,1,,,,,,,,,,,,,,,,
null,,color_black,514249,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),517271,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),517941,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
448.80000001192093,,rt_plussign_withcolor,518459,,,yellow,,,,,50,US_Cities_List/racine.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,519810,,,black_plus_sign,,,,,null,,,0.9807692307692307,1,,,,,,,,,,,,,,,,
null,,color_black,519912,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),522929,,,black_plus_sign,,,,,null,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),523759,,,yellow,,,,,null,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,524266,,,yellow,,,,,null,US_Cities_List/leesburg.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
865.6000000238419,,rt_thecrossant_black,525445,,,black_plus_sign,,,,,50,,,0.9811320754716981,1,,,,,,,,,,,,,,,,
null,,color_black,525561,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),528590,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),529571,,,yellow,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,530077,,,yellow,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
1159.1000000238419,,rt_thecrossant_black,531112,,,black_plus_sign,,,,,50,,,0.9814814814814815,1,,,,,,,,,,,,,,,,
null,,color_black,531221,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),534239,,,black_plus_sign,,,,,null,US_Cities_List/carmel.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),535003,,,blue,,,,,null,US_Cities_List/carmel.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,535512,,,blue,,,,,null,US_Cities_List/carmel.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
1084.3999999761581,,rt_thecrossant_black,536770,,,black_plus_sign,,,,,49,,,0.9818181818181818,1,,,,,,,,,,,,,,,,
null,,color_black,536879,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),539896,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),540896,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,541400,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
901.3000000119209,,rt_thecrossant_black,542417,,,black_plus_sign,,,,,50,,,0.9821428571428571,1,,,,,,,,,,,,,,,,
null,,color_black,542526,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),545539,,,black_plus_sign,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),546103,,,blue,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,546607,,,blue,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
1292.7999999523163,,rt_thecrossant_black,548054,,,black_plus_sign,,,,,49,,,0.9824561403508771,1,,,,,,,,,,,,,,,,
null,,color_black,548161,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),551180,,,black_plus_sign,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),551921,,,yellow,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,552435,,,yellow,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
670.9000000357628,,rt_thecrossant_black,553713,,,black_plus_sign,,,,,50,,,0.9827586206896551,1,,,,,,,,,,,,,,,,
null,,color_black,553821,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),556844,,,black_plus_sign,,,,,null,US_Cities_List/hanover.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),557545,,,yellow,,,,,null,US_Cities_List/hanover.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,558055,,,yellow,,,,,null,US_Cities_List/hanover.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
938.8000000119209,,rt_thecrossant_black,559371,,,black_plus_sign,,,,,50,,,0.9830508474576272,1,,,,,,,,,,,,,,,,
null,,color_black,559477,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),562497,,,black_plus_sign,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),563388,,,blue,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
406.30000001192093,,rt_plussign_withcolor,563896,,,blue,,,,,49,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,565022,,,black_plus_sign,,,,,null,,,0.9833333333333333,1,,,,,,,,,,,,,,,,
null,,color_black,565132,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),568147,,,black_plus_sign,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),568836,,,yellow,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
371.4000000357628,,rt_plussign_withcolor,569345,,,yellow,,,,,50,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,570677,,,black_plus_sign,,,,,null,,,0.9836065573770492,1,,,,,,,,,,,,,,,,
null,,color_black,570780,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),573796,,,black_plus_sign,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),574764,,,blue,,,,,null,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
398.30000001192093,,rt_plussign_withcolor,575278,,,blue,,,,,49,US_Cities_List/carmel.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,576316,,,black_plus_sign,,,,,null,,,0.9838709677419355,1,,,,,,,,,,,,,,,,
null,,color_black,576419,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_break,636430,,,learn_break,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,637438,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),640456,,,black_plus_sign,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),641356,,,yellow,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,641864,,,yellow,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
1065.199999988079,,rt_thecrossant_black,642981,,,black_plus_sign,,,,,50,,,0.9841269841269841,1,,,,,,,,,,,,,,,,
null,,color_black,643087,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),646107,,,black_plus_sign,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),647174,,,blue,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,647681,,,blue,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
1091.5,,rt_thecrossant_black,648637,,,black_plus_sign,,,,,49,,,0.984375,1,,,,,,,,,,,,,,,,
null,,color_black,648746,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),651765,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),652331,,,yellow,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
365,,rt_plussign_withcolor,652840,,,yellow,,,,,50,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,654297,,,black_plus_sign,,,,,null,,,0.9846153846153847,1,,,,,,,,,,,,,,,,
null,,color_black,654405,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),657422,,,black_plus_sign,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),658044,,,yellow,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,658546,,,yellow,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
801.5,,rt_thecrossant_black,659955,,,black_plus_sign,,,,,50,,,0.9848484848484849,1,,,,,,,,,,,,,,,,
null,,color_black,660063,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),663078,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),663631,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
449.7999999523163,,rt_plussign_withcolor,664137,,,blue,,,,,49,US_Cities_List/racine.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,665597,,,black_plus_sign,,,,,null,,,0.9850746268656716,1,,,,,,,,,,,,,,,,
null,,color_black,665705,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),668722,,,black_plus_sign,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),669505,,,yellow,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
451.30000001192093,,rt_plussign_withcolor,670014,,,yellow,,,,,50,US_Cities_List/hotsprings.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,671254,,,black_plus_sign,,,,,null,,,0.9852941176470589,1,,,,,,,,,,,,,,,,
null,,color_black,671373,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),674405,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),674813,,,yellow,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,675331,,,yellow,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
1392.199999988079,,rt_thecrossant_black,676939,,,black_plus_sign,,,,,50,,,0.9855072463768116,1,,,,,,,,,,,,,,,,
