rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
2148,,shortestpath_phase,1326652,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/shreveport.png,0.42857142857142855,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1327665,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1829,,shortestpath_phase,1329523,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/peoria.png,0.375,0,,,,../static/images/US_Cities_List/peoria.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1330537,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1446,,shortestpath_phase,1332013,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/leesburg.png,0.4444444444444444,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1333029,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2273,,shortestpath_phase,1335324,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/boulder.png,0.5,1,,,,../static/images/US_Cities_List/boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1336337,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4086,,shortestpath_phase,1340456,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/hanover.png,0.45454545454545453,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1341474,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3223,,shortestpath_phase,1344732,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/newhope.png,0.5,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1345739,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2142,,shortestpath_phase,1347914,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/peoria.png,0.5384615384615384,1,,,,../static/images/US_Cities_List/peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1348931,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2299,,shortestpath_phase,1351256,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/westpalmbeach.png,0.5714285714285714,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1352268,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3142,,shortestpath_phase,1355438,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/carmel.png,0.5333333333333333,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1356444,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1599,,shortestpath_phase,1358078,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/westpalmbeach.png,0.5,0,,,,../static/images/US_Cities_List/peoria.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1359095,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1973,,shortestpath_phase,1361114,,,../static/images/US_Cities_List/newhope.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/cornwall.png,0.5294117647058824,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1362149,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2377,,shortestpath_phase,1364558,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/cornwall.png,0.5,0,,,,../static/images/US_Cities_List/cornwall.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1365562,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2713,,shortestpath_phase,1368316,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/cornwall.png,0.47368421052631576,0,,,,../static/images/US_Cities_List/boulder.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1369324,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2567,,shortestpath_phase,1371927,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/racine.png,0.45,0,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1372940,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2660,,shortestpath_phase,1375643,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/cornwall.png,0.42857142857142855,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1376653,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2971,,shortestpath_phase,1379651,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/peoria.png,0.45454545454545453,1,,,,../static/images/US_Cities_List/newhope.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1380666,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4867,,shortestpath_phase,1385571,,,../static/images/US_Cities_List/racine.png,,,,,49,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/carmel.png,0.4782608695652174,1,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1386592,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1832,,shortestpath_phase,1388454,,,../static/images/US_Cities_List/leesburg.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/carmel.png,0.5,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1389459,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2086,,shortestpath_phase,1391582,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/leesburg.png,0.48,0,,,,../static/images/US_Cities_List/hanover.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1392602,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2056,,shortestpath_phase,1394689,,,../static/images/US_Cities_List/racine.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/hanover.png,0.5,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1395697,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1666,,shortestpath_phase,1397385,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/peoria.png,0.48148148148148145,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1398400,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1610,,shortestpath_phase,1400042,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/cornwall.png,0.4642857142857143,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1401053,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2048,,shortestpath_phase,1403140,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/peoria.png,0.4827586206896552,1,,,,../static/images/US_Cities_List/peoria.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1404159,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2978,,shortestpath_phase,1407166,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/shreveport.png,0.5,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1408177,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3457,,shortestpath_phase,1411659,,,../static/images/US_Cities_List/huntsville.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/westpalmbeach.png,0.5161290322580645,1,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1412667,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2325,,shortestpath_phase,1415019,,,../static/images/US_Cities_List/racine.png,,,,,50,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/hanover.png,0.5,0,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1416032,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
6840,,shortestpath_phase,1422899,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/huntsville.png,0.48484848484848486,0,,,,../static/images/US_Cities_List/huntsville.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
