rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
861.9000000357628,,shortestpath_phase,1397835,,,../static/images/US_Cities_List/newhope.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/cornwall.png,0,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1398839,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
699.6999999880791,,shortestpath_phase,1399553,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/leesburg.png,0,0,,,,../static/images/US_Cities_List/leesburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1400556,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
881.3999999761581,,shortestpath_phase,1401453,,,../static/images/US_Cities_List/newhope.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/huntsville.png,1,0.3333333333333333,,,,../static/images/US_Cities_List/huntsville.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1402466,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
856.4000000357628,,shortestpath_phase,1403340,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/leesburg.png,1,0.5,,,,../static/images/US_Cities_List/leesburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1404343,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
602.6999999880791,,shortestpath_phase,1404961,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/newhope.png,0,0.4,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1405964,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
401.60000002384186,,shortestpath_phase,1406377,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/shreveport.png,1,0.5,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1407381,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
763.6000000238419,,shortestpath_phase,1408161,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/cornwall.png,0,0.42857142857142855,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1409165,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
699.0999999642372,,shortestpath_phase,1409878,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/newhope.png,1,0.5,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1410881,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
786.5999999642372,,shortestpath_phase,1411684,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/leesburg.png,0,0.4444444444444444,,,,../static/images/US_Cities_List/leesburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1412687,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
453.60000002384186,,shortestpath_phase,1413156,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/shreveport.png,0,0.4,,,,../static/images/US_Cities_List/cornwall.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1414158,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
550,,shortestpath_phase,1414723,,,../static/images/US_Cities_List/leesburg.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/cornwall.png,1,0.45454545454545453,,,,../static/images/US_Cities_List/huntsville.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1415726,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
349.9000000357628,,shortestpath_phase,1416086,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/shreveport.png,0,0.4166666666666667,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1417089,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
634.6000000238419,,shortestpath_phase,1417734,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/westpalmbeach.png,1,0.46153846153846156,,,,../static/images/US_Cities_List/huntsville.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1418737,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
488.60000002384186,,shortestpath_phase,1419238,,,../static/images/US_Cities_List/newhope.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/peoria.png,1,0.5,,,,../static/images/US_Cities_List/peoria.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1420241,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
498.39999997615814,,shortestpath_phase,1420750,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/westpalmbeach.png,0,0.4666666666666667,,,,../static/images/US_Cities_List/carmel.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1421753,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
797.1999999880791,,shortestpath_phase,1422562,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/racine.png,1,0.5,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1423565,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
677,,shortestpath_phase,1424265,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/hanover.png,0,0.47058823529411764,,,,../static/images/US_Cities_List/hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1425269,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
924.5,,shortestpath_phase,1426208,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/cornwall.png,0,0.4444444444444444,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1427212,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
451.10000002384186,,shortestpath_phase,1427676,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/racine.png,0,0.42105263157894735,,,,../static/images/US_Cities_List/racine.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1428678,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
697.3999999761581,,shortestpath_phase,1429388,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/newhope.png,0,0.4,,,,../static/images/US_Cities_List/peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1430391,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
402.60000002384186,,shortestpath_phase,1430808,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/westpalmbeach.png,1,0.42857142857142855,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1431812,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
564.1000000238419,,shortestpath_phase,1432388,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/carmel.png,1,0.45454545454545453,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1433391,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
605.5,,shortestpath_phase,1434010,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/newhope.png,0,0.43478260869565216,,,,../static/images/US_Cities_List/carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1435013,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
924.8999999761581,,shortestpath_phase,1435952,,,../static/images/US_Cities_List/newhope.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/hotsprings.png,1,0.4583333333333333,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1436955,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
471.5,,shortestpath_phase,1437442,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/cornwall.png,1,0.48,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1438446,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
541.5,,shortestpath_phase,1438998,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/racine.png,1,0.5,,,,../static/images/US_Cities_List/racine.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1440002,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1089.199999988079,,shortestpath_phase,1441104,,,../static/images/US_Cities_List/newhope.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/cornwall.png,0,0.48148148148148145,,,,../static/images/US_Cities_List/boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1442107,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
475.80000001192093,,shortestpath_phase,1442608,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/racine.png,0,0.4642857142857143,,,,../static/images/US_Cities_List/racine.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1443611,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
623.8000000119209,,shortestpath_phase,1444246,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/peoria.png,0,0.4482758620689655,,,,../static/images/US_Cities_List/peoria.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1445249,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
573.3999999761581,,shortestpath_phase,1445835,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hanover.png,0,0.43333333333333335,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1446837,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
660.8000000119209,,shortestpath_phase,1447509,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/hotsprings.png,1,0.45161290322580644,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1448512,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
634.5,,shortestpath_phase,1449158,,,../static/images/US_Cities_List/hanover.png,,,,,50,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/newhope.png,0,0.4375,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1450161,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
675.8000000119209,,shortestpath_phase,1450849,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/gatlinburg.png,1,0.45454545454545453,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1451853,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
924.1000000238419,,shortestpath_phase,1452788,,,../static/images/US_Cities_List/leesburg.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/shreveport.png,1,0.47058823529411764,,,,../static/images/US_Cities_List/boulder.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1453791,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
951.5999999642372,,shortestpath_phase,1454757,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/carmel.png,1,0.4857142857142857,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1455760,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
704,,shortestpath_phase,1456474,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/hanover.png,0,0.4722222222222222,,,,../static/images/US_Cities_List/peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1457478,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1144.7000000476837,,shortestpath_phase,1458639,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/cornwall.png,1,0.4864864864864865,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1459642,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
834.5,,shortestpath_phase,1460492,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/cornwall.png,1,0.5,,,,../static/images/US_Cities_List/hanover.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1461496,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
548.3999999761581,,shortestpath_phase,1462054,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/shreveport.png,0,0.48717948717948717,,,,../static/images/US_Cities_List/peoria.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1463058,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
