rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,problems,smooth,distraction,strategies,easier,similar,comments
3545.2000000476837,,shortestpath_phase,1655842,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_boulder.png,1,0.6,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
3741.6999999284744,,shortestpath_phase,1663406,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.6078431372549019,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,
3448.399999976158,,shortestpath_phase,1670961,../static/images/US_Cities_List/nat_carmel.png,,,,50,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.6153846153846154,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,
5402.399999976158,,shortestpath_phase,1678517,../static/images/US_Cities_List/nat_boulder.png,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_cornwall.png,1,0.6226415094339622,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,
3756,,shortestpath_phase,1686078,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0,0.6111111111111112,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
4011.899999976158,,shortestpath_phase,1693668,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,50,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_hotsprings.png,0,0.6,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
2282.6999999284744,,shortestpath_phase,1701223,../static/images/US_Cities_List/nat_huntsville.png,,,,49,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_boulder.png,0,0.5892857142857143,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
3854.600000023842,,shortestpath_phase,1708836,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0,0.5789473684210527,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
4955.299999952316,,shortestpath_phase,1716383,../static/images/US_Cities_List/mm_newhope.png,,,,49,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_peoria.png,0,0.5689655172413793,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
6458.799999952316,,shortestpath_phase,1723932,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_newhope.png,0,0.559322033898305,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,
3402.5999999046326,,shortestpath_phase,1731531,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_newhope.png,0,0.55,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
4402.100000023842,,shortestpath_phase,1739078,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_gatlinburg.png,1,0.5573770491803278,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2415.8000000715256,,shortestpath_phase,1746665,../static/images/US_Cities_List/nat_boulder.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_cornwall.png,0,0.5483870967741935,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,
3986.399999976158,,shortestpath_phase,1754223,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,50,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.5396825396825397,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,
2927,,shortestpath_phase,1761791,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,50,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_cornwall.png,1,0.546875,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2443.100000023842,,shortestpath_phase,1769339,../static/images/US_Cities_List/nat_boulder.png,,,,49,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_racine.png,1,0.5538461538461539,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
2047.2999999523163,,shortestpath_phase,1776921,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_newhope.png,0,0.5454545454545454,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,
1914.0999999046326,,shortestpath_phase,1784485,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.5522388059701493,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
2386.100000023842,,shortestpath_phase,1792045,../static/images/US_Cities_List/nat_racine.png,,,,49,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.5588235294117647,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
2754,,shortestpath_phase,1799643,../static/images/US_Cities_List/mm_newhope.png,,,,49,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.5652173913043478,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
1971.6999999284744,,shortestpath_phase,1807192,../static/images/US_Cities_List/nat_racine.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.5714285714285714,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
1894.8999999761581,,shortestpath_phase,1814741,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_cornwall.png,0,0.5633802816901409,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,
2453.399999976158,,shortestpath_phase,1822291,../static/images/US_Cities_List/nat_cornwall.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.5694444444444444,,,,../static/images/US_Cities_List/nat_racine.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,
3801.2000000476837,,shortestpath_phase,1829855,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.5753424657534246,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
3357.899999976158,,shortestpath_phase,1837462,../static/images/US_Cities_List/nat_leesburg.png,,,,50,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.5675675675675675,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
3381.3000000715256,,shortestpath_phase,1845049,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.5733333333333334,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
null,,shortestpath_phase,1852607,../static/images/US_Cities_List/mm_shreveport.png,,,,null,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0,0.5657894736842105,,,,../static/images/US_Cities_List/nat_hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2025.2000000476837,,shortestpath_phase,1860168,../static/images/US_Cities_List/nat_leesburg.png,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_shreveport.png,1,0.5714285714285714,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,
4232,,shortestpath_phase,1867725,../static/images/US_Cities_List/nat_boulder.png,,,,49,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/mm_hanover.png,0,0.5641025641025641,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2051.2000000476837,,shortestpath_phase,1875295,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0,0.5569620253164557,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
2612.9000000953674,,shortestpath_phase,1882845,../static/images/US_Cities_List/mm_peoria.png,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_boulder.png,0,0.55,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
4264.900000095367,,shortestpath_phase,1890402,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_boulder.png,1,0.5555555555555556,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
2144.2000000476837,,shortestpath_phase,1897965,../static/images/US_Cities_List/nat_racine.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_newhope.png,0,0.5487804878048781,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2637.7000000476837,,shortestpath_phase,1905526,../static/images/US_Cities_List/mm_newhope.png,,,,49,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.5542168674698795,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2579.2000000476837,,shortestpath_phase,1913085,../static/images/US_Cities_List/nat_boulder.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.5476190476190477,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
3223,,shortestpath_phase,1920638,../static/images/US_Cities_List/nat_racine.png,,,,50,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_peoria.png,1,0.5529411764705883,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
null,,thebreak,1920747,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
7332.799999952316,,intro_0,1928082,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
5694.400000095367,,intro_1,1933778,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
7518,,intro_2,1941298,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
5103.899999976158,,intro_3,1946403,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
17338.300000071526,,intro_4,1963743,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
1049.8000000715256,,intro_5,1964795,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,2021841,GDP-0,,,,,,,,,,,,,,,,,,,New Hope,Boulder,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2062309,GDP-1,,,,,,,,,,,,,,,,,,,West Palm Beach,Boulder,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2079334,GDP-2,,,,,,,,,,,,,,,,,,,Leesburg,Boulder,,undefinedimgRimgL:[x1:1074 x2:74 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2088041,GDP-3,,,,,,,,,,,,,,,,,,,Leesburg,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2102499,GDP-4,,,,,,,,,,,,,,,,,,,Huntsville,Hot Springs,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2117540,GDP-5,,,,,,,,,,,,,,,,,,,Peoria,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2135967,GDP-6,,,,,,,,,,,,,,,,,,,Racine,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2148950,GDP-7,,,,,,,,,,,,,,,,,,,Gatlinburg,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2166863,GDP-8,,,,,,,,,,,,,,,,,,,Racine,Carmel,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2185770,GDP-9,,,,,,,,,,,,,,,,,,,New Hope,Hot Springs,,undefinedimgRimgL:[x1:1074 x2:74 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2216737,GDP-10,,,,,,,,,,,,,,,,,,,Gatlinburg,Hot Springs,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2225481,GDP-11,,,,,,,,,,,,,,,,,,,West Palm Beach,Peoria,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2244620,GDP-12,,,,,,,,,,,,,,,,,,,West Palm Beach,Cornwall,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2261281,GDP-13,,,,,,,,,,,,,,,,,,,Leesburg,Hot Springs,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2280826,GDP-14,,,,,,,,,,,,,,,,,,,West Palm Beach,Hot Springs,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2287433,GDP-15,,,,,,,,,,,,,,,,,,,New Hope,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2301464,GDP-16,,,,,,,,,,,,,,,,,,,Boulder,Huntsville,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2314139,GDP-17,,,,,,,,,,,,,,,,,,,Peoria,Boulder,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2329311,GDP-18,,,,,,,,,,,,,,,,,,,West Palm Beach,Shreveport,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2350640,GDP-19,,,,,,,,,,,,,,,,,,,Gatlinburg,Cornwall,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2359889,GDP-20,,,,,,,,,,,,,,,,,,,Peoria,Gatlinburg,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2370407,GDP-21,,,,,,,,,,,,,,,,,,,West Palm Beach,Gatlinburg,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2380662,GDP-22,,,,,,,,,,,,,,,,,,,New Hope,Gatlinburg,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2395630,GDP-23,,,,,,,,,,,,,,,,,,,Boulder,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2415377,GDP-24,,,,,,,,,,,,,,,,,,,Carmel,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2435831,GDP-25,,,,,,,,,,,,,,,,,,,Leesburg,Cornwall,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2453083,GDP-26,,,,,,,,,,,,,,,,,,,Peoria,Hot Springs,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2460415,GDP-27,,,,,,,,,,,,,,,,,,,Peoria,Shreveport,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2468958,GDP-28,,,,,,,,,,,,,,,,,,,Racine,Hot Springs,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2482477,GDP-29,,,,,,,,,,,,,,,,,,,West Palm Beach,Hanover,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2495686,GDP-30,,,,,,,,,,,,,,,,,,,Leesburg,New Hope,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2501957,GDP-31,,,,,,,,,,,,,,,,,,,Gatlinburg,Shreveport,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
,,Goal Directed Planning,2516874,GDP-32,,,,,,,,,,,,,,,,,,,Racine,New Hope,,undefinedimgLimgR:[x1:74 x2:1074 y1:210 y2:210],,,,,,,,
25466.899999976158,,semanticinstructions,2542345,instruct-semantic,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Semantic_US_Map,2823440,,,,,,,,,,,,,,,,,,,,,,,,semantic01:x=1001.88,y=580.81,semantic02:x=766.88,y=520.81,semantic03:x=906.88,y=449.81,semantic04:x=922.88,y=226.81,semantic05:x=972.88,y=277.81,semantic06:x=219.88,y=4.81,semantic07:x=401.88,y=315.81,semantic08:x=846.88,y=355.81,semantic09:x=1115.88,y=104.81,semantic10:x=1133.88,y=147.81,semantic11:x=803.88,y=412.81,semantic12:x=149.00,y=88.41,semantic13:x=139.88,y=151.81,,,,,,,
,,survey,3050630,survey-questions,,,,,,,,,,,,,,,,,,,,,,,,none,high,No,Tried to associate names with objects. Ex) New Hope & Bridge / Bridge of Hope?,Peoria & Gatlinburg seemed like they were frequent one after another which caught my attention,No,
