,rt,trial_type,time_elapsed,sequence,stimulus,key_press,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,partid
690,2541.0999999940395,directmemory_phase,960293,interleaved,GW/racine.png,51.0,1.0,1.0,GW/leesburg.png,GW/hanover.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/hanover.png,GW/leesburg.png,1.0,,5faefcc22be93b11829e84df
692,1934.5,directmemory_phase,963234,interleaved,GW/newhope.png,51.0,1.0,1.0,GW/westpalmbeach.png,GW/leesburg.png,GW/cornwall.png,GW/cornwall.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,5faefcc22be93b11829e84df
694,2211.0,directmemory_phase,966453,interleaved,GW/racine.png,51.0,1.0,1.0,GW/leesburg.png,GW/hanover.png,GW/peoria.png,GW/peoria.png,GW/hanover.png,GW/leesburg.png,1.0,,5faefcc22be93b11829e84df
696,2466.0,directmemory_phase,969926,interleaved,GW/hotsprings.png,49.0,1.0,1.0,GW/newhope.png,GW/gatlinburg.png,GW/huntsville.png,GW/newhope.png,GW/huntsville.png,GW/gatlinburg.png,1.0,,5faefcc22be93b11829e84df
698,1382.6999999955297,directmemory_phase,972315,interleaved,GW/shreveport.png,50.0,1.0,1.0,GW/westpalmbeach.png,GW/cornwall.png,GW/gatlinburg.png,GW/cornwall.png,GW/westpalmbeach.png,GW/gatlinburg.png,1.0,,5faefcc22be93b11829e84df
700,1378.7999999970198,directmemory_phase,974700,interleaved,GW/carmel.png,51.0,1.0,1.0,GW/hanover.png,GW/gatlinburg.png,GW/racine.png,GW/racine.png,GW/gatlinburg.png,GW/hanover.png,1.0,,5faefcc22be93b11829e84df
702,1701.7000000029802,directmemory_phase,977407,interleaved,GW/shreveport.png,51.0,1.0,1.0,GW/peoria.png,GW/boulder.png,GW/hotsprings.png,GW/hotsprings.png,GW/boulder.png,GW/peoria.png,1.0,,5faefcc22be93b11829e84df
704,1060.8000000044703,directmemory_phase,979474,interleaved,GW/peoria.png,49.0,1.0,1.0,GW/hanover.png,GW/huntsville.png,GW/gatlinburg.png,GW/hanover.png,GW/gatlinburg.png,GW/huntsville.png,1.0,,5faefcc22be93b11829e84df
706,2150.20000000298,directmemory_phase,982631,interleaved,GW/huntsville.png,51.0,1.0,1.0,GW/carmel.png,GW/cornwall.png,GW/boulder.png,GW/boulder.png,GW/cornwall.png,GW/carmel.png,1.0,,5faefcc22be93b11829e84df
708,1006.6999999955297,directmemory_phase,984646,interleaved,GW/gatlinburg.png,51.0,1.0,1.0,GW/newhope.png,GW/peoria.png,GW/racine.png,GW/racine.png,GW/peoria.png,GW/newhope.png,1.0,,5faefcc22be93b11829e84df
710,3335.89999999851,directmemory_phase,988988,interleaved,GW/peoria.png,49.0,0.0,0.9090909090909092,GW/hotsprings.png,GW/newhope.png,GW/huntsville.png,GW/newhope.png,GW/hotsprings.png,GW/huntsville.png,0.5,closer,5faefcc22be93b11829e84df
712,2206.10000000149,directmemory_phase,992203,interleaved,GW/hotsprings.png,49.0,1.0,0.9166666666666666,GW/shreveport.png,GW/boulder.png,GW/racine.png,GW/shreveport.png,GW/racine.png,GW/boulder.png,1.0,,5faefcc22be93b11829e84df
714,1890.10000000149,directmemory_phase,995099,interleaved,GW/cornwall.png,49.0,1.0,0.9230769230769232,GW/newhope.png,GW/boulder.png,GW/hotsprings.png,GW/newhope.png,GW/hotsprings.png,GW/boulder.png,1.0,,5faefcc22be93b11829e84df
716,4300.0,directmemory_phase,1000407,interleaved,GW/huntsville.png,51.0,1.0,0.9285714285714286,GW/racine.png,GW/hotsprings.png,GW/leesburg.png,GW/leesburg.png,GW/hotsprings.png,GW/racine.png,1.0,,5faefcc22be93b11829e84df
718,1046.9000000059605,directmemory_phase,1002461,interleaved,GW/hanover.png,50.0,1.0,0.9333333333333332,GW/newhope.png,GW/peoria.png,GW/gatlinburg.png,GW/peoria.png,GW/newhope.png,GW/gatlinburg.png,1.0,,5faefcc22be93b11829e84df
720,2705.39999999851,directmemory_phase,1006173,interleaved,GW/boulder.png,51.0,1.0,0.9375,GW/westpalmbeach.png,GW/leesburg.png,GW/huntsville.png,GW/huntsville.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,5faefcc22be93b11829e84df
722,1253.10000000149,directmemory_phase,1008433,interleaved,GW/cornwall.png,49.0,1.0,0.9411764705882352,GW/shreveport.png,GW/boulder.png,GW/hotsprings.png,GW/shreveport.png,GW/hotsprings.png,GW/boulder.png,1.0,,5faefcc22be93b11829e84df
724,2944.5,directmemory_phase,1012384,interleaved,GW/leesburg.png,51.0,1.0,0.9444444444444444,GW/racine.png,GW/hotsprings.png,GW/huntsville.png,GW/huntsville.png,GW/hotsprings.png,GW/racine.png,1.0,,5faefcc22be93b11829e84df
726,1687.2999999970198,directmemory_phase,1015079,interleaved,GW/peoria.png,50.0,1.0,0.9473684210526316,GW/gatlinburg.png,GW/racine.png,GW/huntsville.png,GW/racine.png,GW/gatlinburg.png,GW/huntsville.png,1.0,,5faefcc22be93b11829e84df
728,3696.89999999851,directmemory_phase,1019784,interleaved,GW/shreveport.png,49.0,1.0,0.95,GW/leesburg.png,GW/racine.png,GW/westpalmbeach.png,GW/leesburg.png,GW/westpalmbeach.png,GW/racine.png,1.0,,5faefcc22be93b11829e84df
730,1060.10000000149,directmemory_phase,1021850,interleaved,GW/racine.png,51.0,1.0,0.9523809523809524,GW/huntsville.png,GW/newhope.png,GW/carmel.png,GW/carmel.png,GW/newhope.png,GW/huntsville.png,1.0,,5faefcc22be93b11829e84df
732,1834.0,directmemory_phase,1024691,interleaved,GW/leesburg.png,49.0,1.0,0.9545454545454546,GW/shreveport.png,GW/hanover.png,GW/boulder.png,GW/shreveport.png,GW/boulder.png,GW/hanover.png,1.0,,5faefcc22be93b11829e84df
734,1103.39999999851,directmemory_phase,1026803,interleaved,GW/newhope.png,49.0,1.0,0.9565217391304348,GW/hotsprings.png,GW/huntsville.png,GW/shreveport.png,GW/hotsprings.png,GW/shreveport.png,GW/huntsville.png,1.0,,5faefcc22be93b11829e84df
736,3479.0999999940395,directmemory_phase,1031290,interleaved,GW/huntsville.png,51.0,1.0,0.9583333333333334,GW/carmel.png,GW/cornwall.png,GW/shreveport.png,GW/shreveport.png,GW/cornwall.png,GW/carmel.png,1.0,,5faefcc22be93b11829e84df
738,2868.0999999940395,directmemory_phase,1035164,interleaved,GW/cornwall.png,49.0,1.0,0.96,GW/leesburg.png,GW/racine.png,GW/hotsprings.png,GW/leesburg.png,GW/hotsprings.png,GW/racine.png,1.0,,5faefcc22be93b11829e84df
740,1998.9000000059605,directmemory_phase,1038171,interleaved,GW/hotsprings.png,49.0,1.0,0.9615384615384616,GW/carmel.png,GW/westpalmbeach.png,GW/racine.png,GW/carmel.png,GW/racine.png,GW/westpalmbeach.png,1.0,,5faefcc22be93b11829e84df
742,2862.60000000149,directmemory_phase,1042041,interleaved,GW/westpalmbeach.png,50.0,1.0,0.9629629629629628,GW/cornwall.png,GW/leesburg.png,GW/hotsprings.png,GW/leesburg.png,GW/cornwall.png,GW/hotsprings.png,1.0,,5faefcc22be93b11829e84df
744,1394.2000000029802,directmemory_phase,1044441,interleaved,GW/newhope.png,49.0,1.0,0.9642857142857144,GW/peoria.png,GW/huntsville.png,GW/carmel.png,GW/peoria.png,GW/carmel.png,GW/huntsville.png,1.0,,5faefcc22be93b11829e84df
746,2805.20000000298,directmemory_phase,1048254,interleaved,GW/leesburg.png,49.0,1.0,0.9655172413793104,GW/cornwall.png,GW/hanover.png,GW/hotsprings.png,GW/cornwall.png,GW/hotsprings.png,GW/hanover.png,1.0,,5faefcc22be93b11829e84df
748,2326.79999999702,directmemory_phase,1051589,interleaved,GW/shreveport.png,49.0,1.0,0.9666666666666668,GW/huntsville.png,GW/gatlinburg.png,GW/newhope.png,GW/huntsville.png,GW/newhope.png,GW/gatlinburg.png,1.0,,5faefcc22be93b11829e84df
750,2232.4000000059605,directmemory_phase,1054828,interleaved,GW/leesburg.png,51.0,1.0,0.967741935483871,GW/racine.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/racine.png,1.0,,5faefcc22be93b11829e84df
752,792.2999999970198,directmemory_phase,1056628,interleaved,GW/carmel.png,50.0,1.0,0.96875,GW/gatlinburg.png,GW/hotsprings.png,GW/hanover.png,GW/hotsprings.png,GW/gatlinburg.png,GW/hanover.png,1.0,,5faefcc22be93b11829e84df
1671,4083.0,directmemory_phase,1021685,interleaved,GW/peoria.png,50.0,1.0,1.0,GW/newhope.png,GW/huntsville.png,GW/gatlinburg.png,GW/huntsville.png,GW/newhope.png,GW/gatlinburg.png,1.0,,5b09f4f1d282ff00015b536d
1673,2049.5999999940395,directmemory_phase,1024749,interleaved,GW/boulder.png,51.0,1.0,1.0,GW/westpalmbeach.png,GW/hotsprings.png,GW/carmel.png,GW/carmel.png,GW/hotsprings.png,GW/westpalmbeach.png,1.0,,5b09f4f1d282ff00015b536d
1675,1432.5999999940395,directmemory_phase,1027186,interleaved,GW/shreveport.png,50.0,0.0,0.6666666666666666,GW/hotsprings.png,GW/leesburg.png,GW/racine.png,GW/hotsprings.png,GW/racine.png,GW/leesburg.png,0.5,closer,5b09f4f1d282ff00015b536d
1677,2439.300000011921,directmemory_phase,1030629,interleaved,GW/leesburg.png,50.0,0.0,0.5,GW/cornwall.png,GW/westpalmbeach.png,GW/peoria.png,GW/peoria.png,GW/westpalmbeach.png,GW/cornwall.png,0.5,closer,5b09f4f1d282ff00015b536d
1679,2907.4000000059605,directmemory_phase,1034541,interleaved,GW/boulder.png,51.0,0.0,0.4,GW/hotsprings.png,GW/newhope.png,GW/westpalmbeach.png,GW/newhope.png,GW/hotsprings.png,GW/westpalmbeach.png,0.5,closer,5b09f4f1d282ff00015b536d
1681,2537.800000011921,directmemory_phase,1038081,interleaved,GW/huntsville.png,51.0,0.0,0.3333333333333333,GW/leesburg.png,GW/shreveport.png,GW/hanover.png,GW/leesburg.png,GW/hanover.png,GW/shreveport.png,0.5,closer,5b09f4f1d282ff00015b536d
1683,1942.5999999940395,directmemory_phase,1041028,interleaved,GW/carmel.png,51.0,1.0,0.4285714285714285,GW/cornwall.png,GW/newhope.png,GW/boulder.png,GW/boulder.png,GW/newhope.png,GW/cornwall.png,1.0,,5b09f4f1d282ff00015b536d
1685,2407.9000000059605,directmemory_phase,1044440,interleaved,GW/leesburg.png,50.0,0.0,0.375,GW/newhope.png,GW/shreveport.png,GW/hanover.png,GW/newhope.png,GW/hanover.png,GW/shreveport.png,0.5,closer,5b09f4f1d282ff00015b536d
1687,2185.4000000059605,directmemory_phase,1047630,interleaved,GW/boulder.png,50.0,1.0,0.4444444444444444,GW/hotsprings.png,GW/gatlinburg.png,GW/huntsville.png,GW/gatlinburg.png,GW/hotsprings.png,GW/huntsville.png,1.0,,5b09f4f1d282ff00015b536d
1689,2003.5,directmemory_phase,1050638,interleaved,GW/shreveport.png,49.0,0.0,0.4,GW/carmel.png,GW/boulder.png,GW/cornwall.png,GW/cornwall.png,GW/boulder.png,GW/carmel.png,0.5,closer,5b09f4f1d282ff00015b536d
1691,1948.0,directmemory_phase,1053590,interleaved,GW/newhope.png,51.0,1.0,0.4545454545454545,GW/cornwall.png,GW/gatlinburg.png,GW/leesburg.png,GW/leesburg.png,GW/gatlinburg.png,GW/cornwall.png,1.0,,5b09f4f1d282ff00015b536d
1693,2506.7999999821186,directmemory_phase,1057101,interleaved,GW/gatlinburg.png,50.0,0.0,0.4166666666666667,GW/leesburg.png,GW/carmel.png,GW/shreveport.png,GW/shreveport.png,GW/carmel.png,GW/leesburg.png,0.5,closer,5b09f4f1d282ff00015b536d
1695,1260.7000000178814,directmemory_phase,1059366,interleaved,GW/westpalmbeach.png,50.0,0.0,0.3846153846153846,GW/huntsville.png,GW/hotsprings.png,GW/peoria.png,GW/huntsville.png,GW/peoria.png,GW/hotsprings.png,0.5,closer,5b09f4f1d282ff00015b536d
1697,1057.5999999940395,directmemory_phase,1061427,interleaved,GW/newhope.png,49.0,1.0,0.4285714285714285,GW/hotsprings.png,GW/westpalmbeach.png,GW/huntsville.png,GW/hotsprings.png,GW/huntsville.png,GW/westpalmbeach.png,1.0,,5b09f4f1d282ff00015b536d
1699,1100.0999999940395,directmemory_phase,1063532,interleaved,GW/peoria.png,51.0,0.0,0.4,GW/newhope.png,GW/hanover.png,GW/gatlinburg.png,GW/hanover.png,GW/newhope.png,GW/gatlinburg.png,0.5,closer,5b09f4f1d282ff00015b536d
1701,692.2999999821186,directmemory_phase,1065229,interleaved,GW/gatlinburg.png,50.0,1.0,0.4375,GW/hotsprings.png,GW/boulder.png,GW/huntsville.png,GW/boulder.png,GW/hotsprings.png,GW/huntsville.png,1.0,,5b09f4f1d282ff00015b536d
1703,750.2999999821186,directmemory_phase,1066983,interleaved,GW/carmel.png,51.0,0.0,0.4117647058823529,GW/peoria.png,GW/westpalmbeach.png,GW/huntsville.png,GW/peoria.png,GW/huntsville.png,GW/westpalmbeach.png,0.5,closer,5b09f4f1d282ff00015b536d
1705,466.699999988079,directmemory_phase,1068454,interleaved,GW/leesburg.png,49.0,1.0,0.4444444444444444,GW/huntsville.png,GW/racine.png,GW/hotsprings.png,GW/huntsville.png,GW/hotsprings.png,GW/racine.png,1.0,,5b09f4f1d282ff00015b536d
1707,426.5,directmemory_phase,1069885,interleaved,GW/hotsprings.png,50.0,1.0,0.4736842105263157,GW/cornwall.png,GW/shreveport.png,GW/huntsville.png,GW/shreveport.png,GW/cornwall.png,GW/huntsville.png,1.0,,5b09f4f1d282ff00015b536d
1709,404.5,directmemory_phase,1071293,interleaved,GW/leesburg.png,49.0,0.0,0.45,GW/westpalmbeach.png,GW/carmel.png,GW/racine.png,GW/carmel.png,GW/westpalmbeach.png,GW/racine.png,0.5,closer,5b09f4f1d282ff00015b536d
1711,535.6000000238419,directmemory_phase,1072832,interleaved,GW/cornwall.png,51.0,1.0,0.4761904761904761,GW/leesburg.png,GW/hotsprings.png,GW/shreveport.png,GW/shreveport.png,GW/hotsprings.png,GW/leesburg.png,1.0,,5b09f4f1d282ff00015b536d
1713,489.5,directmemory_phase,1074326,interleaved,GW/peoria.png,50.0,1.0,0.5,GW/newhope.png,GW/carmel.png,GW/racine.png,GW/carmel.png,GW/newhope.png,GW/racine.png,1.0,,5b09f4f1d282ff00015b536d
1715,596.1999999880791,directmemory_phase,1075926,interleaved,GW/gatlinburg.png,49.0,0.0,0.4782608695652174,GW/cornwall.png,GW/racine.png,GW/huntsville.png,GW/racine.png,GW/cornwall.png,GW/huntsville.png,0.5,closer,5b09f4f1d282ff00015b536d
1717,1005.4000000059604,directmemory_phase,1077935,interleaved,GW/peoria.png,50.0,0.0,0.4583333333333333,GW/leesburg.png,GW/racine.png,GW/westpalmbeach.png,GW/leesburg.png,GW/westpalmbeach.png,GW/racine.png,0.5,closer,5b09f4f1d282ff00015b536d
1719,1334.399999976158,directmemory_phase,1080273,interleaved,GW/newhope.png,49.0,0.0,0.44,GW/shreveport.png,GW/boulder.png,GW/westpalmbeach.png,GW/boulder.png,GW/shreveport.png,GW/westpalmbeach.png,0.5,closer,5b09f4f1d282ff00015b536d
1721,862.0,directmemory_phase,1082138,interleaved,GW/carmel.png,50.0,1.0,0.4615384615384615,GW/hanover.png,GW/leesburg.png,GW/racine.png,GW/leesburg.png,GW/hanover.png,GW/racine.png,1.0,,5b09f4f1d282ff00015b536d
1723,1119.7999999821186,directmemory_phase,1084260,interleaved,GW/hotsprings.png,49.0,0.0,0.4444444444444444,GW/hanover.png,GW/leesburg.png,GW/newhope.png,GW/newhope.png,GW/leesburg.png,GW/hanover.png,0.5,closer,5b09f4f1d282ff00015b536d
1725,804.8000000119209,directmemory_phase,1086069,interleaved,GW/shreveport.png,51.0,0.0,0.4285714285714285,GW/racine.png,GW/gatlinburg.png,GW/carmel.png,GW/gatlinburg.png,GW/racine.png,GW/carmel.png,0.5,closer,5b09f4f1d282ff00015b536d
1727,465.2999999821186,directmemory_phase,1087538,interleaved,GW/hanover.png,49.0,1.0,0.4482758620689655,GW/peoria.png,GW/hotsprings.png,GW/huntsville.png,GW/peoria.png,GW/huntsville.png,GW/hotsprings.png,1.0,,5b09f4f1d282ff00015b536d
1729,445.09999999403954,directmemory_phase,1088986,interleaved,GW/huntsville.png,50.0,1.0,0.4666666666666667,GW/hanover.png,GW/westpalmbeach.png,GW/shreveport.png,GW/westpalmbeach.png,GW/hanover.png,GW/shreveport.png,1.0,,5b09f4f1d282ff00015b536d
1731,341.30000001192093,directmemory_phase,1090330,interleaved,GW/racine.png,51.0,1.0,0.4838709677419355,GW/peoria.png,GW/shreveport.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/shreveport.png,GW/peoria.png,1.0,,5b09f4f1d282ff00015b536d
1733,307.09999999403954,directmemory_phase,1091641,interleaved,GW/huntsville.png,49.0,1.0,0.5,GW/peoria.png,GW/shreveport.png,GW/carmel.png,GW/peoria.png,GW/carmel.png,GW/shreveport.png,1.0,,5b09f4f1d282ff00015b536d
4604,6379.69999999553,directmemory_phase,1618156,interleaved,GW/huntsville.png,50.0,1.0,1.0,GW/newhope.png,GW/hotsprings.png,GW/boulder.png,GW/hotsprings.png,GW/newhope.png,GW/boulder.png,1.0,,5e34325430e5263f0bebb32d
4606,2078.9000000059605,directmemory_phase,1621237,interleaved,GW/leesburg.png,49.0,1.0,1.0,GW/shreveport.png,GW/hotsprings.png,GW/peoria.png,GW/shreveport.png,GW/peoria.png,GW/hotsprings.png,1.0,,5e34325430e5263f0bebb32d
4608,2437.6999999955297,directmemory_phase,1624677,interleaved,GW/huntsville.png,51.0,1.0,1.0,GW/leesburg.png,GW/peoria.png,GW/carmel.png,GW/carmel.png,GW/peoria.png,GW/leesburg.png,1.0,,5e34325430e5263f0bebb32d
4610,1862.10000000149,directmemory_phase,1627541,interleaved,GW/peoria.png,49.0,1.0,1.0,GW/hotsprings.png,GW/cornwall.png,GW/huntsville.png,GW/hotsprings.png,GW/huntsville.png,GW/cornwall.png,1.0,,5e34325430e5263f0bebb32d
4612,6039.20000000298,directmemory_phase,1634582,interleaved,GW/hanover.png,50.0,0.0,0.8,GW/huntsville.png,GW/racine.png,GW/newhope.png,GW/huntsville.png,GW/newhope.png,GW/racine.png,0.5,closer,5e34325430e5263f0bebb32d
4614,5341.5,directmemory_phase,1640927,interleaved,GW/peoria.png,49.0,1.0,0.8333333333333334,GW/boulder.png,GW/carmel.png,GW/huntsville.png,GW/boulder.png,GW/huntsville.png,GW/carmel.png,1.0,,5e34325430e5263f0bebb32d
4616,1430.7000000029802,directmemory_phase,1643359,interleaved,GW/gatlinburg.png,49.0,1.0,0.8571428571428571,GW/hanover.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/hanover.png,GW/hotsprings.png,GW/westpalmbeach.png,1.0,,5e34325430e5263f0bebb32d
4618,1509.5,directmemory_phase,1645871,interleaved,GW/hotsprings.png,51.0,1.0,0.875,GW/leesburg.png,GW/westpalmbeach.png,GW/peoria.png,GW/peoria.png,GW/westpalmbeach.png,GW/leesburg.png,1.0,,5e34325430e5263f0bebb32d
4620,1797.7999999970198,directmemory_phase,1648672,interleaved,GW/leesburg.png,51.0,1.0,0.8888888888888888,GW/hotsprings.png,GW/newhope.png,GW/boulder.png,GW/boulder.png,GW/newhope.png,GW/hotsprings.png,1.0,,5e34325430e5263f0bebb32d
4622,1518.7999999970198,directmemory_phase,1651192,interleaved,GW/westpalmbeach.png,50.0,1.0,0.9,GW/cornwall.png,GW/racine.png,GW/shreveport.png,GW/racine.png,GW/cornwall.png,GW/shreveport.png,1.0,,5e34325430e5263f0bebb32d
4624,1550.0,directmemory_phase,1653744,interleaved,GW/boulder.png,50.0,0.0,0.8181818181818182,GW/cornwall.png,GW/westpalmbeach.png,GW/peoria.png,GW/peoria.png,GW/westpalmbeach.png,GW/cornwall.png,0.5,closer,5e34325430e5263f0bebb32d
4626,2235.29999999702,directmemory_phase,1656985,interleaved,GW/carmel.png,51.0,1.0,0.8333333333333334,GW/gatlinburg.png,GW/hotsprings.png,GW/huntsville.png,GW/huntsville.png,GW/hotsprings.png,GW/gatlinburg.png,1.0,,5e34325430e5263f0bebb32d
4628,,directmemory_phase,1664488,interleaved,GW/peoria.png,,0.0,0.7692307692307693,GW/racine.png,GW/newhope.png,GW/hanover.png,GW/hanover.png,GW/newhope.png,GW/racine.png,0.0,,5e34325430e5263f0bebb32d
4631,1789.5,directmemory_phase,1670283,interleaved,GW/newhope.png,50.0,1.0,0.7857142857142857,GW/racine.png,GW/hotsprings.png,GW/shreveport.png,GW/hotsprings.png,GW/racine.png,GW/shreveport.png,1.0,,5e34325430e5263f0bebb32d
4633,2277.6999999955297,directmemory_phase,1673562,interleaved,GW/huntsville.png,50.0,0.0,0.7333333333333333,GW/hanover.png,GW/westpalmbeach.png,GW/gatlinburg.png,GW/hanover.png,GW/gatlinburg.png,GW/westpalmbeach.png,0.5,closer,5e34325430e5263f0bebb32d
4635,1493.89999999851,directmemory_phase,1676059,interleaved,GW/shreveport.png,51.0,1.0,0.75,GW/hanover.png,GW/racine.png,GW/leesburg.png,GW/leesburg.png,GW/racine.png,GW/hanover.png,1.0,,5e34325430e5263f0bebb32d
4637,1614.2000000029802,directmemory_phase,1678675,interleaved,GW/hotsprings.png,49.0,1.0,0.7647058823529411,GW/newhope.png,GW/racine.png,GW/westpalmbeach.png,GW/newhope.png,GW/westpalmbeach.png,GW/racine.png,1.0,,5e34325430e5263f0bebb32d
4639,2238.89999999851,directmemory_phase,1681916,interleaved,GW/racine.png,51.0,1.0,0.7777777777777778,GW/hotsprings.png,GW/shreveport.png,GW/cornwall.png,GW/cornwall.png,GW/shreveport.png,GW/hotsprings.png,1.0,,5e34325430e5263f0bebb32d
4641,1678.2999999970198,directmemory_phase,1684596,interleaved,GW/hotsprings.png,51.0,1.0,0.7894736842105263,GW/leesburg.png,GW/westpalmbeach.png,GW/huntsville.png,GW/huntsville.png,GW/westpalmbeach.png,GW/leesburg.png,1.0,,5e34325430e5263f0bebb32d
4643,1046.0,directmemory_phase,1686644,interleaved,GW/cornwall.png,51.0,1.0,0.8,GW/shreveport.png,GW/leesburg.png,GW/racine.png,GW/racine.png,GW/leesburg.png,GW/shreveport.png,1.0,,5e34325430e5263f0bebb32d
4645,1493.7000000029802,directmemory_phase,1689140,interleaved,GW/hotsprings.png,51.0,1.0,0.8095238095238095,GW/shreveport.png,GW/carmel.png,GW/hanover.png,GW/hanover.png,GW/carmel.png,GW/shreveport.png,1.0,,5e34325430e5263f0bebb32d
4647,1926.39999999851,directmemory_phase,1692069,interleaved,GW/racine.png,49.0,1.0,0.8181818181818182,GW/leesburg.png,GW/peoria.png,GW/newhope.png,GW/leesburg.png,GW/newhope.png,GW/peoria.png,1.0,,5e34325430e5263f0bebb32d
4649,2128.79999999702,directmemory_phase,1695214,interleaved,GW/newhope.png,51.0,0.0,0.782608695652174,GW/westpalmbeach.png,GW/carmel.png,GW/leesburg.png,GW/westpalmbeach.png,GW/leesburg.png,GW/carmel.png,0.5,closer,5e34325430e5263f0bebb32d
4651,2126.29999999702,directmemory_phase,1698342,interleaved,GW/boulder.png,49.0,1.0,0.7916666666666666,GW/leesburg.png,GW/cornwall.png,GW/hotsprings.png,GW/leesburg.png,GW/hotsprings.png,GW/cornwall.png,1.0,,5e34325430e5263f0bebb32d
4653,2486.6999999955297,directmemory_phase,1701830,interleaved,GW/westpalmbeach.png,50.0,0.0,0.76,GW/gatlinburg.png,GW/boulder.png,GW/newhope.png,GW/newhope.png,GW/boulder.png,GW/gatlinburg.png,0.5,closer,5e34325430e5263f0bebb32d
4655,2197.5,directmemory_phase,1705030,interleaved,GW/leesburg.png,49.0,1.0,0.7692307692307693,GW/racine.png,GW/hotsprings.png,GW/cornwall.png,GW/racine.png,GW/cornwall.png,GW/hotsprings.png,1.0,,5e34325430e5263f0bebb32d
4657,1487.1999999955297,directmemory_phase,1707519,interleaved,GW/hanover.png,51.0,1.0,0.7777777777777778,GW/racine.png,GW/newhope.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/newhope.png,GW/racine.png,1.0,,5e34325430e5263f0bebb32d
4659,1093.7000000029802,directmemory_phase,1709615,interleaved,GW/racine.png,49.0,1.0,0.7857142857142857,GW/westpalmbeach.png,GW/huntsville.png,GW/newhope.png,GW/westpalmbeach.png,GW/newhope.png,GW/huntsville.png,1.0,,5e34325430e5263f0bebb32d
4661,1942.1999999955297,directmemory_phase,1712560,interleaved,GW/hanover.png,51.0,0.0,0.7586206896551724,GW/peoria.png,GW/shreveport.png,GW/boulder.png,GW/peoria.png,GW/boulder.png,GW/shreveport.png,0.5,closer,5e34325430e5263f0bebb32d
4663,1743.10000000149,directmemory_phase,1715304,interleaved,GW/newhope.png,50.0,0.0,0.7333333333333333,GW/carmel.png,GW/hanover.png,GW/boulder.png,GW/boulder.png,GW/hanover.png,GW/carmel.png,0.5,closer,5e34325430e5263f0bebb32d
4665,2326.29999999702,directmemory_phase,1718632,interleaved,GW/hanover.png,50.0,0.0,0.7096774193548387,GW/shreveport.png,GW/boulder.png,GW/hotsprings.png,GW/hotsprings.png,GW/boulder.png,GW/shreveport.png,0.5,closer,5e34325430e5263f0bebb32d
4667,1733.2999999970198,directmemory_phase,1721368,interleaved,GW/boulder.png,50.0,0.0,0.6875,GW/huntsville.png,GW/racine.png,GW/newhope.png,GW/newhope.png,GW/racine.png,GW/huntsville.png,0.5,closer,5e34325430e5263f0bebb32d
5580,4085.400000005961,directmemory_phase,1135708,interleaved,GW/westpalmbeach.png,49.0,1.0,1.0,GW/hanover.png,GW/leesburg.png,GW/racine.png,GW/hanover.png,GW/racine.png,GW/leesburg.png,1.0,,661045b87d3e3a9bda51b367
5582,3082.3999999910593,directmemory_phase,1139797,interleaved,GW/newhope.png,51.0,1.0,1.0,GW/shreveport.png,GW/racine.png,GW/cornwall.png,GW/cornwall.png,GW/racine.png,GW/shreveport.png,1.0,,661045b87d3e3a9bda51b367
5584,2765.5,directmemory_phase,1143571,interleaved,GW/hanover.png,51.0,1.0,1.0,GW/newhope.png,GW/gatlinburg.png,GW/carmel.png,GW/carmel.png,GW/gatlinburg.png,GW/newhope.png,1.0,,661045b87d3e3a9bda51b367
5586,2812.6000000089407,directmemory_phase,1147391,interleaved,GW/racine.png,51.0,1.0,1.0,GW/boulder.png,GW/newhope.png,GW/leesburg.png,GW/leesburg.png,GW/newhope.png,GW/boulder.png,1.0,,661045b87d3e3a9bda51b367
5588,2379.9000000059605,directmemory_phase,1150779,interleaved,GW/huntsville.png,49.0,1.0,1.0,GW/newhope.png,GW/westpalmbeach.png,GW/cornwall.png,GW/newhope.png,GW/cornwall.png,GW/westpalmbeach.png,1.0,,661045b87d3e3a9bda51b367
5590,2116.0,directmemory_phase,1153902,interleaved,GW/gatlinburg.png,50.0,1.0,1.0,GW/hanover.png,GW/hotsprings.png,GW/cornwall.png,GW/hotsprings.png,GW/hanover.png,GW/cornwall.png,1.0,,661045b87d3e3a9bda51b367
5592,3318.5999999940395,directmemory_phase,1158228,interleaved,GW/leesburg.png,50.0,1.0,1.0,GW/newhope.png,GW/huntsville.png,GW/gatlinburg.png,GW/huntsville.png,GW/newhope.png,GW/gatlinburg.png,1.0,,661045b87d3e3a9bda51b367
5594,3904.29999999702,directmemory_phase,1163140,interleaved,GW/westpalmbeach.png,51.0,0.0,0.875,GW/cornwall.png,GW/boulder.png,GW/shreveport.png,GW/cornwall.png,GW/shreveport.png,GW/boulder.png,0.5,closer,661045b87d3e3a9bda51b367
