rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
1870.899999976158,shortestpath_phase,node11,49.0,1.0,,,,node8,,,67ce1feb43ee9200186c94b3,old,node8,node5,One Edge Diff,Two Edge Three Edge
2899.700000047684,shortestpath_phase,node10,50.0,0.0,,,,node12,,,67ce1feb43ee9200186c94b3,old,node12,node5,Two Edge Diff,Four Edge Six Edge
2314.399999976158,shortestpath_phase,node5,50.0,1.0,,,,node9,,,67ce1feb43ee9200186c94b3,old,node10,node9,Two Edge Diff,Four Edge Six Edge
3360.7999999523163,shortestpath_phase,node10,50.0,0.0,,,,node2,,,67ce1feb43ee9200186c94b3,old,node2,node1,One Edge Diff,Five Edge Six Edge
2296.8000000715256,shortestpath_phase,node5,49.0,0.0,,,,node1,,,67ce1feb43ee9200186c94b3,old,node9,node1,One Edge Diff,Three Edge Four Edge
4009.3000000715256,shortestpath_phase,node8,50.0,0.0,,,,node12,,,67ce1feb43ee9200186c94b3,old,node12,node2,One Edge Diff,Three Edge Four Edge
1938.9000000953672,shortestpath_phase,node1,49.0,0.0,,,,node3,,,67ce1feb43ee9200186c94b3,old,node10,node3,Four Edge Diff,Two Edge Six Edge
3144.8000000715256,shortestpath_phase,node10,49.0,1.0,,,,node9,,,67ce1feb43ee9200186c94b3,old,node9,node1,Four Edge Diff,Two Edge Six Edge
2449.600000023842,shortestpath_phase,node1,50.0,0.0,,,,node4,,,67ce1feb43ee9200186c94b3,old,node4,node8,Three Edge Diff,Three Edge Six Edge
3080.700000047684,shortestpath_phase,node10,49.0,0.0,,,,node3,,,67ce1feb43ee9200186c94b3,old,node4,node3,One Edge Diff,Four Edge Five Edge
3152.900000095367,shortestpath_phase,node1,49.0,0.0,,,,node9,,,67ce1feb43ee9200186c94b3,old,node13,node9,One Edge Diff,Four Edge Five Edge
3827.400000095367,shortestpath_phase,node2,50.0,0.0,,,,node11,,,67ce1feb43ee9200186c94b3,old,node11,node7,One Edge Diff,Two Edge Three Edge
3448.8000000715256,shortestpath_phase,node9,49.0,1.0,,,,node10,,,67ce1feb43ee9200186c94b3,old,node10,node1,Two Edge Diff,Two Edge Four Edge
3688.8000000715256,shortestpath_phase,node13,50.0,0.0,,,,node2,,,67ce1feb43ee9200186c94b3,old,node2,node5,Two Edge Diff,Four Edge Six Edge
3577.899999976158,shortestpath_phase,node7,50.0,0.0,,,,node1,,,67ce1feb43ee9200186c94b3,old,node1,node5,One Edge Diff,Four Edge Five Edge
1703.9000000953674,shortestpath_phase,node13,49.0,1.0,,,,node8,,,67ce1feb43ee9200186c94b3,old,node8,node5,Four Edge Diff,Two Edge Six Edge
2692.900000095367,shortestpath_phase,node2,49.0,0.0,,,,node11,,,67ce1feb43ee9200186c94b3,old,node9,node11,One Edge Diff,Two Edge Three Edge
4377.5,shortestpath_phase,node5,50.0,0.0,,,,node6,,,67ce1feb43ee9200186c94b3,old,node6,node13,Two Edge Diff,Four Edge Six Edge
2834.600000023842,shortestpath_phase,node9,49.0,0.0,,,,node13,,,67ce1feb43ee9200186c94b3,old,node5,node13,Two Edge Diff,Two Edge Four Edge
3207.899999976158,shortestpath_phase,node5,49.0,1.0,,,,node12,,,67ce1feb43ee9200186c94b3,old,node12,node7,Three Edge Diff,Two Edge Five Edge
3427.700000047684,shortestpath_phase,node13,49.0,1.0,,,,node2,,,67ce1feb43ee9200186c94b3,old,node2,node1,One Edge Diff,Four Edge Five Edge
2288.8000000715256,shortestpath_phase,node10,50.0,0.0,,,,node12,,,67ce1feb43ee9200186c94b3,old,node12,node1,Two Edge Diff,Four Edge Six Edge
1824.5,shortestpath_phase,node8,49.0,0.0,,,,node6,,,67ce1feb43ee9200186c94b3,old,node5,node6,Three Edge Diff,Three Edge Six Edge
3857.5,shortestpath_phase,node4,49.0,1.0,,,,node11,,,67ce1feb43ee9200186c94b3,old,node11,node10,Three Edge Diff,Two Edge Five Edge
2904.2999999523163,shortestpath_phase,node5,49.0,0.0,,,,node2,,,67ce1feb43ee9200186c94b3,old,node13,node2,Four Edge Diff,Two Edge Six Edge
2801.100000023842,shortestpath_phase,node6,49.0,0.0,,,,node8,,,67ce1feb43ee9200186c94b3,old,node5,node8,Two Edge Diff,Two Edge Four Edge
2945.3000000715256,shortestpath_phase,node5,50.0,1.0,,,,node11,,,67ce1feb43ee9200186c94b3,old,node7,node11,Two Edge Diff,Three Edge Five Edge
2943.399999976158,shortestpath_phase,node4,49.0,0.0,,,,node9,,,67ce1feb43ee9200186c94b3,old,node13,node9,Two Edge Diff,Three Edge Five Edge
2551.5,shortestpath_phase,node5,49.0,1.0,,,,node8,,,67ce1feb43ee9200186c94b3,old,node8,node13,One Edge Diff,Five Edge Six Edge
2996.899999976158,shortestpath_phase,node10,49.0,0.0,,,,node7,,,67ce1feb43ee9200186c94b3,old,node5,node7,Four Edge Diff,Two Edge Six Edge
1840.2000000476835,shortestpath_phase,node8,49.0,0.0,,,,node2,,,67ce1feb43ee9200186c94b3,old,node1,node2,One Edge Diff,Four Edge Five Edge
,shortestpath_phase,,,0.0,,,,,,,67ce1feb43ee9200186c94b3,old,,,One Edge Diff,Four Edge Five Edge
2646.700000047684,shortestpath_phase,,50.0,1.0,,,,,,,67ce1feb43ee9200186c94b3,old,,,Three Edge Diff,Three Edge Six Edge
1560.2000000476835,shortestpath_phase,,49.0,1.0,,,,,,,67ce1feb43ee9200186c94b3,old,,,One Edge Diff,Three Edge Four Edge
1334.699999999255,shortestpath_phase,node8,50.0,1.0,,,,node13,,,5bcc60b95c2b810001dc68e2,young,node2,node13,Two Edge Diff,Two Edge Four Edge
1573.9000000003723,shortestpath_phase,node5,50.0,1.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node8,node12,Three Edge Diff,Three Edge Six Edge
1741.699999999255,shortestpath_phase,node2,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node10,node9,Two Edge Diff,Three Edge Five Edge
1448.2000000011176,shortestpath_phase,node5,50.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node7,node13,One Edge Diff,Five Edge Six Edge
1169.0999999996277,shortestpath_phase,node3,50.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node12,node10,Two Edge Diff,Two Edge Four Edge
1347.2999999988824,shortestpath_phase,node1,49.0,1.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node8,Three Edge Diff,Two Edge Five Edge
774.5,shortestpath_phase,node5,50.0,1.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node9,node12,Two Edge Diff,Two Edge Four Edge
784.0,shortestpath_phase,node8,50.0,1.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node4,node11,Two Edge Diff,Two Edge Four Edge
454.0,shortestpath_phase,node10,50.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node3,node5,Two Edge Diff,Four Edge Six Edge
989.3000000007452,shortestpath_phase,node13,50.0,1.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node4,node6,Three Edge Diff,Three Edge Six Edge
549.5999999996275,shortestpath_phase,node10,50.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node5,One Edge Diff,Five Edge Six Edge
1078.300000000745,shortestpath_phase,node6,49.0,1.0,,,,node1,,,5bcc60b95c2b810001dc68e2,young,node1,node5,One Edge Diff,Three Edge Four Edge
1677.5,shortestpath_phase,node10,49.0,1.0,,,,node13,,,5bcc60b95c2b810001dc68e2,young,node13,node2,Two Edge Diff,Three Edge Five Edge
973.0,shortestpath_phase,node5,49.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node7,node12,Three Edge Diff,Three Edge Six Edge
1551.7000000011176,shortestpath_phase,node8,49.0,1.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node5,One Edge Diff,Four Edge Five Edge
1554.2000000011176,shortestpath_phase,node12,49.0,1.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node13,Two Edge Diff,Two Edge Four Edge
2530.39999999851,shortestpath_phase,node5,49.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node10,node7,One Edge Diff,Five Edge Six Edge
1993.800000000745,shortestpath_phase,node1,49.0,0.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node13,node11,Two Edge Diff,Three Edge Five Edge
2297.699999999255,shortestpath_phase,node8,49.0,1.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node6,node12,One Edge Diff,Two Edge Three Edge
3442.7000000011176,shortestpath_phase,node10,49.0,1.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node11,node3,One Edge Diff,Three Edge Four Edge
3286.9000000003725,shortestpath_phase,node5,49.0,0.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node10,node8,One Edge Diff,Five Edge Six Edge
2802.4000000003725,shortestpath_phase,node2,49.0,0.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node10,node11,Three Edge Diff,Two Edge Five Edge
1238.0999999996277,shortestpath_phase,node13,50.0,1.0,,,,node1,,,5bcc60b95c2b810001dc68e2,young,node5,node1,One Edge Diff,Five Edge Six Edge
2747.5,shortestpath_phase,node10,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node5,node9,Four Edge Diff,Two Edge Six Edge
1897.9000000003723,shortestpath_phase,node13,49.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node1,node2,One Edge Diff,Four Edge Five Edge
2464.10000000149,shortestpath_phase,node5,49.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node6,node12,Two Edge Diff,Two Edge Four Edge
692.9000000003725,shortestpath_phase,node13,49.0,0.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node1,node11,Two Edge Diff,Three Edge Five Edge
2344.10000000149,shortestpath_phase,node1,49.0,1.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node13,Three Edge Diff,Three Edge Six Edge
1935.599999999628,shortestpath_phase,node5,49.0,0.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node13,node6,Two Edge Diff,Four Edge Six Edge
775.8999999985099,shortestpath_phase,node8,49.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node1,node3,Two Edge Diff,Three Edge Five Edge
1873.5,shortestpath_phase,node1,49.0,1.0,,,,node5,,,5bcc60b95c2b810001dc68e2,young,node5,node13,Two Edge Diff,Three Edge Five Edge
5166.4000000003725,shortestpath_phase,node10,49.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node2,node12,One Edge Diff,Four Edge Five Edge
2349.9000000003725,shortestpath_phase,node1,49.0,1.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node3,node8,Three Edge Diff,Three Edge Six Edge
338.40000000037253,shortestpath_phase,node13,49.0,0.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node2,node8,Two Edge Diff,Two Edge Four Edge
985.2999999988824,shortestpath_phase,node1,49.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node13,node12,Two Edge Diff,Three Edge Five Edge
1593.5,shortestpath_phase,node8,49.0,0.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node1,node11,Three Edge Diff,Two Edge Five Edge
1475.9000000003723,shortestpath_phase,node4,50.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node3,node13,Three Edge Diff,Two Edge Five Edge
1024.300000000745,shortestpath_phase,node13,50.0,0.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node8,node3,One Edge Diff,Two Edge Three Edge
2422.5,shortestpath_phase,node2,50.0,0.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node11,node8,Two Edge Diff,Two Edge Four Edge
1846.0,shortestpath_phase,node8,50.0,1.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node2,node6,Two Edge Diff,Two Edge Four Edge
2105.0,shortestpath_phase,node12,50.0,1.0,,,,node1,,,5bcc60b95c2b810001dc68e2,young,node10,node1,One Edge Diff,Three Edge Four Edge
2331.7999999988824,shortestpath_phase,node8,50.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node1,One Edge Diff,Four Edge Five Edge
3088.0,shortestpath_phase,node10,49.0,1.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node1,One Edge Diff,Five Edge Six Edge
1834.800000000745,shortestpath_phase,node13,50.0,0.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node8,node4,Three Edge Diff,Two Edge Five Edge
1207.7000000011176,shortestpath_phase,node6,50.0,1.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node10,node11,One Edge Diff,Two Edge Three Edge
1089.7999999988824,shortestpath_phase,node7,50.0,1.0,,,,node10,,,5bcc60b95c2b810001dc68e2,young,node5,node10,Three Edge Diff,Two Edge Five Edge
1540.4000000003723,shortestpath_phase,node13,50.0,0.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node6,node11,One Edge Diff,Two Edge Three Edge
2364.9000000003725,shortestpath_phase,node4,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node7,node9,One Edge Diff,Three Edge Four Edge
810.2000000011176,shortestpath_phase,node12,50.0,0.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node6,node13,One Edge Diff,Three Edge Four Edge
1396.5999999996277,shortestpath_phase,node1,50.0,0.0,,,,node5,,,5bcc60b95c2b810001dc68e2,young,node5,node9,One Edge Diff,Three Edge Four Edge
1057.0999999996277,shortestpath_phase,node10,49.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node2,node3,One Edge Diff,Four Edge Five Edge
1643.7999999988824,shortestpath_phase,node4,50.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node7,node13,One Edge Diff,Four Edge Five Edge
1354.2000000011176,shortestpath_phase,node10,50.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node1,One Edge Diff,Five Edge Six Edge
1619.0,shortestpath_phase,node1,49.0,1.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node8,node10,One Edge Diff,Five Edge Six Edge
866.6999999992549,shortestpath_phase,node10,50.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node12,node4,One Edge Diff,Four Edge Five Edge
1575.800000000745,shortestpath_phase,node5,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node8,node9,One Edge Diff,Four Edge Five Edge
4207.200000001118,shortestpath_phase,node10,50.0,0.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node5,One Edge Diff,Five Edge Six Edge
320.09999999962747,shortestpath_phase,node12,50.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node3,node13,Two Edge Diff,Two Edge Four Edge
1623.4000000003723,shortestpath_phase,node2,50.0,1.0,,,,node5,,,5bcc60b95c2b810001dc68e2,young,node9,node5,One Edge Diff,Two Edge Three Edge
1560.0999999996277,shortestpath_phase,node13,50.0,1.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node5,node12,Two Edge Diff,Four Edge Six Edge
1024.2999999988824,shortestpath_phase,node1,49.0,1.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node6,node9,One Edge Diff,Three Edge Four Edge
876.6000000014901,shortestpath_phase,node12,49.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node8,node3,One Edge Diff,Two Edge Three Edge
383.30000000074506,shortestpath_phase,node1,49.0,1.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node6,node7,One Edge Diff,Three Edge Four Edge
1409.699999999255,shortestpath_phase,node12,49.0,0.0,,,,node5,,,5bcc60b95c2b810001dc68e2,young,node7,node5,One Edge Diff,Two Edge Three Edge
573.2000000011176,shortestpath_phase,node10,49.0,1.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node3,node4,One Edge Diff,Four Edge Five Edge
224.30000000074503,shortestpath_phase,node13,49.0,0.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node5,node8,Four Edge Diff,Two Edge Six Edge
382.4000000003726,shortestpath_phase,node10,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node4,node9,Three Edge Diff,Three Edge Six Edge
817.8000000007451,shortestpath_phase,node13,50.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node5,Two Edge Diff,Four Edge Six Edge
643.2000000011176,shortestpath_phase,node5,50.0,1.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node13,node8,One Edge Diff,Five Edge Six Edge
615.0,shortestpath_phase,node13,49.0,0.0,,,,node10,,,5bcc60b95c2b810001dc68e2,young,node1,node10,Two Edge Diff,Three Edge Five Edge
669.0999999996275,shortestpath_phase,node2,50.0,1.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node7,node11,One Edge Diff,Two Edge Three Edge
501.5999999996274,shortestpath_phase,node10,50.0,1.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node5,node12,Two Edge Diff,Four Edge Six Edge
590.8000000007451,shortestpath_phase,node4,50.0,1.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node10,node3,Three Edge Diff,Three Edge Six Edge
754.4000000003725,shortestpath_phase,node10,50.0,1.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node4,node7,Three Edge Diff,Three Edge Six Edge
391.7999999988824,shortestpath_phase,node13,50.0,0.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node8,node1,Three Edge Diff,Two Edge Five Edge
342.0,shortestpath_phase,node10,50.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node7,node4,Three Edge Diff,Two Edge Five Edge
1966.099999999628,shortestpath_phase,node5,49.0,1.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node12,node13,Four Edge Diff,Two Edge Six Edge
333.6000000014901,shortestpath_phase,node4,50.0,1.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node13,node8,One Edge Diff,Four Edge Five Edge
548.5,shortestpath_phase,node12,50.0,1.0,,,,node1,,,5bcc60b95c2b810001dc68e2,young,node13,node1,One Edge Diff,Three Edge Four Edge
939.0,shortestpath_phase,node10,50.0,1.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node1,node3,Two Edge Diff,Four Edge Six Edge
497.6999999992549,shortestpath_phase,node2,50.0,0.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node8,node10,One Edge Diff,Four Edge Five Edge
657.1999999992549,shortestpath_phase,node10,49.0,1.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node12,node1,Two Edge Diff,Four Edge Six Edge
204.0,shortestpath_phase,node1,49.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node10,node7,Two Edge Diff,Four Edge Six Edge
260.30000000074506,shortestpath_phase,node5,50.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node10,Four Edge Diff,Two Edge Six Edge
385.5,shortestpath_phase,node6,50.0,1.0,,,,node8,,,5bcc60b95c2b810001dc68e2,young,node12,node8,One Edge Diff,Two Edge Three Edge
1014.5,shortestpath_phase,node1,49.0,1.0,,,,node13,,,5bcc60b95c2b810001dc68e2,young,node13,node10,One Edge Diff,Five Edge Six Edge
422.1999999992549,shortestpath_phase,node8,49.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node5,node3,Two Edge Diff,Three Edge Five Edge
674.8000000007451,shortestpath_phase,node1,49.0,0.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node10,node9,Two Edge Diff,Four Edge Six Edge
332.90000000037253,shortestpath_phase,node13,49.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node4,node2,One Edge Diff,Four Edge Five Edge
148.7999999988824,shortestpath_phase,node9,49.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node1,node3,Two Edge Diff,Two Edge Four Edge
261.6000000014901,shortestpath_phase,node1,50.0,0.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node10,Four Edge Diff,Two Edge Six Edge
620.0999999996275,shortestpath_phase,node10,50.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node7,node5,Four Edge Diff,Two Edge Six Edge
23.699999999254945,shortestpath_phase,node4,50.0,1.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node13,node3,Three Edge Diff,Three Edge Six Edge
1202.2999999988824,shortestpath_phase,node13,50.0,0.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node6,node5,Four Edge Diff,Two Edge Six Edge
256.2999999988824,shortestpath_phase,node5,50.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node8,Three Edge Diff,Two Edge Five Edge
634.3000000007451,shortestpath_phase,node13,50.0,1.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node1,node3,Two Edge Diff,Three Edge Five Edge
322.90000000037253,shortestpath_phase,node2,50.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node7,node13,One Edge Diff,Three Edge Four Edge
279.40000000037253,shortestpath_phase,node10,50.0,0.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node9,node4,Three Edge Diff,Two Edge Five Edge
577.1999999992549,shortestpath_phase,node12,50.0,1.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node10,node3,Two Edge Diff,Two Edge Four Edge
691.4000000003725,shortestpath_phase,node5,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node10,node9,Two Edge Diff,Four Edge Six Edge
346.0,shortestpath_phase,node10,50.0,0.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node7,node2,Three Edge Diff,Three Edge Six Edge
521.4000000003725,shortestpath_phase,node5,50.0,1.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node10,node6,Two Edge Diff,Four Edge Six Edge
191.40000000037253,shortestpath_phase,node11,49.0,1.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node10,One Edge Diff,Two Edge Three Edge
98.2000000011176,shortestpath_phase,node5,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node13,node9,Two Edge Diff,Four Edge Six Edge
783.2999999988824,shortestpath_phase,node13,50.0,0.0,,,,node6,,,5bcc60b95c2b810001dc68e2,young,node6,node1,Three Edge Diff,Two Edge Five Edge
122.19999999925494,shortestpath_phase,node5,49.0,0.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node13,node2,Four Edge Diff,Two Edge Six Edge
490.9000000003726,shortestpath_phase,node13,50.0,1.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node5,node9,Four Edge Diff,Two Edge Six Edge
248.09999999962747,shortestpath_phase,node2,50.0,0.0,,,,node5,,,5bcc60b95c2b810001dc68e2,young,node5,node10,Three Edge Diff,Two Edge Five Edge
597.0999999996275,shortestpath_phase,node3,50.0,0.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node9,node5,One Edge Diff,Two Edge Three Edge
115.69999999925494,shortestpath_phase,node5,50.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node12,node10,Four Edge Diff,Two Edge Six Edge
501.4000000003726,shortestpath_phase,node10,50.0,0.0,,,,node9,,,5bcc60b95c2b810001dc68e2,young,node9,node1,Four Edge Diff,Two Edge Six Edge
365.2000000011176,shortestpath_phase,node1,50.0,0.0,,,,node5,,,5bcc60b95c2b810001dc68e2,young,node5,node8,Two Edge Diff,Three Edge Five Edge
241.69999999925497,shortestpath_phase,node8,50.0,0.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node11,node12,One Edge Diff,Two Edge Three Edge
877.2000000011176,shortestpath_phase,node1,49.0,0.0,,,,node12,,,5bcc60b95c2b810001dc68e2,young,node7,node12,One Edge Diff,Three Edge Four Edge
727.0,shortestpath_phase,node5,49.0,1.0,,,,node2,,,5bcc60b95c2b810001dc68e2,young,node2,node7,Three Edge Diff,Three Edge Six Edge
1291.2000000011176,shortestpath_phase,node4,49.0,1.0,,,,node11,,,5bcc60b95c2b810001dc68e2,young,node11,node13,Three Edge Diff,Three Edge Six Edge
1302.7999999988824,shortestpath_phase,node3,50.0,1.0,,,,node5,,,5bcc60b95c2b810001dc68e2,young,node10,node5,One Edge Diff,Three Edge Four Edge
667.1999999992549,shortestpath_phase,node13,50.0,1.0,,,,node10,,,5bcc60b95c2b810001dc68e2,young,node4,node10,Two Edge Diff,Three Edge Five Edge
681.1999999992549,shortestpath_phase,node1,50.0,0.0,,,,node3,,,5bcc60b95c2b810001dc68e2,young,node3,node10,Four Edge Diff,Two Edge Six Edge
526.0,shortestpath_phase,node10,50.0,1.0,,,,node7,,,5bcc60b95c2b810001dc68e2,young,node1,node7,Four Edge Diff,Two Edge Six Edge
146.59999999962747,shortestpath_phase,node13,50.0,0.0,,,,node4,,,5bcc60b95c2b810001dc68e2,young,node4,node5,One Edge Diff,Five Edge Six Edge
1911.600000023842,shortestpath_phase,node10,49.0,1.0,,,,node2,,,6550de88683355a74699844c,young,node2,node1,One Edge Diff,Five Edge Six Edge
1960.100000023842,shortestpath_phase,node13,49.0,0.0,,,,node9,,,6550de88683355a74699844c,young,node5,node9,Four Edge Diff,Two Edge Six Edge
1633.600000023842,shortestpath_phase,node5,50.0,1.0,,,,node12,,,6550de88683355a74699844c,young,node3,node12,One Edge Diff,Two Edge Three Edge
1334.5999999046326,shortestpath_phase,node9,50.0,1.0,,,,node3,,,6550de88683355a74699844c,young,node1,node3,Two Edge Diff,Two Edge Four Edge
1233.7999999523165,shortestpath_phase,node8,49.0,0.0,,,,node11,,,6550de88683355a74699844c,young,node5,node11,Three Edge Diff,Two Edge Five Edge
1310.100000023842,shortestpath_phase,node1,50.0,1.0,,,,node4,,,6550de88683355a74699844c,young,node7,node4,Two Edge Diff,Two Edge Four Edge
1458.7000000476835,shortestpath_phase,node11,49.0,0.0,,,,node6,,,6550de88683355a74699844c,young,node5,node6,One Edge Diff,Two Edge Three Edge
2093.0,shortestpath_phase,node10,49.0,1.0,,,,node12,,,6550de88683355a74699844c,young,node12,node1,Two Edge Diff,Four Edge Six Edge
1432.899999976158,shortestpath_phase,node4,49.0,0.0,,,,node11,,,6550de88683355a74699844c,young,node6,node11,One Edge Diff,Two Edge Three Edge
2095.200000047684,shortestpath_phase,node12,49.0,1.0,,,,node6,,,6550de88683355a74699844c,young,node6,node10,One Edge Diff,Three Edge Four Edge
2321.600000023842,shortestpath_phase,node4,49.0,1.0,,,,node7,,,6550de88683355a74699844c,young,node7,node13,One Edge Diff,Four Edge Five Edge
2152.8000000715256,shortestpath_phase,node6,49.0,0.0,,,,node13,,,6550de88683355a74699844c,young,node5,node13,Two Edge Diff,Two Edge Four Edge
2375.600000023842,shortestpath_phase,node1,50.0,1.0,,,,node3,,,6550de88683355a74699844c,young,node10,node3,Four Edge Diff,Two Edge Six Edge
1074.8000000715256,shortestpath_phase,node5,50.0,0.0,,,,node6,,,6550de88683355a74699844c,young,node6,node7,One Edge Diff,Four Edge Five Edge
1227.7999999523165,shortestpath_phase,node8,50.0,0.0,,,,node3,,,6550de88683355a74699844c,young,node3,node2,One Edge Diff,Three Edge Four Edge
1133.5999999046326,shortestpath_phase,node13,49.0,0.0,,,,node6,,,6550de88683355a74699844c,young,node12,node6,Two Edge Diff,Two Edge Four Edge
3146.899999976158,shortestpath_phase,node5,49.0,1.0,,,,node2,,,6550de88683355a74699844c,young,node2,node8,Three Edge Diff,Three Edge Six Edge
2497.899999976158,shortestpath_phase,node10,49.0,1.0,,,,node3,,,6550de88683355a74699844c,young,node3,node1,Two Edge Diff,Four Edge Six Edge
