,rt,trial_type,time_elapsed,sequence,stimulus,key_press,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,partid
12458,3438.100000023842,directmemory_phase,1039941,blocked,GW/hotsprings.png,49.0,1.0,0.9411764705882352,GW/racine.png,GW/boulder.png,GW/cornwall.png,GW/racine.png,GW/cornwall.png,GW/boulder.png,1.0,,5e2ac2aa0038f21089a533a4
12460,2380.600000023842,directmemory_phase,1043329,blocked,GW/carmel.png,49.0,1.0,0.9444444444444444,GW/shreveport.png,GW/westpalmbeach.png,GW/racine.png,GW/shreveport.png,GW/racine.png,GW/westpalmbeach.png,1.0,,5e2ac2aa0038f21089a533a4
12462,2830.899999976158,directmemory_phase,1047167,blocked,GW/hotsprings.png,51.0,1.0,0.9473684210526316,GW/leesburg.png,GW/shreveport.png,GW/peoria.png,GW/peoria.png,GW/shreveport.png,GW/leesburg.png,1.0,,5e2ac2aa0038f21089a533a4
12464,3367.0,directmemory_phase,1051540,blocked,GW/cornwall.png,51.0,1.0,0.95,GW/shreveport.png,GW/boulder.png,GW/racine.png,GW/racine.png,GW/boulder.png,GW/shreveport.png,1.0,,5e2ac2aa0038f21089a533a4
12466,1860.0,directmemory_phase,1054407,blocked,GW/hotsprings.png,51.0,1.0,0.9523809523809524,GW/hanover.png,GW/cornwall.png,GW/carmel.png,GW/carmel.png,GW/cornwall.png,GW/hanover.png,1.0,,5e2ac2aa0038f21089a533a4
12468,2790.1999999284744,directmemory_phase,1058203,blocked,GW/hanover.png,51.0,1.0,0.9545454545454546,GW/carmel.png,GW/newhope.png,GW/leesburg.png,GW/leesburg.png,GW/newhope.png,GW/carmel.png,1.0,,5e2ac2aa0038f21089a533a4
12470,1971.0,directmemory_phase,1061180,blocked,GW/peoria.png,50.0,1.0,0.9565217391304348,GW/gatlinburg.png,GW/hotsprings.png,GW/cornwall.png,GW/hotsprings.png,GW/gatlinburg.png,GW/cornwall.png,1.0,,5e2ac2aa0038f21089a533a4
12472,2543.100000023842,directmemory_phase,1064729,blocked,GW/huntsville.png,49.0,1.0,0.9583333333333334,GW/boulder.png,GW/cornwall.png,GW/hanover.png,GW/boulder.png,GW/hanover.png,GW/cornwall.png,1.0,,5e2ac2aa0038f21089a533a4
12474,3287.100000023842,directmemory_phase,1069022,blocked,GW/racine.png,51.0,1.0,0.96,GW/westpalmbeach.png,GW/newhope.png,GW/cornwall.png,GW/cornwall.png,GW/newhope.png,GW/westpalmbeach.png,1.0,,5e2ac2aa0038f21089a533a4
12476,1814.399999976158,directmemory_phase,1071842,blocked,GW/boulder.png,51.0,0.0,0.9230769230769232,GW/westpalmbeach.png,GW/racine.png,GW/leesburg.png,GW/westpalmbeach.png,GW/leesburg.png,GW/racine.png,0.5,closer,5e2ac2aa0038f21089a533a4
12478,2724.100000023842,directmemory_phase,1075573,blocked,GW/racine.png,51.0,1.0,0.925925925925926,GW/westpalmbeach.png,GW/peoria.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/peoria.png,GW/westpalmbeach.png,1.0,,5e2ac2aa0038f21089a533a4
12480,6325.799999952316,directmemory_phase,1082904,blocked,GW/cornwall.png,50.0,0.0,0.8928571428571429,GW/carmel.png,GW/westpalmbeach.png,GW/hanover.png,GW/hanover.png,GW/westpalmbeach.png,GW/carmel.png,0.5,closer,5e2ac2aa0038f21089a533a4
12482,3454.1999999284744,directmemory_phase,1087365,blocked,GW/gatlinburg.png,49.0,1.0,0.896551724137931,GW/hotsprings.png,GW/leesburg.png,GW/peoria.png,GW/hotsprings.png,GW/peoria.png,GW/leesburg.png,1.0,,5e2ac2aa0038f21089a533a4
12484,5080.399999976158,directmemory_phase,1093452,blocked,GW/hanover.png,51.0,1.0,0.9,GW/peoria.png,GW/huntsville.png,GW/cornwall.png,GW/cornwall.png,GW/huntsville.png,GW/peoria.png,1.0,,5e2ac2aa0038f21089a533a4
12486,1922.899999976158,directmemory_phase,1096382,blocked,GW/gatlinburg.png,49.0,1.0,0.9032258064516128,GW/newhope.png,GW/boulder.png,GW/westpalmbeach.png,GW/newhope.png,GW/westpalmbeach.png,GW/boulder.png,1.0,,5e2ac2aa0038f21089a533a4
12488,1653.100000023842,directmemory_phase,1099042,blocked,GW/shreveport.png,51.0,1.0,0.90625,GW/newhope.png,GW/gatlinburg.png,GW/carmel.png,GW/carmel.png,GW/gatlinburg.png,GW/newhope.png,1.0,,5e2ac2aa0038f21089a533a4
16336,,directmemory_phase,931595,blocked,GW/peoria.png,,0.0,0.0,GW/leesburg.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/leesburg.png,GW/hotsprings.png,GW/westpalmbeach.png,0.0,,56d39b96da2aaa000dab6178
16339,1250.199999999255,directmemory_phase,936858,blocked,GW/shreveport.png,49.0,1.0,0.5,GW/huntsville.png,GW/newhope.png,GW/hotsprings.png,GW/huntsville.png,GW/hotsprings.png,GW/newhope.png,1.0,,56d39b96da2aaa000dab6178
16341,1975.0999999996277,directmemory_phase,939840,blocked,GW/newhope.png,50.0,1.0,0.6666666666666666,GW/peoria.png,GW/hanover.png,GW/cornwall.png,GW/hanover.png,GW/peoria.png,GW/cornwall.png,1.0,,56d39b96da2aaa000dab6178
16343,2630.0999999996275,directmemory_phase,943477,blocked,GW/huntsville.png,49.0,1.0,0.75,GW/carmel.png,GW/racine.png,GW/boulder.png,GW/carmel.png,GW/boulder.png,GW/racine.png,1.0,,56d39b96da2aaa000dab6178
16345,1924.4000000003723,directmemory_phase,946406,blocked,GW/cornwall.png,50.0,1.0,0.8,GW/leesburg.png,GW/peoria.png,GW/huntsville.png,GW/peoria.png,GW/leesburg.png,GW/huntsville.png,1.0,,56d39b96da2aaa000dab6178
16347,1908.2000000001865,directmemory_phase,949320,blocked,GW/hotsprings.png,49.0,1.0,0.8333333333333334,GW/huntsville.png,GW/cornwall.png,GW/peoria.png,GW/huntsville.png,GW/peoria.png,GW/cornwall.png,1.0,,56d39b96da2aaa000dab6178
16349,3705.0,directmemory_phase,954030,blocked,GW/peoria.png,50.0,0.0,0.7142857142857143,GW/carmel.png,GW/racine.png,GW/huntsville.png,GW/carmel.png,GW/huntsville.png,GW/racine.png,0.5,closer,56d39b96da2aaa000dab6178
16351,4424.299999999814,directmemory_phase,959461,blocked,GW/racine.png,51.0,1.0,0.75,GW/gatlinburg.png,GW/westpalmbeach.png,GW/boulder.png,GW/boulder.png,GW/westpalmbeach.png,GW/gatlinburg.png,1.0,,56d39b96da2aaa000dab6178
16353,3313.100000000559,directmemory_phase,963778,blocked,GW/hanover.png,50.0,1.0,0.7777777777777778,GW/leesburg.png,GW/carmel.png,GW/westpalmbeach.png,GW/carmel.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,56d39b96da2aaa000dab6178
16355,3712.2000000001863,directmemory_phase,968495,blocked,GW/westpalmbeach.png,51.0,1.0,0.8,GW/carmel.png,GW/huntsville.png,GW/boulder.png,GW/boulder.png,GW/huntsville.png,GW/carmel.png,1.0,,56d39b96da2aaa000dab6178
16357,3327.2000000001863,directmemory_phase,972829,blocked,GW/carmel.png,50.0,1.0,0.8181818181818182,GW/cornwall.png,GW/peoria.png,GW/boulder.png,GW/peoria.png,GW/cornwall.png,GW/boulder.png,1.0,,56d39b96da2aaa000dab6178
16359,3621.0,directmemory_phase,977456,blocked,GW/shreveport.png,51.0,0.0,0.75,GW/carmel.png,GW/westpalmbeach.png,GW/hanover.png,GW/westpalmbeach.png,GW/carmel.png,GW/hanover.png,0.5,closer,56d39b96da2aaa000dab6178
16361,3001.5999999996275,directmemory_phase,981465,blocked,GW/peoria.png,50.0,1.0,0.7692307692307693,GW/newhope.png,GW/cornwall.png,GW/racine.png,GW/cornwall.png,GW/newhope.png,GW/racine.png,1.0,,56d39b96da2aaa000dab6178
16363,2192.0,directmemory_phase,984664,blocked,GW/boulder.png,50.0,1.0,0.7857142857142857,GW/huntsville.png,GW/hotsprings.png,GW/hanover.png,GW/hotsprings.png,GW/huntsville.png,GW/hanover.png,1.0,,56d39b96da2aaa000dab6178
16365,3129.0999999996275,directmemory_phase,988800,blocked,GW/carmel.png,50.0,0.0,0.7333333333333333,GW/racine.png,GW/newhope.png,GW/hanover.png,GW/hanover.png,GW/newhope.png,GW/racine.png,0.5,closer,56d39b96da2aaa000dab6178
16367,4241.299999999814,directmemory_phase,994047,blocked,GW/hotsprings.png,51.0,1.0,0.75,GW/hanover.png,GW/shreveport.png,GW/leesburg.png,GW/leesburg.png,GW/shreveport.png,GW/hanover.png,1.0,,56d39b96da2aaa000dab6178
16369,3520.2999999998137,directmemory_phase,998575,blocked,GW/hanover.png,50.0,0.0,0.7058823529411765,GW/hotsprings.png,GW/leesburg.png,GW/peoria.png,GW/peoria.png,GW/leesburg.png,GW/hotsprings.png,0.5,closer,56d39b96da2aaa000dab6178
16371,2874.7000000001863,directmemory_phase,1002454,blocked,GW/huntsville.png,51.0,1.0,0.7222222222222222,GW/racine.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/racine.png,1.0,,56d39b96da2aaa000dab6178
16373,4915.0,directmemory_phase,1008375,blocked,GW/westpalmbeach.png,50.0,0.0,0.6842105263157895,GW/shreveport.png,GW/peoria.png,GW/huntsville.png,GW/shreveport.png,GW/huntsville.png,GW/peoria.png,0.5,closer,56d39b96da2aaa000dab6178
16375,4090.899999999441,directmemory_phase,1013472,blocked,GW/peoria.png,50.0,0.0,0.65,GW/boulder.png,GW/huntsville.png,GW/hanover.png,GW/hanover.png,GW/huntsville.png,GW/boulder.png,0.5,closer,56d39b96da2aaa000dab6178
16377,2569.600000000559,directmemory_phase,1017048,blocked,GW/leesburg.png,51.0,1.0,0.6666666666666666,GW/newhope.png,GW/huntsville.png,GW/carmel.png,GW/carmel.png,GW/huntsville.png,GW/newhope.png,1.0,,56d39b96da2aaa000dab6178
16379,2273.5999999996275,directmemory_phase,1020328,blocked,GW/westpalmbeach.png,50.0,1.0,0.6818181818181818,GW/racine.png,GW/gatlinburg.png,GW/leesburg.png,GW/gatlinburg.png,GW/racine.png,GW/leesburg.png,1.0,,56d39b96da2aaa000dab6178
16381,4656.5,directmemory_phase,1025993,blocked,GW/carmel.png,50.0,0.0,0.6521739130434783,GW/gatlinburg.png,GW/cornwall.png,GW/huntsville.png,GW/huntsville.png,GW/cornwall.png,GW/gatlinburg.png,0.5,closer,56d39b96da2aaa000dab6178
16383,4775.199999999255,directmemory_phase,1031776,blocked,GW/boulder.png,51.0,1.0,0.6666666666666666,GW/carmel.png,GW/huntsville.png,GW/racine.png,GW/racine.png,GW/huntsville.png,GW/carmel.png,1.0,,56d39b96da2aaa000dab6178
16385,4623.5,directmemory_phase,1037406,blocked,GW/carmel.png,51.0,1.0,0.68,GW/boulder.png,GW/cornwall.png,GW/leesburg.png,GW/leesburg.png,GW/cornwall.png,GW/boulder.png,1.0,,56d39b96da2aaa000dab6178
16387,2364.7000000001863,directmemory_phase,1040776,blocked,GW/boulder.png,51.0,1.0,0.6923076923076923,GW/cornwall.png,GW/shreveport.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/shreveport.png,GW/cornwall.png,1.0,,56d39b96da2aaa000dab6178
16389,2523.0,directmemory_phase,1044305,blocked,GW/hanover.png,49.0,1.0,0.7037037037037037,GW/newhope.png,GW/shreveport.png,GW/leesburg.png,GW/newhope.png,GW/leesburg.png,GW/shreveport.png,1.0,,56d39b96da2aaa000dab6178
16391,3903.400000000373,directmemory_phase,1049216,blocked,GW/leesburg.png,51.0,1.0,0.7142857142857143,GW/racine.png,GW/cornwall.png,GW/hotsprings.png,GW/hotsprings.png,GW/cornwall.png,GW/racine.png,1.0,,56d39b96da2aaa000dab6178
16393,1369.699999999255,directmemory_phase,1051592,blocked,GW/gatlinburg.png,49.0,1.0,0.7241379310344828,GW/westpalmbeach.png,GW/carmel.png,GW/boulder.png,GW/westpalmbeach.png,GW/boulder.png,GW/carmel.png,1.0,,56d39b96da2aaa000dab6178
16395,3959.7000000001863,directmemory_phase,1056559,blocked,GW/leesburg.png,51.0,1.0,0.7333333333333333,GW/westpalmbeach.png,GW/hanover.png,GW/peoria.png,GW/peoria.png,GW/hanover.png,GW/westpalmbeach.png,1.0,,56d39b96da2aaa000dab6178
16397,2484.600000000559,directmemory_phase,1060050,blocked,GW/hotsprings.png,51.0,1.0,0.7419354838709677,GW/gatlinburg.png,GW/westpalmbeach.png,GW/boulder.png,GW/boulder.png,GW/westpalmbeach.png,GW/gatlinburg.png,1.0,,56d39b96da2aaa000dab6178
16399,1885.5,directmemory_phase,1062944,blocked,GW/huntsville.png,49.0,1.0,0.75,GW/shreveport.png,GW/newhope.png,GW/westpalmbeach.png,GW/shreveport.png,GW/westpalmbeach.png,GW/newhope.png,1.0,,56d39b96da2aaa000dab6178
18286,4308.0,directmemory_phase,1051911,blocked,GW/hanover.png,51.0,1.0,1.0,GW/carmel.png,GW/huntsville.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/huntsville.png,GW/carmel.png,1.0,,5dccb82a76eab294aa4837ff
18288,1724.9000000059605,directmemory_phase,1054643,blocked,GW/newhope.png,50.0,0.0,0.5,GW/peoria.png,GW/cornwall.png,GW/racine.png,GW/racine.png,GW/cornwall.png,GW/peoria.png,0.5,closer,5dccb82a76eab294aa4837ff
18290,5815.9000000059605,directmemory_phase,1061466,blocked,GW/peoria.png,49.0,1.0,0.6666666666666666,GW/hotsprings.png,GW/gatlinburg.png,GW/boulder.png,GW/hotsprings.png,GW/boulder.png,GW/gatlinburg.png,1.0,,5dccb82a76eab294aa4837ff
18292,1344.2999999970198,directmemory_phase,1063831,blocked,GW/carmel.png,51.0,1.0,0.75,GW/westpalmbeach.png,GW/shreveport.png,GW/leesburg.png,GW/leesburg.png,GW/shreveport.png,GW/westpalmbeach.png,1.0,,5dccb82a76eab294aa4837ff
18294,4039.1000000089407,directmemory_phase,1068878,blocked,GW/hanover.png,49.0,1.0,0.8,GW/boulder.png,GW/peoria.png,GW/cornwall.png,GW/boulder.png,GW/cornwall.png,GW/peoria.png,1.0,,5dccb82a76eab294aa4837ff
18296,3548.20000000298,directmemory_phase,1073432,blocked,GW/peoria.png,50.0,1.0,0.8333333333333334,GW/carmel.png,GW/cornwall.png,GW/newhope.png,GW/cornwall.png,GW/carmel.png,GW/newhope.png,1.0,,5dccb82a76eab294aa4837ff
18298,1314.0,directmemory_phase,1075753,blocked,GW/boulder.png,49.0,1.0,0.8571428571428571,GW/hotsprings.png,GW/carmel.png,GW/newhope.png,GW/hotsprings.png,GW/newhope.png,GW/carmel.png,1.0,,5dccb82a76eab294aa4837ff
18300,2119.199999988079,directmemory_phase,1078883,blocked,GW/shreveport.png,51.0,1.0,0.875,GW/racine.png,GW/hotsprings.png,GW/leesburg.png,GW/leesburg.png,GW/hotsprings.png,GW/racine.png,1.0,,5dccb82a76eab294aa4837ff
18302,2053.5,directmemory_phase,1081944,blocked,GW/newhope.png,51.0,1.0,0.8888888888888888,GW/shreveport.png,GW/boulder.png,GW/huntsville.png,GW/huntsville.png,GW/boulder.png,GW/shreveport.png,1.0,,5dccb82a76eab294aa4837ff
18304,5712.5,directmemory_phase,1088667,blocked,GW/leesburg.png,51.0,1.0,0.9,GW/gatlinburg.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/gatlinburg.png,1.0,,5dccb82a76eab294aa4837ff
18306,3903.099999994039,directmemory_phase,1093576,blocked,GW/cornwall.png,49.0,0.0,0.8181818181818182,GW/carmel.png,GW/hanover.png,GW/boulder.png,GW/boulder.png,GW/hanover.png,GW/carmel.png,0.5,closer,5dccb82a76eab294aa4837ff
18308,3055.5999999940395,directmemory_phase,1097639,blocked,GW/shreveport.png,49.0,1.0,0.8333333333333334,GW/peoria.png,GW/boulder.png,GW/carmel.png,GW/peoria.png,GW/carmel.png,GW/boulder.png,1.0,,5dccb82a76eab294aa4837ff
18310,,directmemory_phase,1105145,blocked,GW/newhope.png,,0.0,0.7692307692307693,GW/leesburg.png,GW/gatlinburg.png,GW/hanover.png,GW/hanover.png,GW/gatlinburg.png,GW/leesburg.png,0.0,,5dccb82a76eab294aa4837ff
18313,2616.1000000089407,directmemory_phase,1111778,blocked,GW/peoria.png,50.0,1.0,0.7857142857142857,GW/boulder.png,GW/leesburg.png,GW/hanover.png,GW/leesburg.png,GW/boulder.png,GW/hanover.png,1.0,,5dccb82a76eab294aa4837ff
18315,1675.5999999940395,directmemory_phase,1114460,blocked,GW/hotsprings.png,51.0,1.0,0.8,GW/racine.png,GW/hanover.png,GW/boulder.png,GW/boulder.png,GW/hanover.png,GW/racine.png,1.0,,5dccb82a76eab294aa4837ff
18317,2804.0999999940395,directmemory_phase,1118271,blocked,GW/leesburg.png,51.0,1.0,0.8125,GW/racine.png,GW/cornwall.png,GW/peoria.png,GW/peoria.png,GW/cornwall.png,GW/racine.png,1.0,,5dccb82a76eab294aa4837ff
18319,2365.4000000059605,directmemory_phase,1121643,blocked,GW/racine.png,50.0,0.0,0.7647058823529411,GW/cornwall.png,GW/shreveport.png,GW/hanover.png,GW/cornwall.png,GW/hanover.png,GW/shreveport.png,0.5,closer,5dccb82a76eab294aa4837ff
18321,2045.0,directmemory_phase,1124695,blocked,GW/hotsprings.png,51.0,1.0,0.7777777777777778,GW/newhope.png,GW/cornwall.png,GW/leesburg.png,GW/leesburg.png,GW/cornwall.png,GW/newhope.png,1.0,,5dccb82a76eab294aa4837ff
18323,1301.8999999910593,directmemory_phase,1127004,blocked,GW/huntsville.png,50.0,1.0,0.7894736842105263,GW/racine.png,GW/newhope.png,GW/cornwall.png,GW/newhope.png,GW/racine.png,GW/cornwall.png,1.0,,5dccb82a76eab294aa4837ff
18325,2112.9000000059605,directmemory_phase,1130131,blocked,GW/hotsprings.png,49.0,1.0,0.8,GW/peoria.png,GW/huntsville.png,GW/hanover.png,GW/peoria.png,GW/hanover.png,GW/huntsville.png,1.0,,5dccb82a76eab294aa4837ff
18327,2212.8999999910593,directmemory_phase,1133347,blocked,GW/westpalmbeach.png,50.0,1.0,0.8095238095238095,GW/leesburg.png,GW/shreveport.png,GW/racine.png,GW/shreveport.png,GW/leesburg.png,GW/racine.png,1.0,,5dccb82a76eab294aa4837ff
18329,1373.5,directmemory_phase,1135724,blocked,GW/gatlinburg.png,51.0,1.0,0.8181818181818182,GW/leesburg.png,GW/boulder.png,GW/hanover.png,GW/hanover.png,GW/boulder.png,GW/leesburg.png,1.0,,5dccb82a76eab294aa4837ff
18331,2288.5,directmemory_phase,1139019,blocked,GW/peoria.png,49.0,0.0,0.782608695652174,GW/hanover.png,GW/racine.png,GW/shreveport.png,GW/shreveport.png,GW/racine.png,GW/hanover.png,0.5,closer,5dccb82a76eab294aa4837ff
18333,2614.6000000089407,directmemory_phase,1142641,blocked,GW/boulder.png,49.0,0.0,0.75,GW/shreveport.png,GW/peoria.png,GW/cornwall.png,GW/cornwall.png,GW/peoria.png,GW/shreveport.png,0.5,closer,5dccb82a76eab294aa4837ff
18335,2165.6000000089407,directmemory_phase,1145814,blocked,GW/racine.png,50.0,0.0,0.72,GW/newhope.png,GW/shreveport.png,GW/peoria.png,GW/newhope.png,GW/peoria.png,GW/shreveport.png,0.5,closer,5dccb82a76eab294aa4837ff
18337,2359.79999999702,directmemory_phase,1149181,blocked,GW/cornwall.png,49.0,1.0,0.7307692307692307,GW/peoria.png,GW/carmel.png,GW/hanover.png,GW/peoria.png,GW/hanover.png,GW/carmel.png,1.0,,5dccb82a76eab294aa4837ff
18339,2127.3999999910593,directmemory_phase,1152315,blocked,GW/shreveport.png,49.0,0.0,0.7037037037037037,GW/cornwall.png,GW/westpalmbeach.png,GW/hanover.png,GW/westpalmbeach.png,GW/cornwall.png,GW/hanover.png,0.5,closer,5dccb82a76eab294aa4837ff
18341,2405.29999999702,directmemory_phase,1155731,blocked,GW/hanover.png,50.0,1.0,0.7142857142857143,GW/cornwall.png,GW/newhope.png,GW/shreveport.png,GW/newhope.png,GW/cornwall.png,GW/shreveport.png,1.0,,5dccb82a76eab294aa4837ff
18343,1783.0,directmemory_phase,1158522,blocked,GW/leesburg.png,49.0,0.0,0.6896551724137931,GW/newhope.png,GW/westpalmbeach.png,GW/carmel.png,GW/carmel.png,GW/westpalmbeach.png,GW/newhope.png,0.5,closer,5dccb82a76eab294aa4837ff
18345,1948.0,directmemory_phase,1161478,blocked,GW/boulder.png,51.0,1.0,0.7,GW/westpalmbeach.png,GW/racine.png,GW/hanover.png,GW/hanover.png,GW/racine.png,GW/westpalmbeach.png,1.0,,5dccb82a76eab294aa4837ff
18347,1585.7999999970198,directmemory_phase,1164071,blocked,GW/leesburg.png,49.0,1.0,0.7096774193548387,GW/shreveport.png,GW/newhope.png,GW/boulder.png,GW/shreveport.png,GW/boulder.png,GW/newhope.png,1.0,,5dccb82a76eab294aa4837ff
18349,2114.9000000059605,directmemory_phase,1167193,blocked,GW/cornwall.png,51.0,0.0,0.6875,GW/racine.png,GW/gatlinburg.png,GW/newhope.png,GW/racine.png,GW/newhope.png,GW/gatlinburg.png,0.5,closer,5dccb82a76eab294aa4837ff
20253,,directmemory_phase,1351166,blocked,GW/racine.png,,0.0,0.0,GW/carmel.png,GW/shreveport.png,GW/cornwall.png,GW/cornwall.png,GW/shreveport.png,GW/carmel.png,0.0,,644b1e452a0061d713dcbf4a
20256,2324.900000002235,directmemory_phase,1357499,blocked,GW/shreveport.png,51.0,0.0,0.0,GW/hanover.png,GW/newhope.png,GW/peoria.png,GW/hanover.png,GW/peoria.png,GW/newhope.png,0.5,closer,644b1e452a0061d713dcbf4a
20258,3343.300000000745,directmemory_phase,1361850,blocked,GW/cornwall.png,50.0,1.0,0.3333333333333333,GW/gatlinburg.png,GW/leesburg.png,GW/westpalmbeach.png,GW/leesburg.png,GW/gatlinburg.png,GW/westpalmbeach.png,1.0,,644b1e452a0061d713dcbf4a
20260,2059.300000000745,directmemory_phase,1364915,blocked,GW/racine.png,51.0,1.0,0.5,GW/peoria.png,GW/shreveport.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/shreveport.png,GW/peoria.png,1.0,,644b1e452a0061d713dcbf4a
20262,1698.800000000745,directmemory_phase,1367620,blocked,GW/westpalmbeach.png,51.0,1.0,0.6,GW/racine.png,GW/huntsville.png,GW/peoria.png,GW/peoria.png,GW/huntsville.png,GW/racine.png,1.0,,644b1e452a0061d713dcbf4a
20264,2188.400000002235,directmemory_phase,1370812,blocked,GW/leesburg.png,49.0,1.0,0.6666666666666666,GW/boulder.png,GW/hotsprings.png,GW/hanover.png,GW/boulder.png,GW/hanover.png,GW/hotsprings.png,1.0,,644b1e452a0061d713dcbf4a
20266,2677.20000000298,directmemory_phase,1374492,blocked,GW/cornwall.png,49.0,0.0,0.5714285714285714,GW/shreveport.png,GW/gatlinburg.png,GW/newhope.png,GW/newhope.png,GW/gatlinburg.png,GW/shreveport.png,0.5,closer,644b1e452a0061d713dcbf4a
20268,3046.60000000149,directmemory_phase,1378544,blocked,GW/racine.png,49.0,1.0,0.625,GW/hotsprings.png,GW/carmel.png,GW/newhope.png,GW/hotsprings.png,GW/newhope.png,GW/carmel.png,1.0,,644b1e452a0061d713dcbf4a
20270,2104.0,directmemory_phase,1381652,blocked,GW/hanover.png,51.0,1.0,0.6666666666666666,GW/hotsprings.png,GW/carmel.png,GW/shreveport.png,GW/shreveport.png,GW/carmel.png,GW/hotsprings.png,1.0,,644b1e452a0061d713dcbf4a
20272,1128.699999999255,directmemory_phase,1383786,blocked,GW/hotsprings.png,51.0,1.0,0.7,GW/hanover.png,GW/cornwall.png,GW/racine.png,GW/racine.png,GW/cornwall.png,GW/hanover.png,1.0,,644b1e452a0061d713dcbf4a
20274,2015.199999999255,directmemory_phase,1386805,blocked,GW/leesburg.png,49.0,1.0,0.7272727272727273,GW/cornwall.png,GW/huntsville.png,GW/newhope.png,GW/cornwall.png,GW/newhope.png,GW/huntsville.png,1.0,,644b1e452a0061d713dcbf4a
20276,1451.699999999255,directmemory_phase,1389260,blocked,GW/boulder.png,51.0,1.0,0.75,GW/carmel.png,GW/racine.png,GW/hanover.png,GW/hanover.png,GW/racine.png,GW/carmel.png,1.0,,644b1e452a0061d713dcbf4a
20278,1557.10000000149,directmemory_phase,1391821,blocked,GW/cornwall.png,51.0,1.0,0.7692307692307693,GW/hanover.png,GW/hotsprings.png,GW/racine.png,GW/racine.png,GW/hotsprings.png,GW/hanover.png,1.0,,644b1e452a0061d713dcbf4a
20280,1218.5,directmemory_phase,1394044,blocked,GW/huntsville.png,51.0,1.0,0.7857142857142857,GW/boulder.png,GW/hanover.png,GW/peoria.png,GW/peoria.png,GW/hanover.png,GW/boulder.png,1.0,,644b1e452a0061d713dcbf4a
20282,1694.89999999851,directmemory_phase,1396754,blocked,GW/shreveport.png,51.0,1.0,0.8,GW/huntsville.png,GW/peoria.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/peoria.png,GW/huntsville.png,1.0,,644b1e452a0061d713dcbf4a
20284,1338.39999999851,directmemory_phase,1399102,blocked,GW/westpalmbeach.png,51.0,1.0,0.8125,GW/leesburg.png,GW/gatlinburg.png,GW/carmel.png,GW/carmel.png,GW/gatlinburg.png,GW/leesburg.png,1.0,,644b1e452a0061d713dcbf4a
20286,2527.60000000149,directmemory_phase,1402636,blocked,GW/gatlinburg.png,49.0,1.0,0.8235294117647058,GW/boulder.png,GW/newhope.png,GW/westpalmbeach.png,GW/boulder.png,GW/westpalmbeach.png,GW/newhope.png,1.0,,644b1e452a0061d713dcbf4a
20288,2512.300000000745,directmemory_phase,1406163,blocked,GW/shreveport.png,51.0,0.0,0.7777777777777778,GW/westpalmbeach.png,GW/hotsprings.png,GW/boulder.png,GW/westpalmbeach.png,GW/boulder.png,GW/hotsprings.png,0.5,closer,644b1e452a0061d713dcbf4a
20290,2089.10000000149,directmemory_phase,1409259,blocked,GW/boulder.png,49.0,1.0,0.7894736842105263,GW/gatlinburg.png,GW/carmel.png,GW/racine.png,GW/gatlinburg.png,GW/racine.png,GW/carmel.png,1.0,,644b1e452a0061d713dcbf4a
20292,1089.5,directmemory_phase,1411355,blocked,GW/carmel.png,51.0,1.0,0.8,GW/boulder.png,GW/hanover.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/hanover.png,GW/boulder.png,1.0,,644b1e452a0061d713dcbf4a
20294,1616.7999999970198,directmemory_phase,1413981,blocked,GW/gatlinburg.png,49.0,1.0,0.8095238095238095,GW/shreveport.png,GW/huntsville.png,GW/westpalmbeach.png,GW/shreveport.png,GW/westpalmbeach.png,GW/huntsville.png,1.0,,644b1e452a0061d713dcbf4a
20296,2096.0,directmemory_phase,1417082,blocked,GW/peoria.png,49.0,1.0,0.8181818181818182,GW/westpalmbeach.png,GW/cornwall.png,GW/carmel.png,GW/westpalmbeach.png,GW/carmel.png,GW/cornwall.png,1.0,,644b1e452a0061d713dcbf4a
20298,1516.199999999255,directmemory_phase,1419603,blocked,GW/hanover.png,51.0,1.0,0.8260869565217391,GW/racine.png,GW/leesburg.png,GW/boulder.png,GW/boulder.png,GW/leesburg.png,GW/racine.png,1.0,,644b1e452a0061d713dcbf4a
20300,1644.4000000022352,directmemory_phase,1422252,blocked,GW/westpalmbeach.png,51.0,1.0,0.8333333333333334,GW/racine.png,GW/gatlinburg.png,GW/shreveport.png,GW/shreveport.png,GW/gatlinburg.png,GW/racine.png,1.0,,644b1e452a0061d713dcbf4a
