rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,city_type,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
4116.1,shortestpath_phase,node13,49.0,1.0,,,,node9,,,US,5fadeb340e10471fdeb5fbf5,young,node9,node5,Four Edge Diff,Two Edge Six Edge
2631.4,shortestpath_phase,node5,50.0,1.0,,,,node7,,,US,5fadeb340e10471fdeb5fbf5,young,node13,node7,One Edge Diff,Five Edge Six Edge
4254.3,shortestpath_phase,node13,50.0,0.0,,,,node1,,,US,5fadeb340e10471fdeb5fbf5,young,node1,node5,One Edge Diff,Five Edge Six Edge
2994.4,shortestpath_phase,node4,50.0,0.0,,,,node7,,,US,5fadeb340e10471fdeb5fbf5,young,node7,node13,One Edge Diff,Four Edge Five Edge
2383.5,shortestpath_phase,node5,49.0,0.0,,,,node6,,,US,5fadeb340e10471fdeb5fbf5,young,node13,node6,Two Edge Diff,Four Edge Six Edge
1862.4,shortestpath_phase,node7,50.0,1.0,,,,node10,,,US,5fadeb340e10471fdeb5fbf5,young,node5,node10,Three Edge Diff,Three Edge Six Edge
3002.1,shortestpath_phase,node6,49.0,1.0,,,,node12,,,US,5fadeb340e10471fdeb5fbf5,young,node12,node5,One Edge Diff,Three Edge Four Edge
3331.4,shortestpath_phase,node7,50.0,1.0,,,,node11,,,US,5fadeb340e10471fdeb5fbf5,young,node5,node11,Three Edge Diff,Three Edge Six Edge
1927.5,shortestpath_phase,node10,49.0,0.0,,,,node6,,,US,5fadeb340e10471fdeb5fbf5,young,node2,node6,Two Edge Diff,Three Edge Five Edge
2170.9,shortestpath_phase,,49.0,1.0,,,,,,,US,5fadeb340e10471fdeb5fbf5,young,,,Two Edge Diff,Four Edge Six Edge
,shortestpath_phase,node3,,0.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node8,node7,One Edge Diff,Two Edge Three Edge
1820.9,shortestpath_phase,node13,50.0,0.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node8,node4,Three Edge Diff,Two Edge Five Edge
2515.1,shortestpath_phase,node7,49.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node3,node1,Two Edge Diff,Two Edge Four Edge
1784.6,shortestpath_phase,node13,50.0,0.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node4,Three Edge Diff,Three Edge Six Edge
2015.1,shortestpath_phase,node10,50.0,0.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node3,One Edge Diff,Three Edge Four Edge
1810.7,shortestpath_phase,node13,50.0,1.0,,,,node4,,,US,67351d691e6e9753f1834168,old,node5,node4,One Edge Diff,Five Edge Six Edge
2769.6,shortestpath_phase,node10,49.0,0.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node2,node3,One Edge Diff,Four Edge Five Edge
2034.3,shortestpath_phase,node6,50.0,1.0,,,,node13,,,US,67351d691e6e9753f1834168,old,node5,node13,Two Edge Diff,Two Edge Four Edge
1513.2,shortestpath_phase,node5,50.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node13,node9,Two Edge Diff,Four Edge Six Edge
1739.4,shortestpath_phase,node10,50.0,0.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node7,node1,Four Edge Diff,Two Edge Six Edge
2627.8,shortestpath_phase,node4,49.0,0.0,,,,node1,,,US,67351d691e6e9753f1834168,old,node10,node1,Three Edge Diff,Three Edge Six Edge
2232.6,shortestpath_phase,node5,49.0,1.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node7,node10,One Edge Diff,Five Edge Six Edge
1694.5,shortestpath_phase,node1,50.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node10,node9,Two Edge Diff,Four Edge Six Edge
1667.4,shortestpath_phase,node5,49.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node10,Two Edge Diff,Four Edge Six Edge
1348.9,shortestpath_phase,node1,50.0,1.0,,,,node4,,,US,67351d691e6e9753f1834168,old,node8,node4,Three Edge Diff,Two Edge Five Edge
2138.3,shortestpath_phase,node13,49.0,1.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node8,node5,Four Edge Diff,Two Edge Six Edge
1536.2,shortestpath_phase,node5,50.0,1.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node10,node2,Four Edge Diff,Two Edge Six Edge
1575.2,shortestpath_phase,node10,50.0,0.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node4,Three Edge Diff,Two Edge Five Edge
2155.3,shortestpath_phase,node8,50.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node5,node6,Three Edge Diff,Three Edge Six Edge
1561.3,shortestpath_phase,node10,50.0,1.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node5,node12,Two Edge Diff,Four Edge Six Edge
2367.6,shortestpath_phase,node4,50.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node10,node9,Two Edge Diff,Three Edge Five Edge
1730.4,shortestpath_phase,node8,49.0,1.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node2,node1,One Edge Diff,Four Edge Five Edge
1696.2,shortestpath_phase,node7,50.0,0.0,,,,node10,,,US,67351d691e6e9753f1834168,old,node10,node1,Two Edge Diff,Two Edge Four Edge
2207.0,shortestpath_phase,node5,49.0,0.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node13,node8,One Edge Diff,Five Edge Six Edge
1169.7,shortestpath_phase,node10,50.0,0.0,,,,node4,,,US,67351d691e6e9753f1834168,old,node4,node1,One Edge Diff,Five Edge Six Edge
1641.7,shortestpath_phase,node1,49.0,1.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node12,node8,Two Edge Diff,Three Edge Five Edge
1690.5,shortestpath_phase,node6,50.0,0.0,,,,node10,,,US,67351d691e6e9753f1834168,old,node10,node5,One Edge Diff,Three Edge Four Edge
1481.8,shortestpath_phase,node12,50.0,1.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node10,node2,Two Edge Diff,Two Edge Four Edge
1636.3,shortestpath_phase,node13,49.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node1,Three Edge Diff,Three Edge Six Edge
1557.0,shortestpath_phase,node8,49.0,1.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node2,node5,One Edge Diff,Four Edge Five Edge
1868.0,shortestpath_phase,node4,50.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node13,node3,Three Edge Diff,Two Edge Five Edge
1402.2,shortestpath_phase,node7,50.0,0.0,,,,node10,,,US,67351d691e6e9753f1834168,old,node10,node4,Two Edge Diff,Two Edge Four Edge
1826.7,shortestpath_phase,node6,49.0,1.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node2,node1,One Edge Diff,Two Edge Three Edge
1784.9,shortestpath_phase,node4,49.0,0.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node13,node8,One Edge Diff,Four Edge Five Edge
3200.3,shortestpath_phase,node12,49.0,0.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node7,node3,One Edge Diff,Two Edge Three Edge
1283.0,shortestpath_phase,node1,50.0,1.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node10,node8,One Edge Diff,Five Edge Six Edge
1214.9,shortestpath_phase,node4,50.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node10,node6,Two Edge Diff,Three Edge Five Edge
1997.3,shortestpath_phase,node8,50.0,0.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node12,node2,One Edge Diff,Three Edge Four Edge
2185.7,shortestpath_phase,node7,49.0,0.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node12,node3,One Edge Diff,Two Edge Three Edge
1676.1,shortestpath_phase,node1,50.0,1.0,,,,node13,,,US,67351d691e6e9753f1834168,old,node10,node13,One Edge Diff,Five Edge Six Edge
2157.7,shortestpath_phase,node10,49.0,0.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node1,node2,One Edge Diff,Five Edge Six Edge
2082.5,shortestpath_phase,node13,50.0,1.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node1,node12,One Edge Diff,Four Edge Five Edge
2116.8,shortestpath_phase,node9,49.0,0.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node2,node3,One Edge Diff,Two Edge Three Edge
1340.2,shortestpath_phase,node8,49.0,1.0,,,,node13,,,US,67351d691e6e9753f1834168,old,node13,node5,Three Edge Diff,Two Edge Five Edge
1219.0,shortestpath_phase,node4,50.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node8,node6,One Edge Diff,Three Edge Four Edge
2254.0,shortestpath_phase,node3,49.0,0.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node5,node12,One Edge Diff,Two Edge Three Edge
1922.5,shortestpath_phase,node4,49.0,1.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node11,node8,Two Edge Diff,Two Edge Four Edge
1635.3,shortestpath_phase,node12,50.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node10,node6,One Edge Diff,Three Edge Four Edge
1521.5,shortestpath_phase,node8,50.0,1.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node1,node11,Three Edge Diff,Two Edge Five Edge
1952.7,shortestpath_phase,node10,50.0,0.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node4,Two Edge Diff,Three Edge Five Edge
1434.1,shortestpath_phase,node7,49.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node3,node2,One Edge Diff,Two Edge Three Edge
2310.2,shortestpath_phase,node6,49.0,0.0,,,,node13,,,US,67351d691e6e9753f1834168,old,node1,node13,One Edge Diff,Two Edge Three Edge
1456.8,shortestpath_phase,node4,50.0,1.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node10,node7,One Edge Diff,Four Edge Five Edge
1675.9,shortestpath_phase,node13,50.0,0.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node11,One Edge Diff,Two Edge Three Edge
2129.8,shortestpath_phase,node10,50.0,1.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node12,node7,Two Edge Diff,Two Edge Four Edge
1332.6,shortestpath_phase,node2,49.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node10,Two Edge Diff,Three Edge Five Edge
1831.2,shortestpath_phase,node1,50.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node8,node3,Three Edge Diff,Two Edge Five Edge
1260.5,shortestpath_phase,node5,49.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node13,Two Edge Diff,Four Edge Six Edge
1220.3,shortestpath_phase,node12,50.0,1.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node10,node8,One Edge Diff,Three Edge Four Edge
1478.9,shortestpath_phase,node2,50.0,0.0,,,,node5,,,US,67351d691e6e9753f1834168,old,node5,node13,Two Edge Diff,Two Edge Four Edge
1381.1,shortestpath_phase,node1,50.0,0.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node13,Two Edge Diff,Three Edge Five Edge
1541.6,shortestpath_phase,node5,50.0,1.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node13,node12,Four Edge Diff,Two Edge Six Edge
1195.8,shortestpath_phase,node1,49.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node3,node9,Two Edge Diff,Two Edge Four Edge
2376.7,shortestpath_phase,node10,49.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node12,One Edge Diff,Three Edge Four Edge
1446.4,shortestpath_phase,node1,49.0,1.0,,,,node4,,,US,67351d691e6e9753f1834168,old,node4,node6,One Edge Diff,Two Edge Three Edge
1260.6,shortestpath_phase,node10,49.0,0.0,,,,node13,,,US,67351d691e6e9753f1834168,old,node3,node13,One Edge Diff,Three Edge Four Edge
1928.7,shortestpath_phase,node1,49.0,1.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node11,node8,Two Edge Diff,Three Edge Five Edge
1461.7,shortestpath_phase,node10,49.0,0.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node5,node9,Four Edge Diff,Two Edge Six Edge
2869.1,shortestpath_phase,node1,50.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node7,node6,One Edge Diff,Three Edge Four Edge
1316.3,shortestpath_phase,node5,50.0,1.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node10,node8,One Edge Diff,Five Edge Six Edge
1679.2,shortestpath_phase,node1,49.0,0.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node8,node7,One Edge Diff,Four Edge Five Edge
1586.9,shortestpath_phase,node10,50.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node5,node3,Two Edge Diff,Four Edge Six Edge
1770.0,shortestpath_phase,node4,50.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node13,node9,Two Edge Diff,Three Edge Five Edge
1498.9,shortestpath_phase,node1,49.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node3,node10,Four Edge Diff,Two Edge Six Edge
1274.7,shortestpath_phase,node8,50.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node1,node6,Three Edge Diff,Three Edge Six Edge
1322.0,shortestpath_phase,node13,49.0,0.0,,,,node1,,,US,67351d691e6e9753f1834168,old,node5,node1,One Edge Diff,Five Edge Six Edge
2249.0,shortestpath_phase,node5,50.0,1.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node13,node7,One Edge Diff,Five Edge Six Edge
1652.4,shortestpath_phase,node13,50.0,0.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node2,node4,One Edge Diff,Four Edge Five Edge
1351.9,shortestpath_phase,node4,49.0,0.0,,,,node1,,,US,67351d691e6e9753f1834168,old,node9,node1,One Edge Diff,Two Edge Three Edge
2004.1,shortestpath_phase,node5,50.0,0.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node8,One Edge Diff,Four Edge Five Edge
1394.8,shortestpath_phase,node1,50.0,1.0,,,,node4,,,US,67351d691e6e9753f1834168,old,node10,node4,Four Edge Diff,Two Edge Six Edge
1826.1,shortestpath_phase,node5,50.0,0.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node2,node8,Three Edge Diff,Three Edge Six Edge
1350.9,shortestpath_phase,node10,49.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node3,node4,One Edge Diff,Four Edge Five Edge
2132.4,shortestpath_phase,node2,49.0,1.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node11,node10,Three Edge Diff,Three Edge Six Edge
1594.8,shortestpath_phase,node7,50.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node5,node3,Three Edge Diff,Two Edge Five Edge
1375.3,shortestpath_phase,node5,50.0,0.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node11,node8,Two Edge Diff,Three Edge Five Edge
1651.4,shortestpath_phase,node2,49.0,1.0,,,,node8,,,US,67351d691e6e9753f1834168,old,node8,node10,One Edge Diff,Four Edge Five Edge
1756.5,shortestpath_phase,node13,49.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node4,Three Edge Diff,Three Edge Six Edge
1473.3,shortestpath_phase,node1,50.0,1.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node13,node11,Two Edge Diff,Three Edge Five Edge
1211.8,shortestpath_phase,node2,49.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node10,Three Edge Diff,Three Edge Six Edge
1448.9,shortestpath_phase,node5,49.0,1.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node12,node10,Four Edge Diff,Two Edge Six Edge
1871.9,shortestpath_phase,node10,49.0,0.0,,,,node4,,,US,67351d691e6e9753f1834168,old,node5,node4,One Edge Diff,Five Edge Six Edge
1747.4,shortestpath_phase,node5,49.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node10,Two Edge Diff,Four Edge Six Edge
1375.4,shortestpath_phase,node1,49.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node3,node7,Two Edge Diff,Two Edge Four Edge
2540.9,shortestpath_phase,node13,49.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node9,node4,Three Edge Diff,Two Edge Five Edge
1449.6,shortestpath_phase,node10,49.0,0.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node1,node3,Two Edge Diff,Four Edge Six Edge
1476.4,shortestpath_phase,node13,49.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node4,Three Edge Diff,Two Edge Five Edge
1235.3,shortestpath_phase,node5,50.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node9,node3,One Edge Diff,Three Edge Four Edge
1562.2,shortestpath_phase,node10,49.0,0.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node5,node2,One Edge Diff,Five Edge Six Edge
1833.7,shortestpath_phase,node5,49.0,1.0,,,,node1,,,US,67351d691e6e9753f1834168,old,node1,node9,One Edge Diff,Three Edge Four Edge
1075.2,shortestpath_phase,node10,50.0,0.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node7,node5,Four Edge Diff,Two Edge Six Edge
1785.9,shortestpath_phase,node4,50.0,1.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node13,node11,Three Edge Diff,Two Edge Five Edge
1513.2,shortestpath_phase,node10,49.0,0.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node1,node9,Four Edge Diff,Two Edge Six Edge
1288.0,shortestpath_phase,node8,50.0,1.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node1,node11,Three Edge Diff,Three Edge Six Edge
1173.8,shortestpath_phase,node13,50.0,0.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node2,node5,Two Edge Diff,Four Edge Six Edge
1026.2,shortestpath_phase,node4,50.0,1.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node9,node3,One Edge Diff,Two Edge Three Edge
962.3000001,shortestpath_phase,node1,50.0,1.0,,,,node7,,,US,67351d691e6e9753f1834168,old,node10,node7,Two Edge Diff,Four Edge Six Edge
1738.2,shortestpath_phase,node5,49.0,0.0,,,,node3,,,US,67351d691e6e9753f1834168,old,node8,node3,Two Edge Diff,Three Edge Five Edge
1759.0,shortestpath_phase,node8,49.0,0.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node2,node6,Two Edge Diff,Two Edge Four Edge
1220.2,shortestpath_phase,node5,50.0,0.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node12,node6,Two Edge Diff,Two Edge Four Edge
1524.5,shortestpath_phase,node4,50.0,1.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node13,node6,Two Edge Diff,Three Edge Five Edge
1174.6,shortestpath_phase,node5,50.0,1.0,,,,node2,,,US,67351d691e6e9753f1834168,old,node13,node2,Four Edge Diff,Two Edge Six Edge
1226.7,shortestpath_phase,node13,50.0,0.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node5,Four Edge Diff,Two Edge Six Edge
1374.2,shortestpath_phase,node1,50.0,1.0,,,,node4,,,US,67351d691e6e9753f1834168,old,node13,node4,Three Edge Diff,Two Edge Five Edge
1324.6,shortestpath_phase,node13,49.0,0.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node5,node9,Four Edge Diff,Two Edge Six Edge
2732.3,shortestpath_phase,node5,50.0,1.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node7,node12,Three Edge Diff,Three Edge Six Edge
1684.2,shortestpath_phase,node2,50.0,1.0,,,,node9,,,US,67351d691e6e9753f1834168,old,node13,node9,One Edge Diff,Three Edge Four Edge
1255.8,shortestpath_phase,node13,50.0,1.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node5,node12,Two Edge Diff,Four Edge Six Edge
1785.1,shortestpath_phase,node5,50.0,0.0,,,,node6,,,US,67351d691e6e9753f1834168,old,node6,node8,One Edge Diff,Four Edge Five Edge
1628.3,shortestpath_phase,node10,50.0,0.0,,,,node12,,,US,67351d691e6e9753f1834168,old,node12,node1,Two Edge Diff,Four Edge Six Edge
1368.6,shortestpath_phase,node8,49.0,0.0,,,,node11,,,US,67351d691e6e9753f1834168,old,node5,node11,Three Edge Diff,Three Edge Six Edge
6873.900001,shortestpath_phase,node7,49.0,1.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node11,node4,Two Edge Diff,Two Edge Four Edge
2737.7,shortestpath_phase,node9,49.0,0.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node5,node4,One Edge Diff,Three Edge Four Edge
2431.2,shortestpath_phase,node13,49.0,1.0,,,,node1,,,US,57bb6878eb28030001f7ea94,old,node1,node5,One Edge Diff,Five Edge Six Edge
3308.0,shortestpath_phase,node10,49.0,1.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node2,node5,One Edge Diff,Five Edge Six Edge
4547.2,shortestpath_phase,node13,50.0,1.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node12,node11,One Edge Diff,Three Edge Four Edge
2466.2,shortestpath_phase,node8,49.0,0.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node2,node12,One Edge Diff,Three Edge Four Edge
1999.900001,shortestpath_phase,node10,50.0,1.0,,,,node13,,,US,57bb6878eb28030001f7ea94,old,node4,node13,Two Edge Diff,Three Edge Five Edge
2048.7,shortestpath_phase,node5,50.0,0.0,,,,node1,,,US,57bb6878eb28030001f7ea94,old,node1,node8,Two Edge Diff,Three Edge Five Edge
2765.1,shortestpath_phase,node11,50.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node10,node7,One Edge Diff,Two Edge Three Edge
2857.700001,shortestpath_phase,node5,49.0,1.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node6,node10,Two Edge Diff,Four Edge Six Edge
1966.599999,shortestpath_phase,node10,50.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node4,node12,One Edge Diff,Four Edge Five Edge
1598.1,shortestpath_phase,node5,50.0,1.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node10,node2,Four Edge Diff,Two Edge Six Edge
3212.0,shortestpath_phase,node4,49.0,0.0,,,,node1,,,US,57bb6878eb28030001f7ea94,old,node10,node1,Three Edge Diff,Two Edge Five Edge
2187.8,shortestpath_phase,node5,50.0,0.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node12,node7,Three Edge Diff,Three Edge Six Edge
3831.7,shortestpath_phase,node2,50.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node10,node7,Two Edge Diff,Three Edge Five Edge
2595.599999,shortestpath_phase,node9,49.0,1.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node4,One Edge Diff,Two Edge Three Edge
2525.4,shortestpath_phase,node13,50.0,0.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node2,node5,Two Edge Diff,Four Edge Six Edge
2680.400001,shortestpath_phase,node10,49.0,1.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node6,node2,Two Edge Diff,Three Edge Five Edge
2836.0,shortestpath_phase,node7,50.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node1,Two Edge Diff,Two Edge Four Edge
2399.9,shortestpath_phase,node9,49.0,0.0,,,,node10,,,US,57bb6878eb28030001f7ea94,old,node2,node10,One Edge Diff,Two Edge Three Edge
2509.7,shortestpath_phase,node6,50.0,1.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node4,node8,One Edge Diff,Two Edge Three Edge
3971.599999,shortestpath_phase,node10,49.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node7,node12,Two Edge Diff,Two Edge Four Edge
1818.7,shortestpath_phase,node1,50.0,0.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node4,node13,Three Edge Diff,Two Edge Five Edge
2915.5,shortestpath_phase,node10,49.0,0.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node12,node9,Two Edge Diff,Two Edge Four Edge
2927.599999,shortestpath_phase,node13,49.0,1.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node8,node12,Two Edge Diff,Two Edge Four Edge
2124.599999,shortestpath_phase,node5,49.0,0.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node8,node12,Three Edge Diff,Three Edge Six Edge
2378.5,shortestpath_phase,node9,50.0,1.0,,,,node13,,,US,57bb6878eb28030001f7ea94,old,node4,node13,One Edge Diff,Two Edge Three Edge
3696.8,shortestpath_phase,node10,50.0,1.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node5,node4,One Edge Diff,Five Edge Six Edge
1869.3,shortestpath_phase,node13,50.0,1.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node5,node9,Four Edge Diff,Two Edge Six Edge
2667.5,shortestpath_phase,node12,50.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node10,Two Edge Diff,Two Edge Four Edge
2988.900001,shortestpath_phase,node5,49.0,0.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node13,node7,One Edge Diff,Five Edge Six Edge
4792.1,shortestpath_phase,node13,50.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node4,node12,One Edge Diff,Four Edge Five Edge
2333.099999,shortestpath_phase,node5,50.0,0.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node2,node13,Four Edge Diff,Two Edge Six Edge
2986.099999,shortestpath_phase,node8,50.0,1.0,,,,node13,,,US,57bb6878eb28030001f7ea94,old,node1,node13,Three Edge Diff,Two Edge Five Edge
1663.599999,shortestpath_phase,node6,49.0,0.0,,,,node10,,,US,57bb6878eb28030001f7ea94,old,node5,node10,One Edge Diff,Three Edge Four Edge
3755.1,shortestpath_phase,node9,50.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node2,One Edge Diff,Two Edge Three Edge
3406.799999,shortestpath_phase,node13,50.0,0.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node6,node5,Four Edge Diff,Two Edge Six Edge
2542.8,shortestpath_phase,node5,49.0,0.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node13,node12,Four Edge Diff,Two Edge Six Edge
2336.7,shortestpath_phase,node10,49.0,1.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node6,node4,Two Edge Diff,Three Edge Five Edge
2728.599999,shortestpath_phase,node1,50.0,1.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node8,node3,Three Edge Diff,Two Edge Five Edge
1571.7,shortestpath_phase,node10,50.0,0.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node7,node1,Four Edge Diff,Two Edge Six Edge
3740.799999,shortestpath_phase,node5,49.0,0.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node13,node8,One Edge Diff,Five Edge Six Edge
2051.700001,shortestpath_phase,node10,50.0,0.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node7,node5,Four Edge Diff,Two Edge Six Edge
2857.4,shortestpath_phase,node13,50.0,1.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node4,node9,Three Edge Diff,Two Edge Five Edge
2035.6,shortestpath_phase,node10,49.0,0.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node3,node6,One Edge Diff,Three Edge Four Edge
7250.1,shortestpath_phase,node2,49.0,0.0,,,,node13,,,US,57bb6878eb28030001f7ea94,old,node10,node13,One Edge Diff,Four Edge Five Edge
2704.599999,shortestpath_phase,node10,49.0,0.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node1,node9,Four Edge Diff,Two Edge Six Edge
2879.1,shortestpath_phase,node8,50.0,1.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node1,node2,One Edge Diff,Four Edge Five Edge
