,rt,trial_type,time_elapsed,sequence,stimulus,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_correct,condition,specific_pairs,partid
4823,2414.5,shortestpath_phase,2173095,interleaved,GW/newhope.png,50.0,GW/racine.png,GW/shreveport.png,0.0,0.3783783783783784,GW/racine.png,One Edge Diff,Two Edge Three Edge,5e34325430e5263f0bebb32d
4825,2182.29999999702,shortestpath_phase,2176280,interleaved,GW/peoria.png,50.0,GW/gatlinburg.png,GW/shreveport.png,0.0,0.3733333333333333,GW/gatlinburg.png,One Edge Diff,Two Edge Three Edge,5e34325430e5263f0bebb32d
4827,2918.0,shortestpath_phase,2180200,interleaved,GW/shreveport.png,50.0,GW/racine.png,GW/gatlinburg.png,0.0,0.3684210526315789,GW/racine.png,Three Edge Diff,Two Edge Five Edge,5e34325430e5263f0bebb32d
4829,1349.0,shortestpath_phase,2182552,interleaved,GW/huntsville.png,49.0,GW/newhope.png,GW/racine.png,1.0,0.3766233766233766,GW/newhope.png,Two Edge Diff,Two Edge Four Edge,5e34325430e5263f0bebb32d
4831,1406.5,shortestpath_phase,2184960,interleaved,GW/cornwall.png,50.0,GW/peoria.png,GW/carmel.png,0.0,0.3717948717948718,GW/peoria.png,Two Edge Diff,Four Edge Six Edge,5e34325430e5263f0bebb32d
4833,1174.60000000149,shortestpath_phase,2187137,interleaved,GW/shreveport.png,49.0,GW/gatlinburg.png,GW/newhope.png,0.0,0.3670886075949367,GW/newhope.png,Two Edge Diff,Three Edge Five Edge,5e34325430e5263f0bebb32d
4835,885.3999999985099,shortestpath_phase,2189025,interleaved,GW/cornwall.png,49.0,GW/gatlinburg.png,GW/hanover.png,0.0,0.3625,GW/hanover.png,One Edge Diff,Five Edge Six Edge,5e34325430e5263f0bebb32d
4837,1325.2000000029802,shortestpath_phase,2191353,interleaved,GW/huntsville.png,50.0,GW/cornwall.png,GW/peoria.png,1.0,0.3703703703703703,GW/peoria.png,Three Edge Diff,Two Edge Five Edge,5e34325430e5263f0bebb32d
4839,1438.7000000029802,shortestpath_phase,2193794,interleaved,GW/carmel.png,49.0,GW/westpalmbeach.png,GW/newhope.png,0.0,0.3658536585365853,GW/newhope.png,One Edge Diff,Three Edge Four Edge,5e34325430e5263f0bebb32d
4841,1149.0,shortestpath_phase,2195946,interleaved,GW/gatlinburg.png,50.0,GW/peoria.png,GW/racine.png,0.0,0.3614457831325301,GW/peoria.png,Three Edge Diff,Three Edge Six Edge,5e34325430e5263f0bebb32d
4843,1270.10000000149,shortestpath_phase,2198218,interleaved,GW/carmel.png,49.0,GW/westpalmbeach.png,GW/shreveport.png,1.0,0.369047619047619,GW/westpalmbeach.png,Two Edge Diff,Four Edge Six Edge,5e34325430e5263f0bebb32d
5652,4470.4000000059605,shortestpath_phase,1501945,interleaved,GW/boulder.png,50.0,GW/gatlinburg.png,GW/westpalmbeach.png,1.0,1.0,GW/westpalmbeach.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
5654,4384.5,shortestpath_phase,1507340,interleaved,GW/cornwall.png,49.0,GW/hanover.png,GW/boulder.png,1.0,1.0,GW/hanover.png,One Edge Diff,Two Edge Three Edge,661045b87d3e3a9bda51b367
5656,4663.399999991059,shortestpath_phase,1513012,interleaved,GW/huntsville.png,50.0,GW/shreveport.png,GW/westpalmbeach.png,1.0,1.0,GW/westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5658,4180.600000008941,shortestpath_phase,1518201,interleaved,GW/boulder.png,49.0,GW/shreveport.png,GW/hotsprings.png,0.0,0.75,GW/hotsprings.png,One Edge Diff,Five Edge Six Edge,661045b87d3e3a9bda51b367
5660,4229.9000000059605,shortestpath_phase,1523439,interleaved,GW/newhope.png,49.0,GW/westpalmbeach.png,GW/gatlinburg.png,1.0,0.8,GW/westpalmbeach.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5662,3988.0,shortestpath_phase,1528435,interleaved,GW/leesburg.png,49.0,GW/boulder.png,GW/shreveport.png,1.0,0.8333333333333334,GW/boulder.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5664,3629.900000005961,shortestpath_phase,1533072,interleaved,GW/gatlinburg.png,50.0,GW/huntsville.png,GW/racine.png,1.0,0.8571428571428571,GW/racine.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5666,3810.900000005961,shortestpath_phase,1537892,interleaved,GW/westpalmbeach.png,50.0,GW/huntsville.png,GW/shreveport.png,1.0,0.875,GW/shreveport.png,One Edge Diff,Two Edge Three Edge,661045b87d3e3a9bda51b367
5668,3174.79999999702,shortestpath_phase,1542076,interleaved,GW/huntsville.png,49.0,GW/cornwall.png,GW/gatlinburg.png,1.0,0.8888888888888888,GW/cornwall.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5670,3217.9000000059605,shortestpath_phase,1546303,interleaved,GW/peoria.png,50.0,GW/carmel.png,GW/leesburg.png,1.0,0.9,GW/leesburg.png,One Edge Diff,Three Edge Four Edge,661045b87d3e3a9bda51b367
5672,5417.0,shortestpath_phase,1552728,interleaved,GW/gatlinburg.png,49.0,GW/leesburg.png,GW/shreveport.png,0.0,0.8181818181818182,GW/shreveport.png,One Edge Diff,Three Edge Four Edge,661045b87d3e3a9bda51b367
5674,3301.79999999702,shortestpath_phase,1557037,interleaved,GW/peoria.png,49.0,GW/cornwall.png,GW/shreveport.png,1.0,0.8333333333333334,GW/cornwall.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5676,4942.29999999702,shortestpath_phase,1562986,interleaved,GW/hotsprings.png,50.0,GW/cornwall.png,GW/racine.png,1.0,0.8461538461538461,GW/racine.png,One Edge Diff,Two Edge Three Edge,661045b87d3e3a9bda51b367
5678,3951.300000011921,shortestpath_phase,1567945,interleaved,GW/peoria.png,50.0,GW/gatlinburg.png,GW/cornwall.png,1.0,0.8571428571428571,GW/cornwall.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5680,5033.29999999702,shortestpath_phase,1573986,interleaved,GW/boulder.png,49.0,GW/hotsprings.png,GW/racine.png,0.0,0.8,GW/racine.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5682,2928.5999999940395,shortestpath_phase,1577924,interleaved,GW/peoria.png,49.0,GW/huntsville.png,GW/gatlinburg.png,1.0,0.8125,GW/huntsville.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5684,3899.5,shortestpath_phase,1582832,interleaved,GW/carmel.png,50.0,GW/newhope.png,GW/racine.png,1.0,0.8235294117647058,GW/racine.png,One Edge Diff,Two Edge Three Edge,661045b87d3e3a9bda51b367
5686,4214.4000000059605,shortestpath_phase,1588055,interleaved,GW/boulder.png,50.0,GW/newhope.png,GW/hotsprings.png,0.0,0.7777777777777778,GW/newhope.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5688,3715.1000000089407,shortestpath_phase,1592778,interleaved,GW/huntsville.png,50.0,GW/racine.png,GW/hotsprings.png,0.0,0.7368421052631579,GW/racine.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5690,2798.5,shortestpath_phase,1596585,interleaved,GW/shreveport.png,49.0,GW/hanover.png,GW/boulder.png,1.0,0.75,GW/hanover.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5692,2576.300000011921,shortestpath_phase,1600170,interleaved,GW/gatlinburg.png,49.0,GW/newhope.png,GW/peoria.png,1.0,0.7619047619047619,GW/newhope.png,One Edge Diff,Five Edge Six Edge,661045b87d3e3a9bda51b367
5694,4070.70000000298,shortestpath_phase,1605249,interleaved,GW/shreveport.png,49.0,GW/leesburg.png,GW/huntsville.png,1.0,0.7727272727272727,GW/leesburg.png,One Edge Diff,Four Edge Five Edge,661045b87d3e3a9bda51b367
5696,5179.0,shortestpath_phase,1611438,interleaved,GW/newhope.png,49.0,GW/gatlinburg.png,GW/boulder.png,0.0,0.7391304347826086,GW/boulder.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5698,2079.5,shortestpath_phase,1614526,interleaved,GW/gatlinburg.png,49.0,GW/hanover.png,GW/peoria.png,1.0,0.75,GW/hanover.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5700,4137.0999999940395,shortestpath_phase,1619670,interleaved,GW/boulder.png,50.0,GW/hotsprings.png,GW/gatlinburg.png,0.0,0.72,GW/hotsprings.png,One Edge Diff,Five Edge Six Edge,661045b87d3e3a9bda51b367
5702,4093.099999994039,shortestpath_phase,1624773,interleaved,GW/newhope.png,50.0,GW/gatlinburg.png,GW/racine.png,1.0,0.7307692307692307,GW/racine.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5704,4737.29999999702,shortestpath_phase,1630520,interleaved,GW/gatlinburg.png,49.0,GW/westpalmbeach.png,GW/huntsville.png,1.0,0.7407407407407407,GW/westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5706,3117.0,shortestpath_phase,1634645,interleaved,GW/shreveport.png,50.0,GW/leesburg.png,GW/hanover.png,1.0,0.75,GW/hanover.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5708,5331.5,shortestpath_phase,1640986,interleaved,GW/leesburg.png,50.0,GW/gatlinburg.png,GW/westpalmbeach.png,1.0,0.7586206896551724,GW/westpalmbeach.png,One Edge Diff,Three Edge Four Edge,661045b87d3e3a9bda51b367
5710,6319.79999999702,shortestpath_phase,1648313,interleaved,GW/gatlinburg.png,50.0,GW/boulder.png,GW/cornwall.png,1.0,0.7666666666666667,GW/cornwall.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
5712,4703.79999999702,shortestpath_phase,1654026,interleaved,GW/huntsville.png,50.0,GW/shreveport.png,GW/carmel.png,1.0,0.7741935483870968,GW/carmel.png,One Edge Diff,Four Edge Five Edge,661045b87d3e3a9bda51b367
5714,4659.4000000059605,shortestpath_phase,1659693,interleaved,GW/gatlinburg.png,49.0,GW/boulder.png,GW/newhope.png,0.0,0.75,GW/newhope.png,One Edge Diff,Five Edge Six Edge,661045b87d3e3a9bda51b367
5716,7300.5,shortestpath_phase,1668001,interleaved,GW/boulder.png,50.0,GW/carmel.png,GW/leesburg.png,1.0,0.7575757575757576,GW/leesburg.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5718,4058.8999999910593,shortestpath_phase,1673069,interleaved,GW/gatlinburg.png,50.0,GW/carmel.png,GW/newhope.png,0.0,0.7352941176470589,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5720,2697.79999999702,shortestpath_phase,1676776,interleaved,GW/newhope.png,50.0,GW/boulder.png,GW/gatlinburg.png,0.0,0.7142857142857143,GW/boulder.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5722,3707.6000000089407,shortestpath_phase,1681492,interleaved,GW/shreveport.png,50.0,GW/boulder.png,GW/westpalmbeach.png,1.0,0.7222222222222222,GW/westpalmbeach.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5724,2808.5,shortestpath_phase,1685310,interleaved,GW/newhope.png,50.0,GW/leesburg.png,GW/gatlinburg.png,0.0,0.7027027027027027,GW/leesburg.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5726,4438.100000008941,shortestpath_phase,1690757,interleaved,GW/hotsprings.png,49.0,GW/boulder.png,GW/huntsville.png,0.0,0.6842105263157895,GW/huntsville.png,One Edge Diff,Four Edge Five Edge,661045b87d3e3a9bda51b367
5728,6282.5,shortestpath_phase,1698049,interleaved,GW/boulder.png,49.0,GW/newhope.png,GW/gatlinburg.png,1.0,0.6923076923076923,GW/newhope.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5730,3868.8999999910593,shortestpath_phase,1702928,interleaved,GW/gatlinburg.png,50.0,GW/leesburg.png,GW/hanover.png,1.0,0.7,GW/hanover.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5732,5375.20000000298,shortestpath_phase,1709312,interleaved,GW/shreveport.png,50.0,GW/newhope.png,GW/boulder.png,0.0,0.6829268292682927,GW/newhope.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
5734,4166.79999999702,shortestpath_phase,1714487,interleaved,GW/boulder.png,49.0,GW/hotsprings.png,GW/westpalmbeach.png,0.0,0.6666666666666666,GW/westpalmbeach.png,One Edge Diff,Four Edge Five Edge,661045b87d3e3a9bda51b367
5736,5051.5,shortestpath_phase,1720547,interleaved,GW/gatlinburg.png,49.0,GW/peoria.png,GW/carmel.png,0.0,0.6511627906976745,GW/carmel.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5738,2361.4000000059605,shortestpath_phase,1723917,interleaved,GW/shreveport.png,50.0,GW/peoria.png,GW/hanover.png,1.0,0.6590909090909091,GW/hanover.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5740,2246.29999999702,shortestpath_phase,1727171,interleaved,GW/hotsprings.png,50.0,GW/peoria.png,GW/westpalmbeach.png,1.0,0.6666666666666666,GW/westpalmbeach.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5742,4133.9000000059605,shortestpath_phase,1732314,interleaved,GW/newhope.png,49.0,GW/gatlinburg.png,GW/shreveport.png,0.0,0.6521739130434783,GW/shreveport.png,One Edge Diff,Four Edge Five Edge,661045b87d3e3a9bda51b367
5744,4130.0999999940395,shortestpath_phase,1737453,interleaved,GW/cornwall.png,50.0,GW/gatlinburg.png,GW/peoria.png,1.0,0.6595744680851063,GW/peoria.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5746,3356.79999999702,shortestpath_phase,1741819,interleaved,GW/huntsville.png,49.0,GW/hanover.png,GW/hotsprings.png,1.0,0.6666666666666666,GW/hanover.png,One Edge Diff,Three Edge Four Edge,661045b87d3e3a9bda51b367
5748,2914.6000000089407,shortestpath_phase,1745742,interleaved,GW/newhope.png,50.0,GW/hotsprings.png,GW/gatlinburg.png,0.0,0.6530612244897959,GW/hotsprings.png,One Edge Diff,Four Edge Five Edge,661045b87d3e3a9bda51b367
5750,2698.0,shortestpath_phase,1749451,interleaved,GW/gatlinburg.png,50.0,GW/boulder.png,GW/hanover.png,1.0,0.66,GW/hanover.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5752,2499.70000000298,shortestpath_phase,1752959,interleaved,GW/huntsville.png,50.0,GW/carmel.png,GW/racine.png,1.0,0.6666666666666666,GW/racine.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5754,3144.3999999910593,shortestpath_phase,1757113,interleaved,GW/hotsprings.png,50.0,GW/peoria.png,GW/westpalmbeach.png,1.0,0.6730769230769231,GW/westpalmbeach.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5756,4411.20000000298,shortestpath_phase,1762533,interleaved,GW/peoria.png,50.0,GW/shreveport.png,GW/huntsville.png,1.0,0.6792452830188679,GW/huntsville.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5758,3108.5,shortestpath_phase,1766650,interleaved,GW/gatlinburg.png,49.0,GW/boulder.png,GW/carmel.png,0.0,0.6666666666666666,GW/carmel.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5760,4486.5,shortestpath_phase,1772145,interleaved,GW/shreveport.png,50.0,GW/huntsville.png,GW/boulder.png,0.0,0.6545454545454545,GW/huntsville.png,One Edge Diff,Five Edge Six Edge,661045b87d3e3a9bda51b367
5762,5581.5,shortestpath_phase,1778736,interleaved,GW/leesburg.png,49.0,GW/hotsprings.png,GW/gatlinburg.png,1.0,0.6607142857142857,GW/hotsprings.png,One Edge Diff,Three Edge Four Edge,661045b87d3e3a9bda51b367
5764,3820.599999994039,shortestpath_phase,1783566,interleaved,GW/huntsville.png,50.0,GW/shreveport.png,GW/racine.png,1.0,0.6666666666666666,GW/racine.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5766,3404.79999999702,shortestpath_phase,1787978,interleaved,GW/shreveport.png,50.0,GW/huntsville.png,GW/hanover.png,1.0,0.6724137931034483,GW/hanover.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5768,2910.29999999702,shortestpath_phase,1791897,interleaved,GW/carmel.png,50.0,GW/huntsville.png,GW/racine.png,1.0,0.6779661016949152,GW/racine.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5770,4661.29999999702,shortestpath_phase,1797566,interleaved,GW/gatlinburg.png,50.0,GW/peoria.png,GW/cornwall.png,1.0,0.6833333333333333,GW/cornwall.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
5772,5315.4000000059605,shortestpath_phase,1803890,interleaved,GW/peoria.png,50.0,GW/gatlinburg.png,GW/hanover.png,1.0,0.6885245901639344,GW/hanover.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
5774,3547.70000000298,shortestpath_phase,1808446,interleaved,GW/huntsville.png,49.0,GW/racine.png,GW/shreveport.png,1.0,0.6935483870967742,GW/racine.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5776,3302.5,shortestpath_phase,1812757,interleaved,GW/shreveport.png,50.0,GW/newhope.png,GW/westpalmbeach.png,1.0,0.6984126984126984,GW/westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,661045b87d3e3a9bda51b367
5778,3736.5,shortestpath_phase,1817501,interleaved,GW/carmel.png,50.0,GW/leesburg.png,GW/boulder.png,0.0,0.6875,GW/leesburg.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5780,5281.5,shortestpath_phase,1823792,interleaved,GW/peoria.png,50.0,GW/westpalmbeach.png,GW/carmel.png,0.0,0.676923076923077,GW/westpalmbeach.png,One Edge Diff,Three Edge Four Edge,661045b87d3e3a9bda51b367
5782,5799.399999991059,shortestpath_phase,1830600,interleaved,GW/shreveport.png,50.0,GW/peoria.png,GW/cornwall.png,1.0,0.6818181818181818,GW/cornwall.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5784,3216.70000000298,shortestpath_phase,1834826,interleaved,GW/gatlinburg.png,49.0,GW/newhope.png,GW/racine.png,0.0,0.6716417910447762,GW/racine.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5786,4741.70000000298,shortestpath_phase,1840576,interleaved,GW/boulder.png,49.0,GW/newhope.png,GW/shreveport.png,1.0,0.6764705882352942,GW/newhope.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5788,5679.899999991059,shortestpath_phase,1847264,interleaved,GW/shreveport.png,50.0,GW/boulder.png,GW/hotsprings.png,1.0,0.6811594202898551,GW/hotsprings.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5790,3039.20000000298,shortestpath_phase,1851312,interleaved,GW/boulder.png,49.0,GW/shreveport.png,GW/westpalmbeach.png,0.0,0.6714285714285714,GW/westpalmbeach.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
5792,3783.29999999702,shortestpath_phase,1856104,interleaved,GW/shreveport.png,50.0,GW/huntsville.png,GW/hotsprings.png,1.0,0.676056338028169,GW/hotsprings.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5794,5040.300000011921,shortestpath_phase,1862152,interleaved,GW/peoria.png,50.0,GW/hotsprings.png,GW/huntsville.png,1.0,0.6805555555555556,GW/huntsville.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5796,2616.79999999702,shortestpath_phase,1865777,interleaved,GW/hotsprings.png,49.0,GW/shreveport.png,GW/peoria.png,1.0,0.684931506849315,GW/shreveport.png,Three Edge Diff,Two Edge Five Edge,661045b87d3e3a9bda51b367
5798,3803.3999999910593,shortestpath_phase,1870589,interleaved,GW/gatlinburg.png,50.0,GW/peoria.png,GW/huntsville.png,1.0,0.6891891891891891,GW/huntsville.png,One Edge Diff,Five Edge Six Edge,661045b87d3e3a9bda51b367
5800,4793.800000011921,shortestpath_phase,1876392,interleaved,GW/boulder.png,50.0,GW/hotsprings.png,GW/newhope.png,1.0,0.6933333333333334,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5802,4799.20000000298,shortestpath_phase,1882200,interleaved,GW/gatlinburg.png,49.0,GW/huntsville.png,GW/carmel.png,0.0,0.6842105263157895,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5804,,shortestpath_phase,1890711,interleaved,GW/peoria.png,,GW/hotsprings.png,GW/racine.png,0.0,0.6753246753246753,GW/racine.png,Two Edge Diff,Three Edge Five Edge,661045b87d3e3a9bda51b367
5807,1087.2999999970198,shortestpath_phase,1895811,interleaved,GW/gatlinburg.png,50.0,GW/racine.png,GW/hanover.png,1.0,0.6794871794871795,GW/hanover.png,One Edge Diff,Two Edge Three Edge,661045b87d3e3a9bda51b367
5809,2890.0,shortestpath_phase,1899709,interleaved,GW/hotsprings.png,49.0,GW/racine.png,GW/peoria.png,1.0,0.6835443037974683,GW/racine.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5811,3215.800000011921,shortestpath_phase,1903934,interleaved,GW/boulder.png,49.0,GW/leesburg.png,GW/shreveport.png,1.0,0.6875,GW/leesburg.png,Four Edge Diff,Two Edge Six Edge,661045b87d3e3a9bda51b367
5813,3145.20000000298,shortestpath_phase,1908087,interleaved,GW/carmel.png,49.0,GW/boulder.png,GW/gatlinburg.png,0.0,0.6790123456790124,GW/gatlinburg.png,Three Edge Diff,Three Edge Six Edge,661045b87d3e3a9bda51b367
5815,2114.1000000089407,shortestpath_phase,1911210,interleaved,GW/boulder.png,49.0,GW/gatlinburg.png,GW/hanover.png,0.0,0.6707317073170732,GW/hanover.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
5817,2087.5,shortestpath_phase,1914306,interleaved,GW/newhope.png,49.0,GW/hanover.png,GW/leesburg.png,0.0,0.6626506024096386,GW/leesburg.png,One Edge Diff,Two Edge Three Edge,661045b87d3e3a9bda51b367
5819,5231.79999999702,shortestpath_phase,1920546,interleaved,GW/peoria.png,49.0,GW/gatlinburg.png,GW/carmel.png,0.0,0.6547619047619048,GW/carmel.png,Two Edge Diff,Four Edge Six Edge,661045b87d3e3a9bda51b367
7604,,shortestpath_phase,1603201,interleaved,GW/newhope.png,,GW/huntsville.png,GW/hanover.png,0.0,0.0,GW/huntsville.png,One Edge Diff,Four Edge Five Edge,5ba5d8b960f3d50001697104
7607,2696.0,shortestpath_phase,1609910,interleaved,GW/hotsprings.png,50.0,GW/boulder.png,GW/hanover.png,1.0,0.5,GW/hanover.png,Two Edge Diff,Two Edge Four Edge,5ba5d8b960f3d50001697104
7609,2438.600000000093,shortestpath_phase,1613362,interleaved,GW/boulder.png,49.0,GW/huntsville.png,GW/hanover.png,1.0,0.6666666666666666,GW/huntsville.png,Two Edge Diff,Four Edge Six Edge,5ba5d8b960f3d50001697104
7611,2204.7000000001863,shortestpath_phase,1616577,interleaved,GW/hanover.png,49.0,GW/boulder.png,GW/peoria.png,0.0,0.5,GW/peoria.png,Four Edge Diff,Two Edge Six Edge,5ba5d8b960f3d50001697104
7613,1608.8999999999069,shortestpath_phase,1619196,interleaved,GW/westpalmbeach.png,50.0,GW/boulder.png,GW/shreveport.png,1.0,0.6,GW/shreveport.png,Four Edge Diff,Two Edge Six Edge,5ba5d8b960f3d50001697104
7615,1828.0,shortestpath_phase,1622034,interleaved,GW/carmel.png,50.0,GW/newhope.png,GW/huntsville.png,1.0,0.6666666666666666,GW/huntsville.png,One Edge Diff,Two Edge Three Edge,5ba5d8b960f3d50001697104
7617,1467.2999999998135,shortestpath_phase,1624512,interleaved,GW/hanover.png,50.0,GW/newhope.png,GW/peoria.png,1.0,0.7142857142857143,GW/peoria.png,Three Edge Diff,Two Edge Five Edge,5ba5d8b960f3d50001697104
7619,2015.1000000000931,shortestpath_phase,1627539,interleaved,GW/racine.png,49.0,GW/westpalmbeach.png,GW/newhope.png,0.0,0.625,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,5ba5d8b960f3d50001697104
7621,1668.5,shortestpath_phase,1630217,interleaved,GW/peoria.png,50.0,GW/hanover.png,GW/boulder.png,0.0,0.5555555555555556,GW/hanover.png,Three Edge Diff,Two Edge Five Edge,5ba5d8b960f3d50001697104
7623,1613.1999999997206,shortestpath_phase,1632844,interleaved,GW/boulder.png,50.0,GW/westpalmbeach.png,GW/gatlinburg.png,1.0,0.6,GW/gatlinburg.png,Four Edge Diff,Two Edge Six Edge,5ba5d8b960f3d50001697104
7625,1703.8999999999069,shortestpath_phase,1635557,interleaved,GW/westpalmbeach.png,50.0,GW/hotsprings.png,GW/cornwall.png,0.0,0.5454545454545454,GW/hotsprings.png,One Edge Diff,Three Edge Four Edge,5ba5d8b960f3d50001697104
7627,1567.6000000000931,shortestpath_phase,1638132,interleaved,GW/gatlinburg.png,49.0,GW/carmel.png,GW/huntsville.png,1.0,0.5833333333333334,GW/carmel.png,One Edge Diff,Two Edge Three Edge,5ba5d8b960f3d50001697104
7629,1515.6000000000931,shortestpath_phase,1640657,interleaved,GW/peoria.png,50.0,GW/newhope.png,GW/leesburg.png,1.0,0.6153846153846154,GW/leesburg.png,Three Edge Diff,Three Edge Six Edge,5ba5d8b960f3d50001697104
7631,1326.1999999997206,shortestpath_phase,1642994,interleaved,GW/cornwall.png,50.0,GW/westpalmbeach.png,GW/shreveport.png,1.0,0.6428571428571429,GW/shreveport.png,Two Edge Diff,Two Edge Four Edge,5ba5d8b960f3d50001697104
7633,1747.1000000000931,shortestpath_phase,1645754,interleaved,GW/boulder.png,49.0,GW/newhope.png,GW/hotsprings.png,1.0,0.6666666666666666,GW/newhope.png,One Edge Diff,Three Edge Four Edge,5ba5d8b960f3d50001697104
7635,1613.5,shortestpath_phase,1648378,interleaved,GW/hotsprings.png,49.0,GW/gatlinburg.png,GW/westpalmbeach.png,1.0,0.6875,GW/gatlinburg.png,One Edge Diff,Two Edge Three Edge,5ba5d8b960f3d50001697104
7637,1168.0,shortestpath_phase,1650553,interleaved,GW/cornwall.png,50.0,GW/newhope.png,GW/westpalmbeach.png,0.0,0.6470588235294118,GW/newhope.png,Two Edge Diff,Two Edge Four Edge,5ba5d8b960f3d50001697104
7639,1677.0,shortestpath_phase,1653242,interleaved,GW/westpalmbeach.png,49.0,GW/gatlinburg.png,GW/boulder.png,1.0,0.6666666666666666,GW/gatlinburg.png,One Edge Diff,Five Edge Six Edge,5ba5d8b960f3d50001697104
7641,1639.7999999998135,shortestpath_phase,1655891,interleaved,GW/cornwall.png,49.0,GW/huntsville.png,GW/westpalmbeach.png,1.0,0.6842105263157895,GW/huntsville.png,Two Edge Diff,Two Edge Four Edge,5ba5d8b960f3d50001697104
7643,1339.2999999998135,shortestpath_phase,1658241,interleaved,GW/westpalmbeach.png,50.0,GW/racine.png,GW/shreveport.png,1.0,0.7,GW/shreveport.png,Three Edge Diff,Three Edge Six Edge,5ba5d8b960f3d50001697104
7645,1621.3000000002794,shortestpath_phase,1660873,interleaved,GW/gatlinburg.png,50.0,GW/boulder.png,GW/westpalmbeach.png,0.0,0.6666666666666666,GW/boulder.png,Three Edge Diff,Three Edge Six Edge,5ba5d8b960f3d50001697104
