rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
,,Goal Directed Planning,2444750,GDP-3,,,,,,,,,,,,,,,,,,,,Boulder,Peoria,,undefinedimgLdrag09:[x1:74.20001220703125 x2:575.5999908447266 y1:210.00003051757812 y2:150.18753051757812]drag09imgR:[x1:575.5999908447266 x2:1074.2000274658203 y1:150.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2472157,GDP-4,,,,,,,,,,,,,,,,,,,,Carmel,Gatlinburg,,undefinedimgLdrag09:[x1:74.20001220703125 x2:575.5999908447266 y1:210.00003051757812 y2:205.18753051757812]drag09imgR:[x1:575.5999908447266 x2:1074.2000274658203 y1:205.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2538441,GDP-5,,,,,,,,,,,,,,,,,,,,Hot Springs,Boulder,,undefinedimgLdrag06:[x1:74.20001220703125 x2:546.5999908447266 y1:210.00003051757812 y2:170.18753051757812]drag06imgR:[x1:546.5999908447266 x2:1074.2000274658203 y1:170.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2562617,GDP-6,,,,,,,,,,,,,,,,,,,,Hanover,Boulder,,undefinedimgLdrag13:[x1:74.20001220703125 x2:559.5999908447266 y1:210.00003051757812 y2:178.18753051757812]drag13imgR:[x1:559.5999908447266 x2:1074.2000274658203 y1:178.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2585528,GDP-7,,,,,,,,,,,,,,,,,,,,Hot Springs,Carmel,,undefinedimgLdrag01:[x1:74.20001220703125 x2:554.5999908447266 y1:210.00003051757812 y2:177.18753051757812]imgRdrag01:[x1:1074.2000274658203 x2:554.5999908447266 y1:210.00003051757812 y2:177.18753051757812],,,,,,,,,,,,
,,Goal Directed Planning,2617857,GDP-8,,,,,,,,,,,,,,,,,,,,Racine,Hot Springs,,undefinedimgLdrag04:[x1:74.20001220703125 x2:572.5999908447266 y1:210.00003051757812 y2:206.18753051757812]drag04imgR:[x1:572.5999908447266 x2:1074.2000274658203 y1:206.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2638926,GDP-9,,,,,,,,,,,,,,,,,,,,Hot Springs,Shreveport,,undefinedimgLdrag02:[x1:74.20001220703125 x2:627.5999908447266 y1:210.00003051757812 y2:176.18753051757812]drag02imgR:[x1:627.5999908447266 x2:1074.2000274658203 y1:176.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2660000,GDP-10,,,,,,,,,,,,,,,,,,,,Leesburg,Cornwall,,undefinedimgLdrag07:[x1:74.20001220703125 x2:550.5999908447266 y1:210.00003051757812 y2:170.18753051757812]drag07imgR:[x1:550.5999908447266 x2:1074.2000274658203 y1:170.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2686708,GDP-11,,,,,,,,,,,,,,,,,,,,Hanover,Gatlinburg,,undefinedimgLdrag04:[x1:74.20001220703125 x2:579.5999908447266 y1:210.00003051757812 y2:181.18753051757812]drag04imgR:[x1:579.5999908447266 x2:1074.2000274658203 y1:181.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2710249,GDP-12,,,,,,,,,,,,,,,,,,,,Hanover,Peoria,,undefinedimgLdrag08:[x1:74.20001220703125 x2:597.5999908447266 y1:210.00003051757812 y2:202.18753051757812]drag08imgR:[x1:597.5999908447266 x2:1074.2000274658203 y1:202.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2746030,GDP-13,,,,,,,,,,,,,,,,,,,,Hot Springs,Gatlinburg,,undefinedimgLdrag03:[x1:74.20001220703125 x2:568.5999908447266 y1:210.00003051757812 y2:242.18753051757812]imgRdrag03:[x1:1074.2000274658203 x2:568.5999908447266 y1:210.00003051757812 y2:242.18753051757812],,,,,,,,,,,,
,,Goal Directed Planning,2770308,GDP-14,,,,,,,,,,,,,,,,,,,,Racine,Boulder,,undefinedimgLdrag11:[x1:74.20001220703125 x2:548.5999908447266 y1:210.00003051757812 y2:242.18753051757812]drag11imgR:[x1:548.5999908447266 x2:1074.2000274658203 y1:242.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2790967,GDP-15,,,,,,,,,,,,,,,,,,,,Huntsville,Gatlinburg,,undefinedimgLdrag01:[x1:74.20001220703125 x2:551.5999908447266 y1:210.00003051757812 y2:266.1875305175781]drag01imgR:[x1:551.5999908447266 x2:1074.2000274658203 y1:266.1875305175781 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2819262,GDP-16,,,,,,,,,,,,,,,,,,,,West Palm Beach,Shreveport,,undefinedimgLdrag04:[x1:74.20001220703125 x2:604.5999908447266 y1:210.00003051757812 y2:221.18753051757812]drag04imgR:[x1:604.5999908447266 x2:1074.2000274658203 y1:221.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2848785,GDP-17,,,,,,,,,,,,,,,,,,,,Hanover,Huntsville,,undefinedimgLdrag09:[x1:74.20001220703125 x2:580.5999908447266 y1:210.00003051757812 y2:176.18753051757812]drag09imgR:[x1:580.5999908447266 x2:1074.2000274658203 y1:176.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2865558,GDP-18,,,,,,,,,,,,,,,,,,,,Leesburg,Peoria,,undefinedimgLdrag06:[x1:74.20001220703125 x2:545.5999908447266 y1:210.00003051757812 y2:159.18753051757812]drag06imgR:[x1:545.5999908447266 x2:1074.2000274658203 y1:159.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
