rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
,,Goal Directed Planning,3602818,,,GDP-25,,,,,,,,,,,,,,,,,,,,Hollendale,Claywater,,undefinedimgLdrag09:[x1:74 x2:377.5 y1:210 y2:190.609375]drag09drag13:[x1:377.5 x2:586.5 y1:190.609375 y2:187.609375]drag13drag11:[x1:586.5 x2:807.5 y1:187.609375 y2:224.609375]drag11imgR:[x1:807.5 x2:1074 y1:224.609375 y2:210],undefinedimgRdrag12:[x1:1074 x2:376.5 y1:210 y2:176.609375]drag12drag06:[x1:841 x2:529.5 y1:212 y2:162.609375]drag06imgL:[x1:529.5 x2:74 y1:162.609375 y2:210],true
,,Goal Directed Planning,3772733,,,GDP-26,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Granton Ridge,,undefinedimgRdrag07:[x1:1074 x2:810.5 y1:210 y2:191.609375]drag07drag03:[x1:810.5 x2:608.5 y1:191.609375 y2:199.609375]drag03drag02:[x1:608.5 x2:358.5 y1:199.609375 y2:190.609375]imgLdrag02:[x1:74 x2:358.5 y1:210 y2:190.609375],undefineddrag13drag06:[x1:553.5 x2:308.5 y1:260.609375 y2:274.609375]drag06imgL:[x1:308.5 x2:74 y1:274.609375 y2:210]drag02imgR:[x1:724.5 x2:1074 y1:212.609375 y2:210]drag02drag13:[x1:724.5 x2:500 y1:212.609375 y2:217],true
,,Goal Directed Planning,3811590,,,GDP-27,,,,,,,,,,,,,,,,,,,,Orchard Bend,Delaro Park,,undefineddrag06imgL:[x1:673.5 x2:74 y1:226.609375 y2:210]drag09drag06:[x1:260 x2:435 y1:320 y2:188]drag09imgR:[x1:260 x2:1074 y1:320 y2:210],,false
,,Goal Directed Planning,3840617,,,GDP-28,,,,,,,,,,,,,,,,,,,,Hollendale,Cedarwyn,,undefineddrag11drag13:[x1:602.5 x2:826.5 y1:202.609375 y2:199.609375]drag13imgR:[x1:826.5 x2:1074 y1:199.609375 y2:210]drag11drag09:[x1:602.5 x2:340.5 y1:202.609375 y2:215.609375]imgLdrag09:[x1:74 x2:340.5 y1:210 y2:215.609375],,false
,,Goal Directed Planning,3863102,,,GDP-29,,,,,,,,,,,,,,,,,,,,Granton Ridge,Riverlyn,,undefinedimgLdrag08:[x1:74 x2:339.5 y1:210 y2:140.609375]drag08drag11:[x1:339.5 x2:533.5 y1:140.609375 y2:227.609375]drag11drag03:[x1:533.5 x2:728.5 y1:227.609375 y2:196.609375]drag03imgR:[x1:728.5 x2:1074 y1:196.609375 y2:210],,false
,,Goal Directed Planning,3942931,,,GDP-30,,,,,,,,,,,,,,,,,,,,Hollendale,Riverlyn,,undefinedimgLdrag08:[x1:74 x2:312.5 y1:210 y2:184.609375]drag10drag08:[x1:583.5 x2:312.5 y1:232.609375 y2:184.609375]drag12drag10:[x1:794.5 x2:583.5 y1:222.609375 y2:232.609375]drag12imgR:[x1:794.5 x2:1074 y1:222.609375 y2:210],,false
,,Goal Directed Planning,4032462,,,GDP-31,,,,,,,,,,,,,,,,,,,,North Arroya,Cedarwyn,,undefinedimgRdrag12:[x1:1074 x2:890.5 y1:210 y2:243.609375]drag12drag10:[x1:890.5 x2:647.5 y1:243.609375 y2:237.609375]drag10drag03:[x1:647.5 x2:422.5 y1:237.609375 y2:184.609375]imgLdrag03:[x1:74 x2:422.5 y1:210 y2:184.609375],undefinedimgRdrag07:[x1:1074 x2:752.5 y1:210 y2:158.609375]drag07drag04:[x1:752.5 x2:567.5 y1:158.609375 y2:147.609375]drag04drag11:[x1:567.5 x2:334.5 y1:147.609375 y2:263.609375]drag11imgL:[x1:334.5 x2:74 y1:263.609375 y2:210],true
,,Goal Directed Planning,4056800,,,GDP-32,,,,,,,,,,,,,,,,,,,,Cedarwyn,Claywater,,undefineddrag08imgL:[x1:330.5 x2:74 y1:234.609375 y2:210]drag11drag08:[x1:569.5 x2:330.5 y1:300.609375 y2:234.609375]drag11drag04:[x1:569.5 x2:803.5 y1:300.609375 y2:202.609375]drag04imgR:[x1:803.5 x2:1074 y1:202.609375 y2:210],,false
17502.59999999404,,intro_1,4074306,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
6344.800000011921,,intro_2,4080653,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
2948.300000011921,,intro_3,4083603,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Graph Reconstruction,4252401,,,,,,,,,,,,,,,,,,,,,,,,,,undefineddrag11drag12:[x1:777.5 x2:576.5 y1:147.609375 y2:172.609375]drag06drag12:[x1:403.5 x2:576.5 y1:118.609375 y2:172.609375]drag06drag10:[x1:403.5 x2:203 y1:118.609375 y2:117]drag10drag04:[x1:203 x2:104.5 y1:117 y2:286.609375]drag04drag08:[x1:104.5 x2:224.5 y1:286.609375 y2:433.609375]drag02drag08:[x1:335 x2:224.5 y1:566 y2:433.609375]drag05drag02:[x1:476 x2:335 y1:574 y2:566]drag05drag01:[x1:476 x2:646.5 y1:574 y2:594.609375]drag01drag13:[x1:646.5 x2:821 y1:594.609375 y2:617]drag13drag09:[x1:821 x2:917.5 y1:617 y2:464.609375]drag09drag07:[x1:917.5 x2:1024 y1:464.609375 y2:352]drag07drag03:[x1:1024 x2:1019 y1:352 y2:121]drag03drag11:[x1:1019 x2:777.5 y1:121 y2:147.609375],,
33451.59999999404,,html-button-response,4285888,,,
    <div style=max-width:800px; margin:auto; text-align:center;line-height:1.6;>
      <h2>Thank you for your participation on this task! We have one final part for you (5 mins) where you will be looking at different images and deciding if they are indoor or outdoor

<br><br></h2<br><br>
    </div>
  ,,,0,,,,,,,,,,,,,,,,,,,,,,
