rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
11503.699999999255,{worker_id:6151e479b4ee16668948c7f2},id_enter,11505,fictional,interleaved,flights,Hollendale; Baymarsh; New Verdan; Riverlyn; Orchard Bend; Cedarwyn; Hawthorne Bluffs; Delaro Park; Juniper Creek; Claywater; Sunmere; North Arroya; Granton Ridge,US_Cities_List/carmel.png; US_Cities_List/leesburg.png; US_Cities_List/racine.png; US_Cities_List/westpalmbeach.png; US_Cities_List/peoria.png; US_Cities_List/huntsville.png; US_Cities_List/shreveport.png; US_Cities_List/cornwall.png; US_Cities_List/gatlinburg.png; US_Cities_List/boulder.png; US_Cities_List/hotsprings.png; US_Cities_List/newhope.png; US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,,,,,,
1453702.6999999993,,fullscreen,1465175,,,make_fullscreen,,,0,,,,,,,,,,,,,,,,,,,,,,
18957.300000000745,,intro_1,1484134,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
13557.900000002235,,intro_2,1497694,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
16917.199999999255,,intro_3,1514613,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
14114.39999999851,,intro_4,1528730,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
36972.800000000745,,intro_5,1565704,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
72734.10000000149,,intro_6,1638439,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
9569.20000000298,,intro_7,1648010,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
null,,learn_prac_1,1651014,,,lean_prac_1,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1652019,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
15970,,intro_1,1667990,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
21251.10000000149,,intro_2,1689243,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
null,,learn_prac_2,1692246,,,lean_prac_2,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1693249,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
11142,,intro_1,1704392,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
6823.400000002235,,intro_2,1711217,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
56174.099999997765,,intro_3,1767392,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1768146,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,1768800,,,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,
1370,,prac_atten_color_black,1770804,,,black_plus_sign,,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1771558,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,1772376,,,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,
321.0999999977648,,prac_atten_color_black,1774380,,,black_plus_sign,,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1774969,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,1775539,,,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,
494.29999999701977,,prac_atten_color_black,1777543,,,black_plus_sign,,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1778380,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
524.3000000007451,,prac_atten_color,1779367,,,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1781370,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1781790,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
738.5999999977648,,prac_atten_color,1782641,,,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1784644,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1785200,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
849.0999999977648,,prac_atten_color,1786194,,,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1788197,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1788610,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
671.3999999985099,,prac_atten_color,1789412,,,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1791415,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1792022,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,1792554,,,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,
128.09999999776483,,prac_atten_color_black,1794556,,,black_plus_sign,,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1795432,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,1796057,,,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,
552,,prac_atten_color_black,1798061,,,black_plus_sign,,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1798844,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
693.1999999992549,,prac_atten_color,1799589,,,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,1801593,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
14636.800000000745,,attentioncheck_feedback,1816232,,,cross_check_feedback,,,0,,,,,,,,,,,,,,,,,,,,,,
16241.900000002235,,last_instruct,1832475,,,instruct,,,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1835490,,,black_plus_sign,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1836144,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1836647,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1838001,,,black_plus_sign,,,,,null,,,NaN,,,,,,,,,,,,,,,,,
null,,color_black,1838105,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1841130,,,black_plus_sign,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1842103,,,blue,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1842606,,,blue,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1843640,,,black_plus_sign,,,,,null,,,NaN,,,,,,,,,,,,,,,,,
null,,warning_page,1846644,,,warning,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,color_black,1846747,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1849767,,,black_plus_sign,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1850362,,,blue,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1850865,,,blue,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/boulder.png,,,,,,,,,,,,,,,,,,
1508.699999999255,,rt_thecrossant_black,1852277,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1852381,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1855400,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1855835,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1856338,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
1091.199999999255,,rt_thecrossant_black,1857909,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1858013,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1861031,,,black_plus_sign,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1862079,,,yellow,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1862581,,,yellow,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1863541,,,black_plus_sign,,,,,null,,,1,,,,,,,,,,,,,,,,,
null,,color_black,1863644,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1866667,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1867143,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1867646,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
2227.39999999851,,rt_thecrossant_black,1869176,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1869280,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1872303,,,black_plus_sign,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1872810,,,yellow,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1873312,,,yellow,,,,,null,US_Cities_List/newhope.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
1261.800000000745,,rt_thecrossant_black,1874812,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1874915,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1877931,,,black_plus_sign,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1878492,,,yellow,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1878995,,,yellow,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
1306,,rt_thecrossant_black,1880441,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1880544,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1883571,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1884624,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1885126,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
989.6000000014901,,rt_thecrossant_black,1886080,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1886183,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1889208,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1890287,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1890790,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
1552.9000000022352,,rt_thecrossant_black,1891718,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1891821,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1894851,,,black_plus_sign,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1895526,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1896029,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
1315.5999999977648,,rt_thecrossant_black,1897362,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1897466,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1900484,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1901240,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1901743,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
1020.6000000014901,,rt_thecrossant_black,1902995,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1903099,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1906119,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1906885,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1907387,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
1426.0999999977648,,rt_thecrossant_black,1908628,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1908732,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1911755,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1912259,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1912760,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
1063.300000000745,,rt_thecrossant_black,1914263,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1914367,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1917385,,,black_plus_sign,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1917829,,,yellow,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1918332,,,yellow,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
693.6999999992549,,rt_thecrossant_black,1919894,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1919998,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1923013,,,black_plus_sign,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1923819,,,yellow,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1924322,,,yellow,,,,,null,US_Cities_List/huntsville.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
843.3999999985099,,rt_thecrossant_black,1925523,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1925627,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1928653,,,black_plus_sign,,,,,null,US_Cities_List/boulder.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1929738,,,yellow,,,,,null,US_Cities_List/boulder.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1930240,,,yellow,,,,,null,US_Cities_List/boulder.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
1279.800000000745,,rt_thecrossant_black,1931162,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1931266,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1934290,,,black_plus_sign,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1934925,,,blue,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1935427,,,blue,,,,,null,US_Cities_List/peoria.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
1747.7999999970198,,rt_thecrossant_black,1936799,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1936901,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1939932,,,black_plus_sign,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1940387,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1940890,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
2218.89999999851,,rt_thecrossant_black,1942441,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1942545,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1945558,,,black_plus_sign,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1946621,,,yellow,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1947125,,,yellow,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/hanover.png,,,,,,,,,,,,,,,,,,
1067.5,,rt_thecrossant_black,1948070,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1948173,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1951197,,,black_plus_sign,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1951951,,,yellow,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1952454,,,yellow,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
1426,,rt_thecrossant_black,1953708,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1953812,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1956831,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1957633,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1958137,,,yellow,,,,,null,US_Cities_List/racine.png,US_Cities_List/hotsprings.png,,,,,,,,,,,,,,,,,,
1073.800000000745,,rt_thecrossant_black,1959341,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1959445,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1962467,,,black_plus_sign,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1963240,,,yellow,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1963744,,,yellow,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/cornwall.png,,,,,,,,,,,,,,,,,,
1140.3999999985099,,rt_thecrossant_black,1964978,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1965082,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1968100,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1969007,,,yellow,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1969510,,,yellow,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/newhope.png,,,,,,,,,,,,,,,,,,
1223.199999999255,,rt_thecrossant_black,1970610,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1970714,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1973740,,,black_plus_sign,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1974374,,,blue,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1974877,,,blue,,,,,null,US_Cities_List/hotsprings.png,US_Cities_List/racine.png,,,,,,,,,,,,,,,,,,
1616.4000000022352,,rt_thecrossant_black,1976250,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1976353,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1979374,,,black_plus_sign,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1980007,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1980510,,,blue,,,,,null,US_Cities_List/westpalmbeach.png,US_Cities_List/peoria.png,,,,,,,,,,,,,,,,,,
1195.5,,rt_thecrossant_black,1981885,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1981988,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1985010,,,black_plus_sign,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1985564,,,blue,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1986067,,,blue,,,,,null,US_Cities_List/shreveport.png,US_Cities_List/gatlinburg.png,,,,,,,,,,,,,,,,,,
1135.5999999977648,,rt_thecrossant_black,1987521,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1987625,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1990653,,,black_plus_sign,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1991203,,,yellow,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1991705,,,yellow,,,,,null,US_Cities_List/cornwall.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
1057,,rt_thecrossant_black,1993163,,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1993267,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1996292,,,black_plus_sign,,,,,null,US_Cities_List/newhope.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1997180,,,blue,,,,,null,US_Cities_List/newhope.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1997683,,,blue,,,,,null,US_Cities_List/newhope.png,US_Cities_List/westpalmbeach.png,,,,,,,,,,,,,,,,,,
691.9000000022352,,rt_thecrossant_black,1998802,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,1998905,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),2001921,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),2002358,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,2002861,,,blue,,,,,null,US_Cities_List/racine.png,US_Cities_List/huntsville.png,,,,,,,,,,,,,,,,,,
1323.699999999255,,rt_thecrossant_black,2004432,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,2004536,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),2007553,,,black_plus_sign,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),2008224,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,2008727,,,blue,,,,,null,US_Cities_List/gatlinburg.png,US_Cities_List/shreveport.png,,,,,,,,,,,,,,,,,,
718.6000000014901,,rt_thecrossant_black,2010063,,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,2010167,,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),2013190,,,black_plus_sign,,,,,null,US_Cities_List/racine.png,US_Cities_List/leesburg.png,,,,,,,,,,,,,,,,,,
