rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
3282.0999999940395,,shortestpath_phase,1829250,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hotsprings.png,0.5714285714285714,1,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1830254,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3119.300000011921,,shortestpath_phase,1833394,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/racine.png,0.6,1,,,,../static/images/US_Cities_List/racine.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1834398,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3447.0999999940395,,shortestpath_phase,1837866,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/peoria.png,0.625,1,,,,../static/images/US_Cities_List/peoria.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1838870,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3280.5,,shortestpath_phase,1842169,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/racine.png,0.5882352941176471,0,,,,../static/images/US_Cities_List/racine.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1843174,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3574,,shortestpath_phase,1846766,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/hotsprings.png,0.6111111111111112,1,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1847771,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3992.199999988079,,shortestpath_phase,1851784,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/gatlinburg.png,0.5789473684210527,0,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1852787,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3351.0999999940395,,shortestpath_phase,1856165,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/westpalmbeach.png,0.55,0,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1857173,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3469.4000000059605,,shortestpath_phase,1860665,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/hanover.png,0.5714285714285714,1,,,,../static/images/US_Cities_List/hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1861668,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3637.0999999940395,,shortestpath_phase,1865330,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/cornwall.png,0.5454545454545454,0,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1866333,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3708.9000000059605,,shortestpath_phase,1870062,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/peoria.png,0.5652173913043478,1,,,,../static/images/US_Cities_List/newhope.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1871065,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3197.7000000178814,,shortestpath_phase,1874282,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/leesburg.png,0.5416666666666666,0,,,,../static/images/US_Cities_List/leesburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1875287,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2988,,shortestpath_phase,1878295,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/hotsprings.png,0.56,1,,,,../static/images/US_Cities_List/hanover.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1879298,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2890.699999988079,,shortestpath_phase,1882211,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/leesburg.png,0.5769230769230769,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1883215,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3125.2000000178814,,shortestpath_phase,1886362,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/leesburg.png,0.5555555555555556,0,,,,../static/images/US_Cities_List/hanover.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1887366,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3272.5999999940395,,shortestpath_phase,1890660,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/newhope.png,0.5714285714285714,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1891664,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3856.2000000178814,,shortestpath_phase,1895543,,,../static/images/US_Cities_List/racine.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/peoria.png,0.5517241379310345,0,,,,../static/images/US_Cities_List/hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1896549,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2733.4000000059605,,shortestpath_phase,1899298,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/westpalmbeach.png,0.5666666666666667,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1900301,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3511.2999999821186,,shortestpath_phase,1903827,,,../static/images/US_Cities_List/newhope.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/hanover.png,0.5806451612903226,1,,,,../static/images/US_Cities_List/hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1904832,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3872.5999999940395,,shortestpath_phase,1908725,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/leesburg.png,0.5625,0,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1909730,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2815.2999999821186,,shortestpath_phase,1912563,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/gatlinburg.png,0.5757575757575758,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1913567,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2955.5999999940395,,shortestpath_phase,1916540,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/huntsville.png,0.5882352941176471,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1917544,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3261.4000000059605,,shortestpath_phase,1920824,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/hotsprings.png,0.6,1,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1921829,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3470.5,,shortestpath_phase,1925326,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/shreveport.png,0.5833333333333334,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1926330,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2669.5,,shortestpath_phase,1929022,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/westpalmbeach.png,0.5675675675675675,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1930026,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3522.5999999940395,,shortestpath_phase,1933570,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/racine.png,0.5789473684210527,1,,,,../static/images/US_Cities_List/hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1934574,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2967.899999976158,,shortestpath_phase,1937568,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/gatlinburg.png,0.5897435897435898,1,,,,../static/images/US_Cities_List/peoria.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1938572,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3076.7999999821186,,shortestpath_phase,1941670,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/racine.png,0.575,0,,,,../static/images/US_Cities_List/racine.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1942674,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3235.0999999940395,,shortestpath_phase,1945934,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/cornwall.png,0.5853658536585366,1,,,,../static/images/US_Cities_List/cornwall.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1946938,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3712.7000000178814,,shortestpath_phase,1950671,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/shreveport.png,0.5952380952380952,1,,,,../static/images/US_Cities_List/newhope.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1951674,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3010.2000000178814,,shortestpath_phase,1954703,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/gatlinburg.png,0.6046511627906976,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1955708,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3058.300000011921,,shortestpath_phase,1958785,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/carmel.png,0.5909090909090909,0,,,,../static/images/US_Cities_List/hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1959789,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3363.5999999940395,,shortestpath_phase,1963173,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/racine.png,0.6,1,,,,../static/images/US_Cities_List/racine.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1964177,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2851.0999999940395,,shortestpath_phase,1967050,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hotsprings.png,0.5869565217391305,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1968054,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3051,,shortestpath_phase,1971134,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/newhope.png,0.5957446808510638,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1972138,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3625.7999999821186,,shortestpath_phase,1975779,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/westpalmbeach.png,0.5833333333333334,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1976785,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3248.5999999940395,,shortestpath_phase,1980049,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/peoria.png,0.5918367346938775,1,,,,../static/images/US_Cities_List/hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1981052,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3259.699999988079,,shortestpath_phase,1984331,,,../static/images/US_Cities_List/racine.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/newhope.png,0.6,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1985335,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3427.4000000059605,,shortestpath_phase,1988781,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/carmel.png,0.6078431372549019,1,,,,../static/images/US_Cities_List/carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1989791,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3412.699999988079,,shortestpath_phase,1993226,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/racine.png,0.5961538461538461,0,,,,../static/images/US_Cities_List/racine.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1994230,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3599.199999988079,,shortestpath_phase,1997852,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/boulder.png,0.6037735849056604,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1998855,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3654,,shortestpath_phase,2002530,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/huntsville.png,0.6111111111111112,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,2003534,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3233.4000000059605,,shortestpath_phase,2006796,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/carmel.png,0.6,0,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,2007800,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4056.5,,shortestpath_phase,2011878,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/peoria.png,0.5892857142857143,0,,,,../static/images/US_Cities_List/racine.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,2012882,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2654.0999999940395,,shortestpath_phase,2015562,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/newhope.png,0.5789473684210527,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,2016565,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3097.7000000178814,,shortestpath_phase,2019687,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/westpalmbeach.png,0.5862068965517241,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,2020690,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3181.5,,shortestpath_phase,2023893,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/gatlinburg.png,0.576271186440678,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,2024902,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2649.4000000059605,,shortestpath_phase,2027576,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/newhope.png,0.5833333333333334,1,,,,../static/images/US_Cities_List/newhope.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,2028580,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3135,,shortestpath_phase,2031733,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/hotsprings.png,0.5901639344262295,1,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,2032736,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3276.7000000178814,,shortestpath_phase,2036031,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/newhope.png,0.5806451612903226,0,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,2037034,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3448.399999976158,,shortestpath_phase,2040506,,,../static/images/US_Cities_List/racine.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/gatlinburg.png,0.5873015873015873,1,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,2041509,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2873.300000011921,,shortestpath_phase,2044406,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/newhope.png,0.59375,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,2045410,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2531.699999988079,,shortestpath_phase,2047961,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/gatlinburg.png,0.5846153846153846,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,2048965,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2614.699999988079,,shortestpath_phase,2051596,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/gatlinburg.png,0.5909090909090909,1,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,2052610,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3114.7000000178814,,shortestpath_phase,2055740,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/carmel.png,0.582089552238806,0,,,,../static/images/US_Cities_List/carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,2056745,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3245.0999999940395,,shortestpath_phase,2060005,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/hotsprings.png,0.5735294117647058,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,2061009,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2841,,shortestpath_phase,2063872,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/peoria.png,0.5797101449275363,1,,,,../static/images/US_Cities_List/peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,2064892,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3551.199999988079,,shortestpath_phase,2068470,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/racine.png,0.5857142857142857,1,,,,../static/images/US_Cities_List/racine.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,2069473,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3014.7999999821186,,shortestpath_phase,2072503,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/huntsville.png,0.5915492957746479,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,2073520,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2945.100000023842,,shortestpath_phase,2076487,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/hotsprings.png,0.5833333333333334,0,,,,../static/images/US_Cities_List/racine.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,2077491,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2917.0999999940395,,shortestpath_phase,2080425,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/boulder.png,0.5753424657534246,0,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,2081429,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2653.199999988079,,shortestpath_phase,2084103,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/carmel.png,0.581081081081081,1,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,2085107,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3462.9000000059605,,shortestpath_phase,2088589,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/westpalmbeach.png,0.5733333333333334,0,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,2089593,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2861.699999988079,,shortestpath_phase,2092478,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/gatlinburg.png,0.5789473684210527,1,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,2093482,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3193.600000023842,,shortestpath_phase,2096694,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/boulder.png,0.5714285714285714,0,,,,../static/images/US_Cities_List/hanover.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,2097697,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3185.0999999940395,,shortestpath_phase,2100902,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/boulder.png,0.5769230769230769,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,2101905,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3074.0999999940395,,shortestpath_phase,2104999,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/peoria.png,0.5822784810126582,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,2106002,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2982.7999999821186,,shortestpath_phase,2109002,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/westpalmbeach.png,0.575,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,2110007,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2426.2999999821186,,shortestpath_phase,2112449,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/huntsville.png,0.5679012345679012,0,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,2113453,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
