rt,responses,trial_type,time_elapsed,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,rt_plussign_withcolor,993974,,green,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
911,,rt_thecrossant_black,994931,,black_plus_sign,,,,,50,,,1,0.9805825242718447,,,,,,,,,,,,,,,,
null,,color_black,995035,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),998047,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),998906,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,999410,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
1300.5,,rt_thecrossant_black,1000559,,black_plus_sign,,,,,49,,,1,0.9807692307692307,,,,,,,,,,,,,,,,
null,,color_black,1000663,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1003683,,black_plus_sign,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1004776,,green,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1005280,,green,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
1010.5999999996275,,rt_thecrossant_black,1006195,,black_plus_sign,,,,,50,,,1,0.9809523809523809,,,,,,,,,,,,,,,,
null,,color_black,1006299,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1009320,,black_plus_sign,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1009967,,blue,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1010470,,blue,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,
1296.2999999988824,,rt_thecrossant_black,1011831,,black_plus_sign,,,,,49,,,1,0.9811320754716981,,,,,,,,,,,,,,,,
null,,color_black,1011936,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1014952,,black_plus_sign,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1015779,,blue,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1016282,,blue,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
820.3000000007451,,rt_thecrossant_black,1017463,,black_plus_sign,,,,,49,,,1,0.9813084112149533,,,,,,,,,,,,,,,,
null,,color_black,1017566,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1020585,,black_plus_sign,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1021182,,blue,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
436,,rt_plussign_withcolor,1021686,,blue,,,,,49,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1023097,,black_plus_sign,,,,,null,,,1,0.9814814814814815,,,,,,,,,,,,,,,,
null,,color_black,1023201,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1026219,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1027258,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
495.5,,rt_plussign_withcolor,1027761,,blue,,,,,49,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1028728,,black_plus_sign,,,,,null,,,1,0.981651376146789,,,,,,,,,,,,,,,,
null,,color_black,1028830,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1031844,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1032657,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
492.1000000014901,,rt_plussign_withcolor,1033160,,green,,,,,50,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1034355,,black_plus_sign,,,,,null,,,1,0.9818181818181818,,,,,,,,,,,,,,,,
null,,color_black,1034459,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1037472,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1038576,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1039079,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
970.3000000007451,,rt_thecrossant_black,1039983,,black_plus_sign,,,,,50,,,1,0.9819819819819819,,,,,,,,,,,,,,,,
null,,color_black,1040086,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1043101,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1043556,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1044059,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
1390.4000000003725,,rt_thecrossant_black,1045612,,black_plus_sign,,,,,49,,,1,0.9821428571428571,,,,,,,,,,,,,,,,
null,,color_black,1045716,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1048729,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1049232,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1049735,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
1166.5999999996275,,rt_thecrossant_black,1051241,,black_plus_sign,,,,,49,,,1,0.9823008849557522,,,,,,,,,,,,,,,,
null,,color_black,1051344,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1054357,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1055167,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
488.30000000074506,,rt_plussign_withcolor,1055671,,blue,,,,,49,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1056867,,black_plus_sign,,,,,null,,,1,0.9824561403508771,,,,,,,,,,,,,,,,
null,,color_black,1056971,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1059983,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1060952,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1061456,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,
923.4000000003725,,rt_thecrossant_black,1062495,,black_plus_sign,,,,,49,,,1,0.9826086956521739,,,,,,,,,,,,,,,,
null,,color_black,1062600,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1065614,,black_plus_sign,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1066229,,green,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1066732,,green,,,,,null,US_Cities_List/gong.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,
1238.5999999996275,,rt_thecrossant_black,1068126,,black_plus_sign,,,,,50,,,1,0.9827586206896551,,,,,,,,,,,,,,,,
null,,color_black,1068229,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1071245,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1071840,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1072344,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
974.4000000003725,,rt_thecrossant_black,1073757,,black_plus_sign,,,,,50,,,1,0.9829059829059829,,,,,,,,,,,,,,,,
null,,color_black,1073861,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1076876,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1077291,,blue,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1077794,,blue,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
733.9000000003725,,rt_thecrossant_black,1079386,,black_plus_sign,,,,,49,,,1,0.9830508474576272,,,,,,,,,,,,,,,,
null,,color_black,1079490,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1082506,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1082998,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1083502,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,
531.6999999992549,,rt_thecrossant_black,1085018,,black_plus_sign,,,,,50,,,1,0.9831932773109243,,,,,,,,,,,,,,,,
null,,color_black,1085121,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1088136,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1088903,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1089406,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
652.6999999992549,,rt_thecrossant_black,1090647,,black_plus_sign,,,,,50,,,1,0.9833333333333333,,,,,,,,,,,,,,,,
null,,color_black,1090752,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1093767,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1094608,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1095111,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
870.3999999985099,,rt_thecrossant_black,1096278,,black_plus_sign,,,,,50,,,1,0.9834710743801653,,,,,,,,,,,,,,,,
null,,color_black,1096381,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1099397,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1099852,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1100355,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
1001.1999999992549,,rt_thecrossant_black,1101908,,black_plus_sign,,,,,49,,,1,0.9836065573770492,,,,,,,,,,,,,,,,
null,,color_black,1102013,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1105028,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1106064,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1106568,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,
728.6999999992549,,rt_thecrossant_black,1107539,,black_plus_sign,,,,,50,,,1,0.983739837398374,,,,,,,,,,,,,,,,
null,,color_black,1107644,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1110661,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1111500,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1112004,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
1186.5999999996275,,rt_thecrossant_black,1113173,,black_plus_sign,,,,,49,,,1,0.9838709677419355,,,,,,,,,,,,,,,,
null,,color_black,1113277,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1116291,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1117187,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1117691,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,
948.7000000011176,,rt_thecrossant_black,1118803,,black_plus_sign,,,,,49,,,1,0.984,,,,,,,,,,,,,,,,
null,,color_black,1118907,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1121927,,black_plus_sign,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1122690,,green,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
479.19999999925494,,rt_plussign_withcolor,1123194,,green,,,,,50,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1124440,,black_plus_sign,,,,,null,,,1,0.9841269841269841,,,,,,,,,,,,,,,,
null,,color_black,1124544,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1127558,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1128195,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1128699,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,
862.7000000011176,,rt_thecrossant_black,1130070,,black_plus_sign,,,,,49,,,1,0.984251968503937,,,,,,,,,,,,,,,,
null,,color_black,1130174,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1133194,,black_plus_sign,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1134074,,blue,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1134577,,blue,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,
765.9000000003725,,rt_thecrossant_black,1135704,,black_plus_sign,,,,,49,,,1,0.984375,,,,,,,,,,,,,,,,
null,,color_black,1135808,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
9893.099999999627,,intro_1,1145706,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
7203.5,,intro_2,1152913,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
2778.5,,directmemory_phase,1155711,,../static/images/US_Cities_List/hat.png,,,,,49,,,1,1,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/snail.png,1,,,,,,,,,
null,,html-keyboard-response,1156717,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2374.5,,directmemory_phase,1159111,,../static/images/US_Cities_List/soldier.png,,,,,51,,,0,0.5,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/barrel.png,0.5,closer,,,,,,,,
null,,html-keyboard-response,1160117,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2609,,directmemory_phase,1162744,,../static/images/US_Cities_List/camera.png,,,,,51,,,1,0.6666666666666666,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/jukebox.png,1,,,,,,,,,
null,,html-keyboard-response,1163749,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2794.800000000745,,directmemory_phase,1166562,,../static/images/US_Cities_List/jukebox.png,,,,,51,,,1,0.75,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/camera.png,1,,,,,,,,,
null,,html-keyboard-response,1167566,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2473.2999999988824,,directmemory_phase,1170060,,../static/images/US_Cities_List/barrel.png,,,,,49,,,1,0.8,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/jukebox.png,1,,,,,,,,,
null,,html-keyboard-response,1171066,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3269.800000000745,,directmemory_phase,1174362,,../static/images/US_Cities_List/basket.png,,,,,51,,,1,0.8333333333333334,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/teeth.png,1,,,,,,,,,
null,,html-keyboard-response,1175367,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2892.4000000003725,,directmemory_phase,1178277,,../static/images/US_Cities_List/snail.png,,,,,51,,,1,0.8571428571428571,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/wheelchair.png,1,,,,,,,,,
null,,html-keyboard-response,1179283,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2334.5999999996275,,directmemory_phase,1181637,,../static/images/US_Cities_List/teeth.png,,,,,51,,,1,0.875,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/basket.png,1,,,,,,,,,
null,,html-keyboard-response,1182644,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3010.300000000745,,directmemory_phase,1185672,,../static/images/US_Cities_List/dustpan.png,,,,,49,,,1,0.8888888888888888,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/paint.png,1,,,,,,,,,
null,,html-keyboard-response,1186677,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3209.0999999996275,,directmemory_phase,1189901,,../static/images/US_Cities_List/soldier.png,,,,,51,,,1,0.9,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/dustpan.png,1,,,,,,,,,
null,,html-keyboard-response,1190905,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3262.699999999255,,directmemory_phase,1194188,,../static/images/US_Cities_List/camera.png,,,,,49,,,1,0.9090909090909091,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/paint.png,1,,,,,,,,,
null,,html-keyboard-response,1195193,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1606.4000000003725,,directmemory_phase,1196824,,../static/images/US_Cities_List/paint.png,,,,,49,,,1,0.9166666666666666,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/wheelchair.png,1,,,,,,,,,
null,,html-keyboard-response,1197829,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3781.5999999996275,,directmemory_phase,1201630,,../static/images/US_Cities_List/teeth.png,,,,,49,,,1,0.9230769230769231,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/globe.png,1,,,,,,,,,
null,,html-keyboard-response,1202635,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2080.60000000149,,directmemory_phase,1204736,,../static/images/US_Cities_List/basket.png,,,,,51,,,1,0.9285714285714286,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/teeth.png,1,,,,,,,,,
null,,html-keyboard-response,1205742,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1948.0999999996275,,directmemory_phase,1207708,,../static/images/US_Cities_List/globe.png,,,,,49,,,1,0.9333333333333333,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/barrel.png,1,,,,,,,,,
null,,html-keyboard-response,1208714,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4077.699999999255,,directmemory_phase,1212808,,../static/images/US_Cities_List/teeth.png,,,,,51,,,1,0.9375,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/paint.png,1,,,,,,,,,
null,,html-keyboard-response,1213813,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1421.300000000745,,directmemory_phase,1215254,,../static/images/US_Cities_List/gong.png,,,,,51,,,1,0.9411764705882353,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/hat.png,1,,,,,,,,,
null,,html-keyboard-response,1216260,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3712.300000000745,,directmemory_phase,1219999,,../static/images/US_Cities_List/wheelchair.png,,,,,51,,,1,0.9444444444444444,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/gong.png,1,,,,,,,,,
null,,html-keyboard-response,1221003,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3633.5999999996275,,directmemory_phase,1224653,,../static/images/US_Cities_List/camera.png,,,,,51,,,1,0.9473684210526315,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/soldier.png,1,,,,,,,,,
null,,html-keyboard-response,1225659,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3255.0999999996275,,directmemory_phase,1228937,,../static/images/US_Cities_List/basket.png,,,,,51,,,1,0.95,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/camera.png,1,,,,,,,,,
null,,html-keyboard-response,1229943,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2825.699999999255,,directmemory_phase,1232785,,../static/images/US_Cities_List/gong.png,,,,,51,,,1,0.9523809523809523,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/hat.png,1,,,,,,,,,
null,,html-keyboard-response,1233790,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2757.800000000745,,directmemory_phase,1236567,,../static/images/US_Cities_List/paint.png,,,,,50,,,1,0.9545454545454546,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/wheelchair.png,1,,,,,,,,,
null,,html-keyboard-response,1237573,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
