rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
null,,learn_phase(without_color),449753,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),450656,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,451160,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.7999999523163,,rt_thecrossant_black,452279,black_plus_sign,,,,,50,,,0.8064516129032258,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,452391,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),454925,black_plus_sign,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),456004,blue,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,456513,blue,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221.5999999642372,,rt_thecrossant_black,457456,black_plus_sign,,,,,49,,,0.8125,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,457562,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),460138,black_plus_sign,,,,,null,US_Cities_List/mm_huntsville.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),460611,blue,,,,,null,US_Cities_List/mm_huntsville.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,461118,blue,,,,,null,US_Cities_List/mm_huntsville.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807.5,,rt_thecrossant_black,462661,black_plus_sign,,,,,49,,,0.8181818181818182,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,462768,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),465333,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),466321,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,466834,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789.0999999642372,,rt_thecrossant_black,467866,black_plus_sign,,,,,50,,,0.8235294117647058,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,467973,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),470534,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),471387,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,471899,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478.1000000238419,,rt_thecrossant_black,473065,black_plus_sign,,,,,50,,,0.8285714285714286,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,473176,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),475758,black_plus_sign,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),476854,blue,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
