rt,responses,trial_type,time_elapsed,condition,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial
null,,color_black,454681,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),457701,,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),458797,,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,459300,,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
707.7999999998137,,rt_thecrossant_black,460212,,black_plus_sign,,,,,49,,,1,0.9827586206896551,,,,,,,,,,,,,,
null,,color_black,460316,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),463338,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),464352,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
432.1000000005588,,rt_plussign_withcolor,464855,,green,,,,,50,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,465847,,black_plus_sign,,,,,null,,,1,0.9830508474576272,,,,,,,,,,,,,,
null,,color_black,465951,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),468976,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),469401,,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,469903,,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,
1451.9000000003725,,rt_thecrossant_black,471486,,black_plus_sign,,,,,49,,,1,0.9833333333333333,,,,,,,,,,,,,,
null,,color_black,471589,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),474614,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),475322,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,475826,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
532.4000000003725,,rt_thecrossant_black,477124,,black_plus_sign,,,,,50,,,1,0.9836065573770492,,,,,,,,,,,,,,
null,,color_black,477227,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),480250,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),481167,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,481671,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
1202.5,,rt_thecrossant_black,482760,,black_plus_sign,,,,,50,,,1,0.9838709677419355,,,,,,,,,,,,,,
null,,color_black,482863,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),485884,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),486947,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,487450,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
1496.9000000003725,,rt_thecrossant_black,488394,,black_plus_sign,,,,,49,,,1,0.9841269841269841,,,,,,,,,,,,,,
null,,color_black,488498,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),491523,,black_plus_sign,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),492011,,blue,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,492515,,blue,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
1273.2999999998137,,rt_thecrossant_black,494034,,black_plus_sign,,,,,49,,,1,0.984375,,,,,,,,,,,,,,
null,,color_black,494137,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),497159,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),497686,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
460.29999999981374,,rt_plussign_withcolor,498189,,green,,,,,50,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,499669,,black_plus_sign,,,,,null,,,1,0.9846153846153847,,,,,,,,,,,,,,
null,,color_black,499772,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),502794,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),503417,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,503920,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
902.0999999996275,,rt_thecrossant_black,505305,,black_plus_sign,,,,,49,,,1,0.9848484848484849,,,,,,,,,,,,,,
null,,color_black,505408,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),508431,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),509118,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,509621,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
1436.5999999996275,,rt_thecrossant_black,510941,,black_plus_sign,,,,,50,,,1,0.9850746268656716,,,,,,,,,,,,,,
null,,color_black,511045,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),514068,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),515037,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
500.09999999962747,,rt_plussign_withcolor,515539,,green,,,,,50,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,516577,,black_plus_sign,,,,,null,,,1,0.9852941176470589,,,,,,,,,,,,,,
null,,color_black,516681,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),519704,,black_plus_sign,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),520673,,green,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
461.5,,rt_plussign_withcolor,521176,,green,,,,,50,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,522213,,black_plus_sign,,,,,null,,,1,0.9855072463768116,,,,,,,,,,,,,,
null,,color_black,522317,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),525343,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),525969,,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
471,,rt_plussign_withcolor,526472,,blue,,,,,49,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,527853,,black_plus_sign,,,,,null,,,1,0.9857142857142858,,,,,,,,,,,,,,
null,,color_black,527957,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),530988,,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),531988,,blue,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,532491,,blue,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
799.4000000003725,,rt_thecrossant_black,533498,,black_plus_sign,,,,,49,,,1,0.9859154929577465,,,,,,,,,,,,,,
null,,color_black,533601,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),536621,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),537432,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,537935,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
1177.9000000003725,,rt_thecrossant_black,539131,,black_plus_sign,,,,,50,,,1,0.9861111111111112,,,,,,,,,,,,,,
null,,color_black,539233,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),542256,,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),543328,,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,543832,,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
1356.5999999996275,,rt_thecrossant_black,544767,,black_plus_sign,,,,,50,,,1,0.9863013698630136,,,,,,,,,,,,,,
null,,color_black,544870,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),547892,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),548591,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,549094,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
1200.5,,rt_thecrossant_black,550403,,black_plus_sign,,,,,50,,,1,0.9864864864864865,,,,,,,,,,,,,,
null,,color_black,550506,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),553531,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),554383,,blue,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
451,,rt_plussign_withcolor,554887,,blue,,,,,49,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,556041,,black_plus_sign,,,,,null,,,1,0.9866666666666667,,,,,,,,,,,,,,
null,,color_black,556144,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),559165,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),559806,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,560310,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
1300,,rt_thecrossant_black,561675,,black_plus_sign,,,,,50,,,1,0.9868421052631579,,,,,,,,,,,,,,
null,,color_black,561779,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),564804,,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),565690,,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,566193,,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
878.7000000001863,,rt_thecrossant_black,567315,,black_plus_sign,,,,,49,,,1,0.987012987012987,,,,,,,,,,,,,,
null,,color_black,567418,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),570446,,black_plus_sign,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),571175,,green,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,571679,,green,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
1251.7999999998137,,rt_thecrossant_black,572957,,black_plus_sign,,,,,50,,,1,0.9871794871794872,,,,,,,,,,,,,,
null,,color_black,573061,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),576088,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),576870,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
496.5,,rt_plussign_withcolor,577372,,green,,,,,50,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,578597,,black_plus_sign,,,,,null,,,1,0.9873417721518988,,,,,,,,,,,,,,
null,,color_black,578700,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),581727,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),582697,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,583201,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
956.5999999996275,,rt_thecrossant_black,584237,,black_plus_sign,,,,,50,,,1,0.9875,,,,,,,,,,,,,,
null,,color_black,584341,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),587369,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),587912,,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
479.6000000005588,,rt_plussign_withcolor,588415,,blue,,,,,49,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,589878,,black_plus_sign,,,,,null,,,1,0.9876543209876543,,,,,,,,,,,,,,
null,,color_black,589982,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),593004,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),593626,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,594130,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
781.5,,rt_thecrossant_black,595515,,black_plus_sign,,,,,49,,,1,0.9878048780487805,,,,,,,,,,,,,,
null,,color_black,595619,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),598646,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),599592,,blue,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,600095,,blue,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
1007.0999999996275,,rt_thecrossant_black,601157,,black_plus_sign,,,,,49,,,1,0.9879518072289156,,,,,,,,,,,,,,
null,,color_black,601260,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),604290,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),604698,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,605201,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,606800,,black_plus_sign,,,,,null,,,,0.9879518072289156,,,,,,,,,,,,,,
null,,color_black,606903,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),609931,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),610348,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,610851,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
608.2000000001863,,rt_thecrossant_black,612441,,black_plus_sign,,,,,49,,,0,0.9761904761904762,,,,,,,,,,,,,,
null,,warning_page,615444,,warning,,,,,null,,,,,,,,,,,,,,,,,,
null,,color_black,615548,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),618571,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),619435,,blue,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,619939,,blue,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
782.2000000001863,,rt_thecrossant_black,621083,,black_plus_sign,,,,,49,,,1,0.9764705882352941,,,,,,,,,,,,,,
null,,color_black,621186,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),624212,,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),624669,,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,625173,,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
1188,,rt_thecrossant_black,626723,,black_plus_sign,,,,,49,,,1,0.9767441860465116,,,,,,,,,,,,,,
null,,color_black,626828,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),629852,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),630381,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,630884,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
762.8999999994412,,rt_thecrossant_black,632363,,black_plus_sign,,,,,49,,,1,0.9770114942528736,,,,,,,,,,,,,,
null,,color_black,632467,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),635487,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),635994,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,636496,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
836,,rt_thecrossant_black,637995,,black_plus_sign,,,,,49,,,1,0.9772727272727273,,,,,,,,,,,,,,
null,,color_black,638099,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),641124,,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),642188,,green,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,642691,,green,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
771.7000000001863,,rt_thecrossant_black,643635,,black_plus_sign,,,,,50,,,1,0.9775280898876404,,,,,,,,,,,,,,
null,,color_black,643738,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),646765,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),647578,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,648082,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
1351.5999999996275,,rt_thecrossant_black,649275,,black_plus_sign,,,,,50,,,1,0.9777777777777777,,,,,,,,,,,,,,
null,,color_black,649379,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),652408,,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),652960,,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,653463,,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
1100.3999999994412,,rt_thecrossant_black,654918,,black_plus_sign,,,,,50,,,1,0.978021978021978,,,,,,,,,,,,,,
null,,color_black,655022,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),658046,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),658532,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,659035,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
875,,rt_thecrossant_black,660557,,black_plus_sign,,,,,50,,,1,0.9782608695652174,,,,,,,,,,,,,,
null,,color_black,660661,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),663686,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),664718,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,665222,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
592,,rt_thecrossant_black,666197,,black_plus_sign,,,,,49,,,1,0.978494623655914,,,,,,,,,,,,,,
null,,color_black,666301,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),669323,,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),670135,,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,670638,,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
1428.5999999996275,,rt_thecrossant_black,671834,,black_plus_sign,,,,,50,,,1,0.9787234042553191,,,,,,,,,,,,,,
null,,color_black,671938,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),674967,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),675800,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,676303,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
1033.3999999994412,,rt_thecrossant_black,677478,,black_plus_sign,,,,,50,,,1,0.9789473684210527,,,,,,,,,,,,,,
null,,color_black,677582,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),680607,,black_plus_sign,,,,,null,US_Cities_List/mm_shreveport.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),681456,,green,,,,,null,US_Cities_List/mm_shreveport.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
433.40000000037253,,rt_plussign_withcolor,681959,,green,,,,,50,US_Cities_List/mm_shreveport.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
